,year,pitchingTeamId,pitchingTeam,conference,hittingTeamId,hittingTeam,gameId,gameDate,inning,balls,strikes,outs,pitcherId,Pitcher,pitcherHand,pitchType,plateLocX,plateLocZ,inducedVertBreak,horzBreak,extension,pitchResult,atbatResult,relX,relZ,releaseVelocity,spinRate,spinDir,rv
0,2026,730373376,WAKE,D1 Atlantic Coast Conference,730155776,BING,193912706,2026-05-30 12:06:00,1,0,0,0,1097108340,C. Bagwell,R,FA,-0.49845,2.30157,11.9,10.3,6.3,SL,IP_OUT,1.4,6.4,92.8,2167.0,223.202032,-0.15
1,2026,730373376,WAKE,D1 Atlantic Coast Conference,730155776,BING,193912706,2026-05-30 12:06:00,1,0,0,1,1097108340,C. Bagwell,R,FA,-0.3237,2.872,12.6,14.9,6.2,F,K,1.0,6.5,92.9,2135.0,232.218895,-0.15
2,2026,730373376,WAKE,D1 Atlantic Coast Conference,730155776,BING,193912706,2026-05-30 12:06:00,1,0,1,1,1097108340,C. Bagwell,R,SL,1.37913,2.10072,-1.1,-21.0,5.6,B,K,1.8,6.3,81.0,2585.0,83.306284,0.13
3,2026,730373376,WAKE,D1 Atlantic Coast Conference,730155776,BING,193912706,2026-05-30 12:06:00,1,1,1,1,1097108340,C. Bagwell,R,FC,-0.29936,1.80669,4.1,0.0,6.1,SL,K,1.3,6.6,86.6,2363.0,180.031608,-0.15
4,2026,730373376,WAKE,D1 Atlantic Coast Conference,730155776,BING,193912706,2026-05-30 12:06:00,1,1,2,1,1097108340,C. Bagwell,R,FA,-0.37805,1.45,15.5,13.0,6.0,SS,K,1.0,6.6,93.4,2308.0,221.947264,-0.15
5,2026,730373376,WAKE,D1 Atlantic Coast Conference,730155776,BING,193912706,2026-05-30 12:06:00,1,0,0,2,1097108340,C. Bagwell,R,FC,0.72544,2.37711,3.4,-5.3,6.0,SL,IP_OUT,1.6,6.5,83.7,2339.0,113.818739,-0.15
6,2026,730373376,WAKE,D1 Atlantic Coast Conference,730155776,BING,193912706,2026-05-30 12:06:00,1,0,1,2,1097108340,C. Bagwell,R,CU,-1.79957,2.62982,-11.8,-7.6,5.6,B,IP_OUT,1.4,6.6,77.7,2491.0,30.271045,0.13
7,2026,730373376,WAKE,D1 Atlantic Coast Conference,730155776,BING,193912706,2026-05-30 12:06:00,1,1,1,2,1097108340,C. Bagwell,R,FA,-0.62824,1.82,14.8,13.1,6.1,F,IP_OUT,1.2,6.4,92.9,2303.0,223.372144,-0.15
8,2026,730373376,WAKE,D1 Atlantic Coast Conference,730155776,BING,193912706,2026-05-30 12:06:00,1,1,2,2,1097108340,C. Bagwell,R,CH,-1.3878,0.9411,-1.2,13.5,5.8,B,IP_OUT,1.9,6.2,86.1,1255.0,280.394629,0.13
9,2026,730373376,WAKE,D1 Atlantic Coast Conference,730155776,BING,193912706,2026-05-30 12:06:00,2,0,0,0,1097108340,C. Bagwell,R,FC,0.73986,0.15542,5.1,0.5,6.2,B,K,1.4,6.6,84.6,2161.0,187.196139,0.13
10,2026,730373376,WAKE,D1 Atlantic Coast Conference,730155776,BING,193912706,2026-05-30 12:06:00,2,1,0,0,1097108340,C. Bagwell,R,FA,0.53096,2.45635,11.1,8.8,6.2,SL,K,1.1,6.5,90.0,2038.0,220.894965,-0.15
11,2026,730373376,WAKE,D1 Atlantic Coast Conference,730155776,BING,193912706,2026-05-30 12:06:00,2,1,1,0,1097108340,C. Bagwell,R,FC,0.45109,2.67941,7.8,-0.2,6.0,SL,K,1.3,6.6,85.2,2166.0,178.32947,-0.15
12,2026,730373376,WAKE,D1 Atlantic Coast Conference,730155776,BING,193912706,2026-05-30 12:06:00,2,1,2,0,1097108340,C. Bagwell,R,SL,1.40214,1.3427,-5.4,-21.1,5.6,B,K,1.4,6.5,79.6,2552.0,72.055905,0.13
13,2026,730373376,WAKE,D1 Atlantic Coast Conference,730155776,BING,193912706,2026-05-30 12:06:00,2,2,2,0,1097108340,C. Bagwell,R,CH,-0.53779,1.59818,-1.3,14.4,5.6,SS,K,1.7,6.3,85.5,1178.0,279.688038,-0.15
14,2026,730373376,WAKE,D1 Atlantic Coast Conference,730155776,BING,193912706,2026-05-30 12:06:00,2,0,0,1,1097108340,C. Bagwell,R,FA,0.70307,2.06605,12.1,8.2,6.1,F,IP_OUT,0.8,6.5,92.1,2137.0,216.514926,-0.15
15,2026,730373376,WAKE,D1 Atlantic Coast Conference,730155776,BING,193912706,2026-05-30 12:06:00,2,0,1,1,1097108340,C. Bagwell,R,CH,0.61884,0.32874,1.8,14.5,6.0,B,IP_OUT,1.7,6.2,84.7,1272.0,268.431038,0.13
16,2026,730373376,WAKE,D1 Atlantic Coast Conference,730155776,BING,193912706,2026-05-30 12:06:00,2,1,1,1,1097108340,C. Bagwell,R,FC,-0.05708,3.97748,5.4,-1.4,5.9,B,IP_OUT,1.2,6.6,85.0,2100.0,161.260111,0.13
17,2026,730373376,WAKE,D1 Atlantic Coast Conference,730155776,BING,193912706,2026-05-30 12:06:00,2,2,1,1,1097108340,C. Bagwell,R,FA,0.47649,2.7508,16.9,5.9,6.4,SS,IP_OUT,1.1,6.5,90.5,2030.0,200.404337,-0.15
18,2026,730373376,WAKE,D1 Atlantic Coast Conference,730155776,BING,193912706,2026-05-30 12:06:00,2,0,0,2,1097108340,C. Bagwell,R,CU,-1.06439,3.16412,-10.0,-8.6,5.8,B,S,1.3,6.6,76.2,2420.0,36.84427,0.13
19,2026,730373376,WAKE,D1 Atlantic Coast Conference,730155776,BING,193912706,2026-05-30 12:06:00,2,1,0,2,1097108340,C. Bagwell,R,FC,-0.63879,1.5742,3.2,1.8,6.2,F,S,1.5,6.5,85.5,2133.0,221.305051,-0.15
20,2026,730373376,WAKE,D1 Atlantic Coast Conference,730155776,BING,193912706,2026-05-30 12:06:00,2,1,1,2,1097108340,C. Bagwell,R,CH,-0.02947,2.15382,5.0,10.3,5.9,F,S,1.7,6.2,85.2,1387.0,249.461825,-0.15
21,2026,730373376,WAKE,D1 Atlantic Coast Conference,730155776,BING,193912706,2026-05-30 12:06:00,2,1,2,2,1097108340,C. Bagwell,R,FA,0.08057,1.90715,14.7,8.3,6.2,IP,S,1.0,6.5,95.6,2306.0,211.294657,1.0
22,2026,730373376,WAKE,D1 Atlantic Coast Conference,730155776,BING,193912706,2026-05-30 12:06:00,2,0,0,2,1097108340,C. Bagwell,R,FC,0.65965,2.10826,1.4,-4.2,6.2,F,IP_OUT,1.3,6.5,84.5,2208.0,91.184043,-0.15
23,2026,730373376,WAKE,D1 Atlantic Coast Conference,730155776,BING,193912706,2026-05-30 12:06:00,2,0,1,2,1097108340,C. Bagwell,R,CH,1.23794,1.18017,7.2,12.9,5.8,B,IP_OUT,1.6,6.3,84.4,1254.0,245.141261,0.13
24,2026,730373376,WAKE,D1 Atlantic Coast Conference,730155776,BING,193912706,2026-05-30 12:06:00,3,0,0,0,1097108340,C. Bagwell,R,FA,-0.1125,3.47683,11.3,9.1,6.1,F,S,1.3,6.5,91.2,2163.0,221.685051,-0.15
25,2026,730373376,WAKE,D1 Atlantic Coast Conference,730155776,BING,193912706,2026-05-30 12:06:00,3,0,1,0,1097108340,C. Bagwell,R,CU,-1.81096,2.89879,-10.3,-4.3,5.6,B,S,1.4,6.6,75.2,2354.0,19.948402,0.13
26,2026,730373376,WAKE,D1 Atlantic Coast Conference,730155776,BING,193912706,2026-05-30 12:06:00,3,1,1,0,1097108340,C. Bagwell,R,FC,-0.58077,2.35077,1.1,12.8,5.7,IP,S,1.8,6.2,84.9,1366.0,270.87115,1.0
27,2026,730373376,WAKE,D1 Atlantic Coast Conference,730155776,BING,193912706,2026-05-30 12:06:00,3,0,0,1,1097108340,C. Bagwell,R,CU,-0.43265,1.96347,-5.4,-12.2,5.6,SL,ROE,1.7,6.3,79.3,2424.0,60.962929,-0.15
28,2026,730373376,WAKE,D1 Atlantic Coast Conference,730155776,BING,193912706,2026-05-30 12:06:00,3,0,1,1,1097108340,C. Bagwell,R,CH,-0.95437,2.24568,-0.1,16.7,5.8,SS,ROE,1.9,6.2,83.4,1606.0,274.519828,-0.15
29,2026,730373376,WAKE,D1 Atlantic Coast Conference,730155776,BING,193912706,2026-05-30 12:06:00,3,0,2,1,1097108340,C. Bagwell,R,CH,-0.25737,1.33963,4.4,15.1,5.6,IP,ROE,1.8,6.2,83.9,1287.0,258.314633,0.0
30,2026,730373376,WAKE,D1 Atlantic Coast Conference,730155776,BING,193912706,2026-05-30 12:06:00,3,0,0,1,1097108340,C. Bagwell,R,CU,-0.02076,2.48909,-1.0,-14.6,5.4,SL,DP,1.5,6.4,79.5,2441.0,80.370853,-0.15
31,2026,730373376,WAKE,D1 Atlantic Coast Conference,730155776,BING,193912706,2026-05-30 12:06:00,3,0,1,1,1097108340,C. Bagwell,R,FA,-0.24679,3.37439,17.2,5.0,6.1,SS,DP,1.1,6.6,92.5,2256.0,197.044895,-0.15
32,2026,730373376,WAKE,D1 Atlantic Coast Conference,730155776,BING,193912706,2026-05-30 12:06:00,3,0,2,1,1097108340,C. Bagwell,R,CU,1.12986,2.65537,-2.5,-13.0,5.6,IP,DP,1.5,6.5,79.9,2492.0,73.757099,-0.21
33,2026,730373376,WAKE,D1 Atlantic Coast Conference,730155776,BING,193912706,2026-05-30 12:06:00,4,0,0,0,1097108340,C. Bagwell,R,FC,0.06774,1.89806,5.1,-0.7,5.9,SL,IP_OUT,1.5,6.6,83.3,2311.0,168.915823,-0.15
34,2026,730373376,WAKE,D1 Atlantic Coast Conference,730155776,BING,193912706,2026-05-30 12:06:00,4,0,0,1,1097108340,C. Bagwell,R,SL,0.59883,0.99483,-6.7,-14.3,5.6,B,BB,1.7,6.4,80.9,2626.0,60.474942,0.13
35,2026,730373376,WAKE,D1 Atlantic Coast Conference,730155776,BING,193912706,2026-05-30 12:06:00,4,1,0,1,1097108340,C. Bagwell,R,SL,0.61069,2.49507,-1.8,-13.5,5.5,SL,BB,1.7,6.4,79.4,2611.0,76.968803,-0.15
36,2026,730373376,WAKE,D1 Atlantic Coast Conference,730155776,BING,193912706,2026-05-30 12:06:00,4,1,1,1,1097108340,C. Bagwell,R,CH,-0.94336,1.99871,5.8,17.2,5.7,SS,BB,1.6,6.3,84.9,1368.0,255.402764,-0.15
37,2026,730373376,WAKE,D1 Atlantic Coast Conference,730155776,BING,193912706,2026-05-30 12:06:00,4,1,2,1,1097108340,C. Bagwell,R,FA,0.09823,4.69877,16.6,11.8,5.9,B,BB,0.8,6.6,95.3,2425.0,217.105284,0.13
38,2026,730373376,WAKE,D1 Atlantic Coast Conference,730155776,BING,193912706,2026-05-30 12:06:00,4,2,2,1,1097108340,C. Bagwell,R,CU,1.42122,-0.04928,-12.5,-15.1,5.6,B,BB,1.4,6.5,79.4,2415.0,47.307277,0.13
39,2026,730373376,WAKE,D1 Atlantic Coast Conference,730155776,BING,193912706,2026-05-30 12:06:00,4,3,2,1,1097108340,C. Bagwell,R,CH,0.22927,1.75652,7.9,13.9,5.8,F,BB,1.6,6.2,85.9,1342.0,244.474268,0.0
40,2026,730373376,WAKE,D1 Atlantic Coast Conference,730155776,BING,193912706,2026-05-30 12:06:00,4,3,2,1,1097108340,C. Bagwell,R,FC,0.02671,4.82109,5.6,-3.7,5.9,B,BB,1.3,6.5,82.5,2126.0,140.061383,0.8
41,2026,730373376,WAKE,D1 Atlantic Coast Conference,730155776,BING,193912706,2026-05-30 12:06:00,4,0,0,1,1097108340,C. Bagwell,R,FC,-0.00908,2.44428,4.5,3.3,6.1,F,IP_OUT,1.4,6.6,84.2,2150.0,225.67269,-0.15
42,2026,730373376,WAKE,D1 Atlantic Coast Conference,730155776,BING,193912706,2026-05-30 12:06:00,4,0,1,1,1097108340,C. Bagwell,R,FA,-0.08575,4.17892,10.5,4.2,6.0,B,IP_OUT,1.0,6.5,90.8,2003.0,203.67698,0.13
43,2026,730373376,WAKE,D1 Atlantic Coast Conference,730155776,BING,193912706,2026-05-30 12:06:00,4,1,1,1,1097108340,C. Bagwell,R,CH,-0.83619,3.23056,-1.0,15.4,5.7,SL,IP_OUT,1.6,6.2,83.4,1276.0,278.864761,-0.15
44,2026,730373376,WAKE,D1 Atlantic Coast Conference,730155776,BING,193912706,2026-05-30 12:06:00,4,1,2,1,1097108340,C. Bagwell,R,SL,1.37653,3.17912,-6.6,-19.2,5.6,F,IP_OUT,1.5,6.4,79.1,2424.0,67.378173,0.0
45,2026,730373376,WAKE,D1 Atlantic Coast Conference,730155776,BING,193912706,2026-05-30 12:06:00,4,0,0,2,1097108340,C. Bagwell,R,CU,-0.3306,0.82516,-7.0,-3.8,5.7,B,K,1.4,6.7,75.4,2144.0,24.0178,0.13
46,2026,730373376,WAKE,D1 Atlantic Coast Conference,730155776,BING,193912706,2026-05-30 12:06:00,4,1,0,2,1097108340,C. Bagwell,R,FC,0.36532,1.91262,2.4,-1.7,5.9,F,K,1.5,6.5,82.8,2055.0,123.357885,-0.15
47,2026,730373376,WAKE,D1 Atlantic Coast Conference,730155776,BING,193912706,2026-05-30 12:06:00,4,1,1,2,1097108340,C. Bagwell,R,CU,0.90682,1.07933,-7.1,-7.4,5.8,B,K,1.4,6.5,76.0,2339.0,41.419536,0.13
