PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,SpinAxis3dVectorX,SpinAxis3dVectorY,SpinAxis3dVectorZ,SpinAxis3dSeamOrientationRotationX,SpinAxis3dSeamOrientationRotationY,SpinAxis3dSeamOrientationRotationZ,SpinAxis3dSeamOrientationBallAngleHorizontalAmb1,SpinAxis3dSeamOrientationBallAngleVerticalAmb1,SpinAxis3dSeamOrientationBallXAmb1,SpinAxis3dSeamOrientationBallYAmb1,SpinAxis3dSeamOrientationBallZAmb1,SpinAxis3dSeamOrientationBallAngleHorizontalAmb2,SpinAxis3dSeamOrientationBallAngleVerticalAmb2,SpinAxis3dSeamOrientationBallXAmb2,SpinAxis3dSeamOrientationBallYAmb2,SpinAxis3dSeamOrientationBallZAmb2,SpinAxis3dSeamOrientationBallAngleHorizontalAmb3,SpinAxis3dSeamOrientationBallAngleVerticalAmb3,SpinAxis3dSeamOrientationBallXAmb3,SpinAxis3dSeamOrientationBallYAmb3,SpinAxis3dSeamOrientationBallZAmb3,SpinAxis3dSeamOrientationBallAngleHorizontalAmb4,SpinAxis3dSeamOrientationBallAngleVerticalAmb4,SpinAxis3dSeamOrientationBallXAmb4,SpinAxis3dSeamOrientationBallYAmb4,SpinAxis3dSeamOrientationBallZAmb4
1,2026-09-19,11:03:44.32,1,1,"Valay, Andrew",10172030,Right,RHO_RAM,"Penney, Scott",10101787,Right,RHO_RAM,Undefined,1,Top,0,0,0,Fastball,Four-Seam,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,88.0722,-3.659041,-2.347745,2174.523645,204.495653,12:45,6.66949,1.27832,6.06396,-13.0439,22.84891,9.87863,2.18865,-0.07248,80.60695,-6.182862,-0.570903,0.431196,,,,,,,,,,,,-5.74355,13.14485,-1.1014,50,6.37806,4.83382,-127.65949,-8.48182,-9.4866,26.06115,-10.46272,RHO_RAM,RHO_RAM,BillBeckField,TeamExclusive,Team,20260919-BillBeckField-Private-1,4f304670-b43b-11f1-8cc0-2d4434c98b61,87.41364,,,7.46525,,,,,,,e7861440-85ca-484b-9704-a50b598ccb0b,2026-09-19,15:03:44.32,2026-09-19T11:03:44.3260000-04:00,2026-09-19T15:03:44.3260000Z,,v3,471418,471418,,"Maloney, Evan",813408,Right,RHO_RAM,86010a01-1b01-4133-b3ff-c75fc75acc73,54.43518,-128.56172,13.03058,6.66544,-8.1196,-5.23136,-1.27444,5.16225,-4.7433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,210.665207,3.558146,2170.331882,0.998072,1:00,-0.064592,-0.511961,-0.856577,-23.622122,-31.399327,-43.121844,169.147248,1.543474,0.188217,0.026935,-0.981758,1.571569,10.848767,0.026935,0.188217,0.981758,-1.571569,-10.848767,-0.026935,-0.188217,0.981758,-169.147248,-1.543474,-0.188217,-0.026935,-0.981758
2,2026-09-19,11:04:03.33,1,2,"Valay, Andrew",10172030,Right,RHO_RAM,"Penney, Scott",10101787,Right,RHO_RAM,Undefined,1,Top,0,0,1,Splitter,Splitter,BallCalled,Undefined,Undefined,Undefined,0,0,,76.63627,-0.254774,-0.031125,911.335413,111.366935,9:45,6.57269,1.4193,5.71861,-45.12294,2.15606,-2.18114,2.57512,1.20854,71.37231,-8.496097,-0.422105,0.494886,,,,,,,,,,,,1.10323,1.58228,-1.41533,50,6.52336,0.14037,-111.4763,-1.91816,1.40469,17.81599,-30.15937,RHO_RAM,RHO_RAM,BillBeckField,TeamExclusive,Team,20260919-BillBeckField-Private-1,5a823970-b43b-11f1-8cc0-2d4434c98b61,76.16382,,,5.26396,,,,,,,e7861440-85ca-484b-9704-a50b598ccb0b,2026-09-19,15:04:03.33,2026-09-19T11:04:03.3320000-04:00,2026-09-19T15:04:03.3320000Z,,v3,471418,471418,,"Maloney, Evan",813408,Right,RHO_RAM,5df84804-026e-4d03-a3ab-edfa272707c1,54.78211,-112.23797,8.908,6.5778,-0.62879,-15.07969,-1.42005,0.08031,0.70235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,19.890938,77.941933,190.380601,0.208903,6:45,-0.978136,0.066726,0.196972,-98.196063,18.445535,-5.099749,90.161594,-7.141944,0.992237,-0.124328,-0.002798,88.710566,-82.856237,0.124328,-0.992237,0.002798,-88.710566,82.856237,-0.124328,0.992237,0.002798,-90.161594,7.141944,-0.992237,0.124328,-0.002798
3,2026-09-19,11:04:22.41,1,3,"Valay, Andrew",10172030,Right,RHO_RAM,"Penney, Scott",10101787,Right,RHO_RAM,Undefined,1,Top,0,1,1,Splitter,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,75.35228,1.723735,0.141533,2800.697917,73.071857,8:30,6.5551,1.28734,6.05269,-48.42699,-0.30661,-5.12508,4.11564,0.99127,70.22707,-7.182756,-0.781806,0.49927,,,,,,,,,,,,2.6704,-0.13512,-1.29566,50,6.6631,-0.09368,-109.66694,1.86433,3.30407,16.49011,-32.34121,RHO_RAM,RHO_RAM,BillBeckField,TeamExclusive,Team,20260919-BillBeckField-Private-1,66028f70-b43b-11f1-8cc0-2d4434c98b61,75.49505,,,5.12522,,,,,,,e7861440-85ca-484b-9704-a50b598ccb0b,2026-09-19,15:04:22.41,2026-09-19T11:04:22.4120000-04:00,2026-09-19T15:04:22.4120000Z,,v3,471418,471418,,"Maloney, Evan",813408,Right,RHO_RAM,c059268a-5b23-4672-88a5-1384bbdbf5f2,54.44904,-110.33389,8.24506,6.56124,3.17239,-16.17061,-1.28917,-0.22732,1.65204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,358.329048,71.153659,904.712931,0.323031,6:00,-0.947038,0.019052,0.320555,-110.060019,19.624607,-7.82134,95.656962,-2.908412,0.993848,-0.05074,-0.098445,27.266972,-83.641339,0.05074,-0.993848,0.098445,-27.266972,83.641339,-0.05074,0.993848,0.098445,-95.656962,2.908412,-0.993848,0.05074,-0.098445
4,2026-09-19,11:04:44.56,1,4,"Valay, Andrew",10172030,Right,RHO_RAM,"Penney, Scott",10101787,Right,RHO_RAM,Undefined,1,Top,0,2,1,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,88.03758,-3.936174,-2.965761,2136.892991,209.199862,1:00,6.66418,1.10687,6.01045,-13.77296,21.99588,11.68745,1.85924,-0.66917,81.20075,-6.569435,-0.867039,0.430451,,,,,,,,,,,,-6.77304,12.65753,-0.88033,50,6.34674,6.13973,-127.60262,-9.14746,-11.27138,23.96162,-11.11,RHO_RAM,RHO_RAM,BillBeckField,TeamExclusive,Team,20260919-BillBeckField-Private-1,731210f0-b43b-11f1-8cc0-2d4434c98b61,87.56496,,,6.83683,,,,,,,e7861440-85ca-484b-9704-a50b598ccb0b,2026-09-19,15:04:44.56,2026-09-19T11:04:44.5630000-04:00,2026-09-19T15:04:44.5630000Z,,v3,471418,471418,,"Maloney, Evan",813408,Right,RHO_RAM,175b4016-a2cc-4043-9c3a-6ca706fd4223,54.4899,-128.44298,11.98081,6.66072,-8.75782,-5.555,-1.10259,6.53503,-5.63569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,209.096388,10.572877,2100.613503,0.983022,1:00,-0.19448,-0.489492,-0.850044,-33.29046,-31.318352,-38.579461,161.879488,-1.242146,0.310944,-0.021678,-0.950181,1.306944,-18.116106,0.021678,-0.310944,0.950181,-1.306944,18.116106,-0.021678,0.310944,0.950181,-161.879488,1.242146,-0.310944,0.021678,-0.950181
5,2026-09-19,11:05:06.59,1,5,"Valay, Andrew",10172030,Right,RHO_RAM,"Penney, Scott",10101787,Right,RHO_RAM,Undefined,1,Top,0,2,2,Splitter,Slider,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,78.63647,-2.684449,-1.500049,3283.014877,203.728973,12:45,6.54131,1.07792,5.90199,-43.43546,2.43102,0.35256,0.427,-0.28553,71.80198,-10.650735,-1.43656,0.487438,,,,,,,,,,,,-0.66878,2.54457,-0.95753,50,6.30045,2.97177,-113.97425,-6.6877,-0.86573,24.05188,-28.88014,RHO_RAM,RHO_RAM,BillBeckField,TeamExclusive,Team,20260919-BillBeckField-Private-1,8042af00-b43b-11f1-8cc0-2d4434c98b61,77.32771,,,6.83449,,,,,,,e7861440-85ca-484b-9704-a50b598ccb0b,2026-09-19,15:05:06.59,2026-09-19T11:05:06.5900000-04:00,2026-09-19T15:05:06.5900000Z,,v3,471418,471418,,"Maloney, Evan",813408,Right,RHO_RAM,ef5bceff-a728-4ac2-b445-47e2710e7f27,54.59708,-114.94028,12.02594,6.54576,-5.52775,-14.44007,-1.07759,3.00654,-0.43286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,301.021269,23.919988,3001.045153,0.914113,4:00,-0.355868,-0.801503,0.480574,-97.242188,17.249842,-5.23415,154.73059,15.493353,0.411363,0.267127,-0.871449,17.041949,24.290491,0.267127,0.411363,0.871449,-17.041949,-24.290491,-0.267127,-0.411363,0.871449,-154.73059,-15.493353,-0.411363,-0.267127,-0.871449
6,2026-09-19,11:05:41.02,2,1,"Valay, Andrew",10172030,Right,RHO_RAM,"Henschel, Ryan",10014628,Right,RHO_RAM,Undefined,1,Top,1,0,0,Fastball,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,88.98969,-3.472577,-0.750817,2172.692733,216.489922,1:15,6.67608,0.93724,5.94585,-14.80713,20.16981,14.15312,2.21694,1.4202,82.17757,-6.279454,1.792431,0.42566,,,,,,,,,,,,-7.52512,11.59973,-0.88573,50,6.391,1.12309,-129.22063,-8.26033,-12.83331,24.75625,-12.39188,RHO_RAM,RHO_RAM,BillBeckField,TeamExclusive,Team,20260919-BillBeckField-Private-1,94b38860-b43b-11f1-8cc0-2d4434c98b61,88.55066,,,6.81212,,,,,,,e7861440-85ca-484b-9704-a50b598ccb0b,2026-09-19,15:05:41.02,2026-09-19T11:05:41.0250000-04:00,2026-09-19T15:05:41.0250000Z,,v3,471418,471418,,"Maloney, Evan",813408,Right,RHO_RAM,3a11b1be-63fd-4e89-922c-408ba8dce2bb,54.55567,-130.09049,12.37813,6.67359,-7.82492,-6.19594,-0.93311,1.57401,-6.41665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,207.993283,5.782761,2161.636052,0.994911,1:00,-0.083792,-0.472225,-0.877486,-28.9647,-39.771109,-44.966156,159.429602,-3.880533,0.350552,-0.067676,-0.934095,4.143909,-20.521109,0.067676,-0.350552,0.934095,-4.143909,20.521109,-0.067676,0.350552,0.934095,-159.429602,3.880533,-0.350552,0.067676,-0.934095
7,2026-09-19,11:06:14.20,2,2,"Valay, Andrew",10172030,Right,RHO_RAM,"Henschel, Ryan",10014628,Right,RHO_RAM,Undefined,1,Top,1,0,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,89.19599,-3.660516,-3.876106,2122.672301,209.523183,1:00,6.71148,0.81947,6.05938,-13.32922,21.73037,11.66217,2.20027,-1.80176,81.6517,-6.231749,-1.783407,0.426162,,,,,,,,,,,,-7.03008,12.51091,-0.52414,50,6.41892,8.26112,-129.10561,-8.60458,-11.89527,26.25034,-11.00496,RHO_RAM,RHO_RAM,BillBeckField,TeamExclusive,Team,20260919-BillBeckField-Private-1,a889f680-b43b-11f1-8cc0-2d4434c98b61,88.44624,,,7.54429,,,,,,,e7861440-85ca-484b-9704-a50b598ccb0b,2026-09-19,15:06:14.20,2026-09-19T11:06:14.2070000-04:00,2026-09-19T15:06:14.2070000Z,,v3,471418,471418,,"Maloney, Evan",813408,Right,RHO_RAM,5225556e-4a55-4a8c-907f-ce27b794c4ec,54.43917,-130.00507,13.12517,6.70729,-8.2275,-5.50248,-0.81419,8.6687,-5.94763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,203.576837,12.009586,2076.212952,0.978113,12:45,-0.242856,-0.40371,-0.882065,-31.751208,-15.368006,-52.988644,176.318924,-5.771078,0.063877,-0.100554,-0.992879,5.782929,-3.662394,0.100554,-0.063877,0.992879,-5.782929,3.662394,-0.100554,0.063877,0.992879,-176.318924,5.771078,-0.063877,0.100554,-0.992879
8,2026-09-19,11:06:38.33,2,3,"Valay, Andrew",10172030,Right,RHO_RAM,"Henschel, Ryan",10014628,Right,RHO_RAM,Undefined,1,Top,1,1,1,Fastball,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,88.94006,-2.631755,-2.737954,2169.411013,215.995262,1:15,6.56983,0.9848,6.15015,-14.11383,20.98978,14.40914,2.9575,-0.34618,81.16117,-5.360569,-0.142525,0.426429,78.46451,57.508204,88.337193,4841.677152,,,,,43.79484,,,-8.25122,11.95938,-0.78384,50,6.36202,5.58949,-129.01434,-6.29082,-13.88229,27.28676,-12.05302,RHO_RAM,RHO_RAM,BillBeckField,TeamExclusive,Team,20260919-BillBeckField-Private-1,b6d6da00-b43b-11f1-8cc0-2d4434c98b61,88.39083,63.18019,,7.77889,,,,1.66021,2.98032,0.34555,e7861440-85ca-484b-9704-a50b598ccb0b,2026-09-19,15:06:38.33,2026-09-19T11:06:38.3310000-04:00,2026-09-19T15:06:38.3310000Z,,v3,471418,471418,,"Maloney, Evan",813408,Right,RHO_RAM,93dddf9b-d1d7-4e62-ab09-2cc46ea4e637,54.34961,-129.93103,13.64338,6.56656,-5.8859,-6.02651,-0.97945,6.05586,-6.94115,,1.66021,1.79268,-9.87864,3.07362,0.90482,-4.66256,6.85932,-4.8,1.30612,2.98032,97.06707,-29.55271,3.7221,-0.5035,-0.57663,0.94809,-0.62979,0.15744,0.34555,61.79303,-10.39,1.81792,-0.23771,-0.19112,0.30824,-0.19153,0.04301,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Undefined,,,,205.394562,12.489693,2118.071743,0.976335,12:45,-0.238717,-0.428189,-0.871589,-32.757188,-20.088581,-54.798602,174.234579,-6.349949,0.09984,-0.110601,-0.988837,6.381968,-5.729931,0.110601,-0.09984,0.988837,-6.381968,5.729931,-0.110601,0.09984,0.988837,-174.234579,6.349949,-0.09984,0.110601,-0.988837
9,2026-09-19,11:07:00.13,2,4,"Valay, Andrew",10172030,Right,RHO_RAM,"Henschel, Ryan",10014628,Right,RHO_RAM,Undefined,1,Top,1,1,2,Splitter,Slider,StrikeCalled,Strikeout,Undefined,Undefined,0,0,,78.28001,0.414224,-1.308216,1025.865119,55.591603,7:45,6.57419,1.008,6.22924,-49.44011,-3.62028,-7.71792,2.83645,-0.84233,70.85675,-8.755311,-2.704326,0.48719,,,,,,,,,,,,3.52229,-1.44016,-0.90684,50,6.5817,2.87825,-113.594,-0.6848,4.50692,24.82964,-34.01681,RHO_RAM,RHO_RAM,BillBeckField,TeamExclusive,Team,20260919-BillBeckField-Private-1,c3f17f10-b43b-11f1-8cc0-2d4434c98b61,77.36707,,,7.42326,,,,,,,e7861440-85ca-484b-9704-a50b598ccb0b,2026-09-19,15:07:00.13,2026-09-19T11:07:00.1370000-04:00,2026-09-19T15:07:00.1370000Z,,v3,471418,471418,,"Maloney, Evan",813408,Right,RHO_RAM,3d7efd03-7284-42eb-9d54-402959cd9d47,54.26803,-114.52312,12.41482,6.58351,0.58809,-17.00841,-1.01139,2.7096,2.25346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.59022,,,0.911206,,,,-0.15076,4.97919,-3.92847,71.13908,5.79191,-53.6418,-0.10743,83.71723,-6.05897,5.00568,12.82489,-13.12223,-4.01647,-62.54227,8.8535,High,High,High,,,High,High,High,14.005837,62.158295,479.110183,0.46703,6:30,-0.872825,0.119421,0.473197,-113.500061,27.80794,-1.943416,150.296195,84.814631,0.044784,0.995908,-0.078502,85.492978,2.566788,0.995908,0.044784,0.078502,-85.492978,-2.566788,-0.995908,-0.044784,0.078502,-150.296195,-84.814631,-0.044784,-0.995908,-0.078502
10,2026-09-19,11:07:34.31,3,1,"Valay, Andrew",10172030,Right,RHO_RAM,"Botti, Aidan",1000396785,Left,RHO_RAM,Undefined,1,Top,2,0,0,Splitter,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,74.8141,2.594009,0.072365,1239.566524,31.938435,7:00,6.55275,1.41867,6.02713,-55.23771,-4.83567,-4.12583,4.35364,1.14187,67.69698,-7.629843,-0.670491,0.51097,,,,,,,,,,,,2.12268,-2.69606,-1.42222,50,6.7267,0.01277,-108.49656,3.24602,2.49017,21.78471,-35.33688,RHO_RAM,RHO_RAM,BillBeckField,TeamExclusive,Team,20260919-BillBeckField-Private-1,d8442210-b43b-11f1-8cc0-2d4434c98b61,73.76644,,,7.11711,,,,,,,e7861440-85ca-484b-9704-a50b598ccb0b,2026-09-19,15:07:34.31,2026-09-19T11:07:34.3140000-04:00,2026-09-19T15:07:34.3140000Z,,v3,471418,471418,,"Maloney, Evan",813408,Right,RHO_RAM,2f5d6984-ed15-458d-8e2c-ea6e3692f3c6,54.47084,-109.39056,10.89236,6.56373,4.69617,-17.66844,-1.42065,-0.08943,1.24509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,23.570367,69.473298,434.646403,0.350644,6:45,-0.929609,0.182455,0.320216,-116.969108,18.271264,-5.708472,147.781682,84.848532,0.047871,0.995961,-0.075964,85.638404,2.743838,0.995961,0.047871,0.075964,-85.638404,-2.743838,-0.995961,-0.047871,0.075964,-147.781682,-84.848532,-0.047871,-0.995961,-0.075964
