,year,pitchingTeamId,pitchingTeam,conference,hittingTeamId,hittingTeam,gameId,gameDate,inning,balls,strikes,outs,pitcherId,Pitcher,pitcherHand,pitchType,plateLocX,plateLocZ,inducedVertBreak,horzBreak,extension,pitchResult,atbatResult,relX,relZ,releaseVelocity,spinRate,spinDir,rv
0,2023,5380,UNO,D1 Southland Conference,730157824,HCU,419881193,2023-05-07 13:00:00,1,0,0,0,1198103552,T. LeBlanc,L,FA,2.66816,2.52404,8.2,-18.7,4.1,B,IP_OUT,-3.1,4.9,89.0,2121.0,109.837792,0.13
1,2023,5380,UNO,D1 Southland Conference,730157824,HCU,419881193,2023-05-07 13:00:00,1,0,0,1,1198103552,T. LeBlanc,L,FA,2.27231,3.27343,8.9,-16.9,4.1,B,K,-3.0,4.9,88.6,2174.0,113.515251,0.13
2,2023,5380,UNO,D1 Southland Conference,730157824,HCU,419881193,2023-05-07 13:00:00,1,1,0,1,1198103552,T. LeBlanc,L,FA,0.54056,2.04642,11.3,-17.9,4.1,F,K,-3.0,5.0,89.3,2075.0,118.443724,-0.15
3,2023,5380,UNO,D1 Southland Conference,730157824,HCU,419881193,2023-05-07 13:00:00,1,1,1,1,1198103552,T. LeBlanc,L,FA,1.15227,2.47928,11.0,-18.0,4.2,SS,K,-2.9,4.9,88.6,2179.0,118.320191,-0.15
4,2023,5380,UNO,D1 Southland Conference,730157824,HCU,419881193,2023-05-07 13:00:00,1,1,2,1,1198103552,T. LeBlanc,L,FA,1.88677,2.68003,7.1,-20.8,4.1,B,K,-3.1,4.8,87.5,2123.0,105.400384,0.13
5,2023,5380,UNO,D1 Southland Conference,730157824,HCU,419881193,2023-05-07 13:00:00,1,2,2,1,1198103552,T. LeBlanc,L,FA,0.38323,2.75053,9.4,-19.8,4.0,F,K,-2.9,5.0,90.5,2258.0,111.94269,0.0
6,2023,5380,UNO,D1 Southland Conference,730157824,HCU,419881193,2023-05-07 13:00:00,1,2,2,1,1198103552,T. LeBlanc,L,FA,0.996,1.81138,6.8,-21.2,4.3,SS,K,-3.0,4.9,89.5,2154.0,104.218897,-0.15
7,2023,5380,UNO,D1 Southland Conference,730157824,HCU,419881193,2023-05-07 13:00:00,1,0,0,2,1198103552,T. LeBlanc,L,FA,-1.21865,4.40566,10.5,-17.3,4.6,B,IP_OUT,-2.9,4.9,90.8,2235.0,117.99221,0.13
8,2023,5380,UNO,D1 Southland Conference,730157824,HCU,419881193,2023-05-07 13:00:00,1,1,0,2,1198103552,T. LeBlanc,L,SL,-2.14577,1.67149,0.9,6.4,4.3,SS,IP_OUT,-3.1,4.9,79.1,2315.0,275.023525,-0.15
9,2023,5380,UNO,D1 Southland Conference,730157824,HCU,419881193,2023-05-07 13:00:00,2,0,0,0,1198103552,T. LeBlanc,L,FA,1.13781,1.25818,7.9,-18.5,4.2,B,D,-3.2,4.8,87.8,2047.0,109.502509,0.13
