,year,pitchingTeamId,pitchingTeam,conference,hittingTeamId,hittingTeam,gameId,gameDate,inning,balls,strikes,outs,pitcherId,Pitcher,pitcherHand,pitchType,plateLocX,plateLocZ,vertApprAngle,inducedVertBreak,horzBreak,horzApprAngle,extension,pitchResult,atbatResult,relX,relZ,releaseVelocity,spinRate,spinDir,rv
10,2026,730382592,SIE,D1 Metro Atlantic Athletic Conference,730155776,BING,466954222,2026-04-08 15:00:00,1,0,0,1,1601837916,L. McIntosh,R,FC,0.33623,3.8956,-5.085684,7.26473,-4.73658,-3.426181,6.17599,B,BB,-2.43654,5.83134,84.54611,1944.500377,142.423394,0.13
11,2026,730382592,SIE,D1 Metro Atlantic Athletic Conference,730155776,BING,466954222,2026-04-08 15:00:00,1,1,0,1,1601837916,L. McIntosh,R,FA,-0.64094,2.75961,-5.245753,15.38926,9.13473,-0.950482,6.70618,SL,BB,-2.27091,5.74869,87.41892,2188.29178,212.508882,-0.15
12,2026,730382592,SIE,D1 Metro Atlantic Athletic Conference,730155776,BING,466954222,2026-04-08 15:00:00,1,1,1,1,1601837916,L. McIntosh,R,FA,-1.9075,3.06365,-5.001514,12.73575,12.13934,0.631724,6.67808,B,BB,-2.34148,5.64123,87.92641,1959.690128,226.062315,0.13
13,2026,730382592,SIE,D1 Metro Atlantic Athletic Conference,730155776,BING,466954222,2026-04-08 15:00:00,1,2,1,1,1601837916,L. McIntosh,R,FC,0.04365,1.12225,-7.683617,10.48445,-3.63213,-3.18663,6.14178,B,BB,-2.60055,5.73138,83.98382,2344.985992,158.826067,0.13
14,2026,730382592,SIE,D1 Metro Atlantic Athletic Conference,730155776,BING,466954222,2026-04-08 15:00:00,1,3,1,1,1601837916,L. McIntosh,R,FA,-0.91339,4.21906,-3.740064,14.87091,9.36323,-0.762466,6.6105,B,BB,-2.39117,5.70237,86.24946,2082.130565,214.096297,0.8
15,2026,730382592,SIE,D1 Metro Atlantic Athletic Conference,730155776,BING,466954222,2026-04-08 15:00:00,1,0,0,1,1601837916,L. McIntosh,R,SI,-0.28155,2.73303,-5.558198,9.95957,12.73233,-0.944246,6.97614,F,IP_OUT,-2.201,5.65407,88.11375,2041.381488,234.616102,-0.15
16,2026,730382592,SIE,D1 Metro Atlantic Athletic Conference,730155776,BING,466954222,2026-04-08 15:00:00,1,0,1,1,1601837916,L. McIntosh,R,SL,-0.60971,3.10872,-6.334201,7.28807,-8.45481,-2.3919,5.83506,F,IP_OUT,-2.12852,5.58991,78.12367,2346.00248,124.886871,-0.15
17,2026,730382592,SIE,D1 Metro Atlantic Athletic Conference,730155776,BING,466954222,2026-04-08 15:00:00,1,0,0,2,1601837916,L. McIntosh,R,FC,-0.78615,2.42293,-6.438766,8.98819,-3.03043,-1.937157,6.09652,SL,IP_OUT,-2.32548,5.79497,84.71206,2124.125218,159.024548,-0.15
18,2026,730382592,SIE,D1 Metro Atlantic Athletic Conference,730155776,BING,466954222,2026-04-08 15:00:00,1,0,1,2,1601837916,L. McIntosh,R,FA,-0.37103,2.71096,-5.268386,15.35772,6.63658,-1.288997,6.4701,F,IP_OUT,-2.10799,5.68549,87.58867,1933.404268,205.043093,-0.15
19,2026,730382592,SIE,D1 Metro Atlantic Athletic Conference,730155776,BING,466954222,2026-04-08 15:00:00,1,0,2,2,1601837916,L. McIntosh,R,SL,0.85117,2.45654,-7.108514,8.71595,-8.82874,-3.92525,5.82413,F,IP_OUT,-2.06546,5.77443,78.09305,2284.190777,129.534927,0.0
20,2026,730382592,SIE,D1 Metro Atlantic Athletic Conference,730155776,BING,466954222,2026-04-08 15:00:00,1,0,2,2,1601837916,L. McIntosh,R,FA,-1.45338,4.64814,-3.185494,17.88009,8.81965,-0.09399,6.51723,B,IP_OUT,-2.27388,5.91602,88.65477,2236.590552,207.981958,0.13
21,2026,730382592,SIE,D1 Metro Atlantic Athletic Conference,730155776,BING,466954222,2026-04-08 15:00:00,2,0,0,0,1601837916,L. McIntosh,R,FA,-1.06798,5.77807,-2.237738,15.88918,8.61201,-0.231966,6.68122,B,BB,-1.99655,5.81733,85.68007,2100.514788,210.543596,0.13
22,2026,730382592,SIE,D1 Metro Atlantic Athletic Conference,730155776,BING,466954222,2026-04-08 15:00:00,2,1,0,0,1601837916,L. McIntosh,R,FA,-1.54671,4.62591,-3.172472,18.6854,4.99736,0.225679,6.81925,B,BB,-1.75693,5.66299,83.8359,2181.507169,196.002689,0.13
23,2026,730382592,SIE,D1 Metro Atlantic Athletic Conference,730155776,BING,466954222,2026-04-08 15:00:00,2,2,0,0,1601837916,L. McIntosh,R,FA,-0.96496,5.11189,-2.387656,22.01434,7.51071,-0.57593,6.72719,B,BB,-2.11634,5.71013,84.39126,2001.29061,199.951678,0.13
24,2026,730382592,SIE,D1 Metro Atlantic Athletic Conference,730155776,BING,466954222,2026-04-08 15:00:00,2,3,0,0,1601837916,L. McIntosh,R,SI,-2.12873,3.2115,-5.301014,11.09634,14.95402,0.851122,6.78909,B,BB,-2.59808,5.56649,84.76351,1994.473785,237.109125,0.8
25,2026,730382592,SIE,D1 Metro Atlantic Athletic Conference,730155776,BING,466954222,2026-04-08 15:00:00,2,0,0,0,1601837916,L. McIntosh,R,FA,-0.81022,1.22354,-7.152384,19.8945,5.27465,-0.628961,6.52003,B,BB,-1.82714,5.93121,83.56786,1910.708304,195.995159,0.13
26,2026,730382592,SIE,D1 Metro Atlantic Athletic Conference,730155776,BING,466954222,2026-04-08 15:00:00,2,1,0,0,1601837916,L. McIntosh,R,SI,0.08975,1.22579,-7.498829,14.5556,15.36812,-0.935777,6.55611,B,BB,-2.04907,5.71645,82.07325,1984.33764,229.535906,0.13
27,2026,730382592,SIE,D1 Metro Atlantic Athletic Conference,730155776,BING,466954222,2026-04-08 15:00:00,2,2,0,0,1601837916,L. McIntosh,R,SL,0.7362,3.74526,-6.774728,2.1028,-19.7095,-4.823585,5.33669,B,BB,-2.15185,5.74016,74.58172,2303.110698,91.340545,0.13
28,2026,730382592,SIE,D1 Metro Atlantic Athletic Conference,730155776,BING,466954222,2026-04-08 15:00:00,2,3,0,0,1601837916,L. McIntosh,R,FA,0.10868,3.10145,-5.368677,14.70619,6.23607,-1.760685,6.87962,SL,BB,-2.01573,5.81315,84.30355,1936.007156,205.076324,-0.15
29,2026,730382592,SIE,D1 Metro Atlantic Athletic Conference,730155776,BING,466954222,2026-04-08 15:00:00,2,3,1,0,1601837916,L. McIntosh,R,CH,-0.68527,1.23617,-7.42283,16.14154,12.80233,-0.416228,6.36996,B,BB,-2.13588,5.71029,81.1455,1944.824613,221.122341,0.8
30,2026,730382592,SIE,D1 Metro Atlantic Athletic Conference,730155776,BING,466954222,2026-04-08 15:00:00,2,1,0,0,1601837916,L. McIntosh,R,FA,0.20893,0.94205,-6.93109,21.32859,6.61709,-1.712453,6.45978,B,BB,-1.91574,5.71999,84.90274,2010.265507,198.315023,0.13
31,2026,730382592,SIE,D1 Metro Atlantic Athletic Conference,730155776,BING,466954222,2026-04-08 15:00:00,2,2,0,0,1601837916,L. McIntosh,R,FC,1.57764,1.96084,-6.918596,9.58567,-6.43741,-4.314487,6.02038,B,BB,-1.88788,5.78411,84.88361,2174.178262,142.360517,0.13
32,2026,730382592,SIE,D1 Metro Atlantic Athletic Conference,730155776,BING,466954222,2026-04-08 15:00:00,2,3,0,0,1601837916,L. McIntosh,R,SI,0.15262,0.43354,-8.263604,10.48902,17.7678,-0.872557,6.43131,B,BB,-2.13123,5.64873,86.2716,2109.072706,242.646659,0.8
33,2026,730382592,SIE,D1 Metro Atlantic Athletic Conference,730155776,BING,466954222,2026-04-08 15:00:00,2,0,0,0,1044837933,J. Gunzy,R,FA,0.37798,3.20508,-4.684563,23.09663,9.33233,-0.765373,5.80054,SL,CI,-1.11069,6.26067,88.11812,2329.265798,203.146121,-0.15
34,2026,730382592,SIE,D1 Metro Atlantic Athletic Conference,730155776,BING,466954222,2026-04-08 15:00:00,2,0,1,0,1044837933,J. Gunzy,R,SL,1.30182,1.49828,-10.386533,-2.74921,-12.76316,-3.611214,5.38474,B,CI,-1.01521,6.33262,73.45905,2251.858176,70.033257,0.13
35,2026,730382592,SIE,D1 Metro Atlantic Athletic Conference,730155776,BING,466954222,2026-04-08 15:00:00,2,0,0,0,1044837933,J. Gunzy,R,FA,0.72083,3.50576,-4.040841,28.21096,6.41394,-1.129704,5.8646,B,BB,-0.86242,6.28408,87.85472,2129.803193,193.49141,0.13
36,2026,730382592,SIE,D1 Metro Atlantic Athletic Conference,730155776,BING,466954222,2026-04-08 15:00:00,2,1,0,0,1044837933,J. Gunzy,R,FA,0.43429,1.11803,-7.267494,20.08135,14.70572,-0.176498,5.84519,B,BB,-0.95472,6.24728,87.55202,2205.348881,218.262201,0.13
37,2026,730382592,SIE,D1 Metro Atlantic Athletic Conference,730155776,BING,466954222,2026-04-08 15:00:00,2,2,0,0,1044837933,J. Gunzy,R,SL,1.41207,2.11571,-9.132367,-5.41862,-6.81229,-3.560887,5.5107,B,BB,-1.35137,5.77487,75.10683,2226.306582,43.864007,0.13
38,2026,730382592,SIE,D1 Metro Atlantic Athletic Conference,730155776,BING,466954222,2026-04-08 15:00:00,2,3,0,0,1044837933,J. Gunzy,R,FA,1.10843,2.91701,-4.912054,24.22942,5.93685,-1.709033,5.84493,SL,BB,-0.9744,6.22405,87.61612,2248.604642,194.535041,-0.15
39,2026,730382592,SIE,D1 Metro Atlantic Athletic Conference,730155776,BING,466954222,2026-04-08 15:00:00,2,3,1,0,1044837933,J. Gunzy,R,FA,1.65009,1.92413,-5.855677,25.24009,3.90008,-2.384158,5.9433,B,BB,-0.88735,6.14482,86.99576,2253.720833,189.283304,0.8
40,2026,730382592,SIE,D1 Metro Atlantic Athletic Conference,730155776,BING,466954222,2026-04-08 15:00:00,2,0,0,0,1044837933,J. Gunzy,R,FA,0.0621,3.8607,-3.885098,24.82072,4.18831,-0.635411,5.70428,B,K,-0.8787,6.2542,87.77647,2234.773431,190.115037,0.13
41,2026,730382592,SIE,D1 Metro Atlantic Athletic Conference,730155776,BING,466954222,2026-04-08 15:00:00,2,1,0,0,1044837933,J. Gunzy,R,SL,-0.00685,3.06991,-7.750955,-0.53106,-5.95189,-2.059811,5.36004,SL,K,-1.44227,5.79582,75.42305,2167.589164,68.522494,-0.15
42,2026,730382592,SIE,D1 Metro Atlantic Athletic Conference,730155776,BING,466954222,2026-04-08 15:00:00,2,1,1,0,1044837933,J. Gunzy,R,FA,0.168,1.34121,-6.670499,22.11363,12.26229,0.023826,5.92662,B,K,-0.83106,6.18882,88.07447,2281.284229,210.436906,0.13
43,2026,730382592,SIE,D1 Metro Atlantic Athletic Conference,730155776,BING,466954222,2026-04-08 15:00:00,2,2,1,0,1044837933,J. Gunzy,R,CH,-0.84886,3.14489,-6.79166,1.91437,19.92218,1.171039,5.94768,SL,K,-1.42452,5.82157,81.20913,1679.230635,268.784068,-0.15
44,2026,730382592,SIE,D1 Metro Atlantic Athletic Conference,730155776,BING,466954222,2026-04-08 15:00:00,2,2,2,0,1044837933,J. Gunzy,R,SL,0.96522,2.03017,-8.530346,1.27996,-3.64528,-2.790925,5.64952,SL,K,-1.33495,5.81346,76.39894,2061.182505,83.992436,-0.15
45,2026,730382592,SIE,D1 Metro Atlantic Athletic Conference,730155776,BING,466954222,2026-04-08 15:00:00,2,0,0,1,1044837933,J. Gunzy,R,FA,-0.46144,3.65998,-3.940245,26.54718,7.44603,0.2134,5.87761,F,IP_OUT,-0.88315,6.24838,87.92162,2237.33301,196.484507,-0.15
46,2026,730382592,SIE,D1 Metro Atlantic Athletic Conference,730155776,BING,466954222,2026-04-08 15:00:00,2,0,0,2,1044837933,J. Gunzy,R,FA,-0.08732,3.526,-4.188135,25.26179,9.64095,0.032363,6.0437,F,S,-0.8599,6.20531,87.3071,2208.991434,201.987317,-0.15
47,2026,730382592,SIE,D1 Metro Atlantic Athletic Conference,730155776,BING,466954222,2026-04-08 15:00:00,2,0,1,2,1044837933,J. Gunzy,R,SL,0.33594,0.56495,-10.745249,-6.49248,-8.0491,-2.512315,5.28623,B,S,-1.34812,5.77386,75.59247,2209.154298,44.882315,0.13
48,2026,730382592,SIE,D1 Metro Atlantic Athletic Conference,730155776,BING,466954222,2026-04-08 15:00:00,2,1,1,2,1044837933,J. Gunzy,R,SL,1.00511,1.09842,-9.961226,-1.73225,-6.19969,-2.918658,5.48419,B,S,-1.20763,5.82727,75.91494,2292.534445,59.192419,0.13
49,2026,730382592,SIE,D1 Metro Atlantic Athletic Conference,730155776,BING,466954222,2026-04-08 15:00:00,2,2,1,2,1044837933,J. Gunzy,R,FA,1.24732,1.20194,-6.552792,26.02005,8.46095,-1.212681,6.03298,B,S,-0.57971,6.1852,88.09408,2253.061057,198.993947,0.13
50,2026,730382592,SIE,D1 Metro Atlantic Athletic Conference,730155776,BING,466954222,2026-04-08 15:00:00,2,3,1,2,1044837933,J. Gunzy,R,FA,0.05558,1.39803,-6.719006,21.40076,11.9604,0.187874,6.01372,SL,S,-0.76683,6.1414,87.675,2193.717116,210.878006,-0.15
51,2026,730382592,SIE,D1 Metro Atlantic Athletic Conference,730155776,BING,466954222,2026-04-08 15:00:00,2,3,2,2,1044837933,J. Gunzy,R,FA,0.70953,3.14793,-4.714161,23.50753,9.50371,-0.766538,5.90329,IP,S,-0.79303,6.21576,87.74023,2302.76776,203.201665,1.0
52,2026,730382592,SIE,D1 Metro Atlantic Athletic Conference,730155776,BING,466954222,2026-04-08 15:00:00,2,0,0,2,1044837933,J. Gunzy,R,FA,-0.01386,3.89563,-3.738896,26.7486,12.45961,0.224698,5.90882,SS,IP_OUT,-0.84219,6.23187,87.51224,2269.151535,206.280253,-0.15
53,2026,730382592,SIE,D1 Metro Atlantic Athletic Conference,730155776,BING,466954222,2026-04-08 15:00:00,2,0,1,2,1044837933,J. Gunzy,R,FA,0.53328,3.13693,-4.552972,25.6249,11.52544,-0.511778,5.93323,F,IP_OUT,-0.9004,6.20221,87.58675,2257.035116,205.428919,-0.15
54,2026,730382592,SIE,D1 Metro Atlantic Athletic Conference,730155776,BING,466954222,2026-04-08 15:00:00,3,0,0,0,1044837933,J. Gunzy,R,FA,-0.12631,3.80416,-4.340692,21.39371,5.38351,-0.459747,5.93287,F,IP_OUT,-1.00121,6.26081,86.61172,2188.076579,195.046076,-0.15
55,2026,730382592,SIE,D1 Metro Atlantic Athletic Conference,730155776,BING,466954222,2026-04-08 15:00:00,3,0,1,0,1044837933,J. Gunzy,R,FA,-0.72832,3.09284,-4.941883,20.9219,15.40922,0.97497,5.77571,F,IP_OUT,-1.10462,6.10891,87.62425,2272.637358,218.327298,-0.15
56,2026,730382592,SIE,D1 Metro Atlantic Athletic Conference,730155776,BING,466954222,2026-04-08 15:00:00,3,0,2,0,1044837933,J. Gunzy,R,CU,0.19536,0.3879,-11.48674,-6.15516,-1.73516,-1.253624,5.44095,B,IP_OUT,-0.83265,6.29752,75.3232,2164.06116,12.594684,0.13
57,2026,730382592,SIE,D1 Metro Atlantic Athletic Conference,730155776,BING,466954222,2026-04-08 15:00:00,3,0,0,1,1044837933,J. Gunzy,R,FA,-0.95697,4.25659,-4.254192,17.05525,16.69954,1.474196,5.66861,B,K,-0.97349,6.22144,86.84181,2173.157219,227.010577,0.13
58,2026,730382592,SIE,D1 Metro Atlantic Athletic Conference,730155776,BING,466954222,2026-04-08 15:00:00,3,1,0,1,1044837933,J. Gunzy,R,FA,-0.64793,1.54072,-6.825527,19.53355,13.29631,0.759087,5.91303,SS,K,-1.0519,6.15964,87.03779,2248.377576,216.358325,-0.15
59,2026,730382592,SIE,D1 Metro Atlantic Athletic Conference,730155776,BING,466954222,2026-04-08 15:00:00,3,1,1,1,1044837933,J. Gunzy,R,CH,1.55397,0.38402,-8.93721,11.54938,21.08978,-1.151018,6.09312,B,K,-1.26892,5.91591,81.89167,1706.33238,244.700853,0.13
60,2026,730382592,SIE,D1 Metro Atlantic Athletic Conference,730155776,BING,466954222,2026-04-08 15:00:00,3,2,1,1,1044837933,J. Gunzy,R,CH,-1.43662,1.73293,-7.645914,10.96997,21.96458,1.98329,5.74028,SS,K,-1.42424,5.89588,81.16851,1840.557289,247.126028,-0.15
61,2026,730382592,SIE,D1 Metro Atlantic Athletic Conference,730155776,BING,466954222,2026-04-08 15:00:00,3,2,2,1,1044837933,J. Gunzy,R,FA,-0.26074,3.64393,-4.244003,22.28635,12.50253,0.205413,5.83573,F,K,-1.11069,6.17517,88.40121,2265.87534,210.918609,0.0
62,2026,730382592,SIE,D1 Metro Atlantic Athletic Conference,730155776,BING,466954222,2026-04-08 15:00:00,3,2,2,1,1044837933,J. Gunzy,R,CH,-0.60382,1.13748,-7.834159,14.45048,14.29977,0.559168,5.79498,SS,K,-1.27745,5.86448,81.95188,1684.210991,228.120242,-0.15
63,2026,730382592,SIE,D1 Metro Atlantic Athletic Conference,730155776,BING,466954222,2026-04-08 15:00:00,3,0,0,2,1044837933,J. Gunzy,R,FA,-1.06561,3.66206,-4.511927,20.19308,14.82107,1.360232,5.86209,F,IP_OUT,-1.03664,6.17227,86.98486,2212.634734,218.310607,-0.15
64,2026,730382592,SIE,D1 Metro Atlantic Athletic Conference,730155776,BING,466954222,2026-04-08 15:00:00,3,0,1,2,1044837933,J. Gunzy,R,CH,-0.3342,1.41146,-8.457944,4.30504,18.24706,0.571716,5.75202,SS,IP_OUT,-1.32704,5.82856,81.10322,1535.421853,261.480244,-0.15
65,2026,730382592,SIE,D1 Metro Atlantic Athletic Conference,730155776,BING,466954222,2026-04-08 15:00:00,3,0,2,2,1044837933,J. Gunzy,R,CH,-1.45433,2.92563,-6.603744,7.7528,17.71328,1.520187,5.80793,B,IP_OUT,-1.51839,5.83008,80.6339,1664.972947,250.828759,0.13
66,2026,730382592,SIE,D1 Metro Atlantic Athletic Conference,730155776,BING,466954222,2026-04-08 15:00:00,3,1,2,2,1044837933,J. Gunzy,R,FA,1.23854,2.23755,-5.606067,24.75285,11.20934,-1.133184,5.86281,B,IP_OUT,-0.7468,6.16666,87.34888,2279.537745,205.707215,0.13
67,2026,730382592,SIE,D1 Metro Atlantic Athletic Conference,730155776,BING,466954222,2026-04-08 15:00:00,4,0,0,0,1044837933,J. Gunzy,R,CH,-0.75326,1.38638,-8.933274,2.59866,19.67501,1.037249,5.79678,B,T,-1.43436,5.91311,78.99537,1458.841797,267.170808,0.13
68,2026,730382592,SIE,D1 Metro Atlantic Athletic Conference,730155776,BING,466954222,2026-04-08 15:00:00,4,1,0,0,1044837933,J. Gunzy,R,FA,-1.17031,3.91715,-4.112246,23.47261,13.65052,1.485666,5.75184,B,T,-0.92419,6.21319,85.76748,2160.262752,211.860833,0.13
69,2026,730382592,SIE,D1 Metro Atlantic Athletic Conference,730155776,BING,466954222,2026-04-08 15:00:00,4,2,0,0,1044837933,J. Gunzy,R,FA,-0.73945,2.75783,-5.283554,24.33907,10.66855,0.618775,5.65784,IP,T,-1.05095,6.2399,85.82191,2166.874498,205.03013,1.54
70,2026,730382592,SIE,D1 Metro Atlantic Athletic Conference,730155776,BING,466954222,2026-04-08 15:00:00,4,0,0,0,1044837933,J. Gunzy,R,SL,-0.78803,2.63867,-7.700572,4.37524,-2.87945,-0.88791,5.65366,SL,D,-1.37567,5.83603,76.66993,2169.716143,131.091398,-0.15
71,2026,730382592,SIE,D1 Metro Atlantic Athletic Conference,730155776,BING,466954222,2026-04-08 15:00:00,4,0,1,0,1044837933,J. Gunzy,R,SL,0.94635,1.63679,-9.175024,0.72476,-4.40071,-2.736843,5.6109,B,D,-1.24153,5.83278,75.26089,2214.673102,76.606267,0.13
72,2026,730382592,SIE,D1 Metro Atlantic Athletic Conference,730155776,BING,466954222,2026-04-08 15:00:00,4,1,1,0,1044837933,J. Gunzy,R,FA,0.75341,0.76877,-7.542667,21.34206,12.82075,-0.604867,5.96495,B,D,-0.87523,6.17109,86.63348,2208.182544,212.884725,0.13
73,2026,730382592,SIE,D1 Metro Atlantic Athletic Conference,730155776,BING,466954222,2026-04-08 15:00:00,4,2,1,0,1044837933,J. Gunzy,R,FA,-0.26527,2.76844,-5.115904,25.46568,10.17351,0.338206,5.75516,IP,D,-0.79753,6.19142,86.17763,2195.717708,203.036994,1.26
74,2026,730382592,SIE,D1 Metro Atlantic Athletic Conference,730155776,BING,466954222,2026-04-08 15:00:00,4,0,0,1,1044837933,J. Gunzy,R,FA,-0.54424,1.8835,-6.162047,23.62816,14.4665,0.801036,5.85883,B,D,-1.00493,6.17853,86.58035,2215.51404,213.183048,0.13
75,2026,730382592,SIE,D1 Metro Atlantic Athletic Conference,730155776,BING,466954222,2026-04-08 15:00:00,4,1,0,1,1044837933,J. Gunzy,R,CH,-1.10191,2.93821,-6.749398,6.25579,16.98867,1.427192,6.11561,SL,D,-1.19999,5.84274,79.79025,1470.458792,254.2338,-0.15
76,2026,730382592,SIE,D1 Metro Atlantic Athletic Conference,730155776,BING,466954222,2026-04-08 15:00:00,4,1,1,1,1044837933,J. Gunzy,R,FA,-0.13108,4.25103,-3.725582,22.97056,12.17221,0.208091,5.97948,B,D,-0.95136,6.14302,85.46781,2187.712111,209.524177,0.13
77,2026,730382592,SIE,D1 Metro Atlantic Athletic Conference,730155776,BING,466954222,2026-04-08 15:00:00,4,2,1,1,1044837933,J. Gunzy,R,SL,-0.5063,2.17564,-8.781344,-0.64236,-8.69784,-1.746996,5.34972,IP,D,-1.41753,5.81254,74.94049,2132.704329,73.964115,1.26
78,2026,730382592,SIE,D1 Metro Atlantic Athletic Conference,730155776,BING,466954222,2026-04-08 15:00:00,4,0,0,1,1044837933,J. Gunzy,R,SL,0.32303,2.55329,-8.120855,-0.39016,-2.11606,-2.074057,5.64712,SL,ROE,-1.43556,5.73504,75.66216,2082.392616,45.983971,-0.15
79,2026,730382592,SIE,D1 Metro Atlantic Athletic Conference,730155776,BING,466954222,2026-04-08 15:00:00,4,0,1,1,1044837933,J. Gunzy,R,FA,0.87449,1.07303,-7.063362,23.81537,12.82528,-0.639952,5.93286,B,ROE,-0.78678,6.16622,86.01068,2200.373501,209.970021,0.13
80,2026,730382592,SIE,D1 Metro Atlantic Athletic Conference,730155776,BING,466954222,2026-04-08 15:00:00,4,1,1,1,1044837933,J. Gunzy,R,CH,-0.10232,2.35615,-7.246034,6.91181,15.25635,0.274961,6.04503,IP,ROE,-1.12101,5.88346,80.54556,1389.864843,250.030506,0.0
81,2026,730382592,SIE,D1 Metro Atlantic Athletic Conference,730155776,BING,466954222,2026-04-08 15:00:00,4,0,0,1,1044837933,J. Gunzy,R,FA,-0.22815,3.06063,-4.95932,23.52115,15.16335,0.630486,5.98448,IP,HR,-0.90622,6.1225,85.23089,2144.225906,214.574758,1.76
82,2026,730382592,SIE,D1 Metro Atlantic Athletic Conference,730155776,BING,466954222,2026-04-08 15:00:00,4,0,0,1,1044837933,J. Gunzy,R,FA,-0.81739,3.10216,-4.877469,23.13466,9.15985,0.763794,5.81397,SL,IP_OUT,-0.87046,6.09623,85.85295,2157.191276,202.955305,-0.15
83,2026,730382592,SIE,D1 Metro Atlantic Athletic Conference,730155776,BING,466954222,2026-04-08 15:00:00,4,0,0,2,1044837933,J. Gunzy,R,FA,-0.08369,5.11042,-2.920452,22.24493,10.10154,0.030719,5.84481,B,K,-0.89592,6.15922,85.51085,2098.329305,205.995565,0.13
84,2026,730382592,SIE,D1 Metro Atlantic Athletic Conference,730155776,BING,466954222,2026-04-08 15:00:00,4,1,0,2,1044837933,J. Gunzy,R,FA,0.3278,1.82268,-6.173053,23.67608,12.98843,-0.241097,5.74669,F,K,-0.97784,6.10906,86.20541,2249.129867,210.360225,-0.15
85,2026,730382592,SIE,D1 Metro Atlantic Athletic Conference,730155776,BING,466954222,2026-04-08 15:00:00,4,1,1,2,1044837933,J. Gunzy,R,CH,0.34995,1.41963,-8.335527,6.23398,21.78733,0.140179,5.98438,B,K,-1.3384,5.75574,79.37497,1560.144992,257.816668,0.13
86,2026,730382592,SIE,D1 Metro Atlantic Athletic Conference,730155776,BING,466954222,2026-04-08 15:00:00,4,2,1,2,1044837933,J. Gunzy,R,CH,-0.35729,0.38237,-9.34899,7.68386,24.92021,1.230852,5.88456,SS,K,-1.29812,5.78253,79.66131,1450.91776,256.383162,-0.15
