,year,pitchingTeamId,pitchingTeam,conference,hittingTeamId,hittingTeam,gameId,gameDate,inning,balls,strikes,outs,pitcherId,Pitcher,pitcherHand,pitchType,plateLocX,plateLocZ,inducedVertBreak,horzBreak,extension,pitchResult,atbatResult,relX,relZ,releaseVelocity,spinRate,spinDir,rv
0,2023,730210304,UMBC,D1 America East Conference,730155776,BING,480733962,2023-04-29 19:00:00,1,0,0,0,1210139904,J. Shertel,L,SL,-1.80833,3.76797,4.1,23.9,4.8,B,BB,-1.1,5.7,74.5,2259.0,264.466204,0.13
1,2023,730210304,UMBC,D1 America East Conference,730155776,BING,480733962,2023-04-29 19:00:00,1,1,0,0,1210139904,J. Shertel,L,FA,0.47384,0.90035,18.9,-10.6,5.0,B,BB,-0.8,5.9,85.3,2204.0,148.587268,0.13
2,2023,730210304,UMBC,D1 America East Conference,730155776,BING,480733962,2023-04-29 19:00:00,1,2,0,0,1210139904,J. Shertel,L,FA,0.94637,3.0986,20.7,-9.7,5.2,B,BB,-0.8,5.9,85.5,2291.0,153.346801,0.13
3,2023,730210304,UMBC,D1 America East Conference,730155776,BING,480733962,2023-04-29 19:00:00,1,3,0,0,1210139904,J. Shertel,L,FA,-0.42199,3.68384,25.2,-11.1,5.1,B,BB,-0.7,6.0,85.6,2258.0,154.760125,0.8
4,2023,730210304,UMBC,D1 America East Conference,730155776,BING,480733962,2023-04-29 19:00:00,1,0,0,0,1210139904,J. Shertel,L,FA,-0.55932,3.26988,22.3,-8.0,5.1,SL,IP_OUT,-0.6,6.1,84.7,2114.0,158.923474,-0.15
5,2023,730210304,UMBC,D1 America East Conference,730155776,BING,480733962,2023-04-29 19:00:00,1,0,1,0,1210139904,J. Shertel,L,SL,-1.30972,0.72169,-1.9,8.9,4.9,B,IP_OUT,-1.2,5.6,75.2,2238.0,293.649561,0.13
6,2023,730210304,UMBC,D1 America East Conference,730155776,BING,480733962,2023-04-29 19:00:00,1,0,0,1,1210139904,J. Shertel,L,SI,0.1834,2.52879,10.7,-14.7,5.1,SL,IP_OUT,-0.6,5.9,82.6,2047.0,121.970524,-0.15
7,2023,730210304,UMBC,D1 America East Conference,730155776,BING,480733962,2023-04-29 19:00:00,1,0,0,2,1210139904,J. Shertel,L,SL,-0.99277,2.54693,3.5,13.8,4.7,B,IP_OUT,-0.8,5.7,74.9,2285.0,261.676653,0.13
8,2023,730210304,UMBC,D1 America East Conference,730155776,BING,480733962,2023-04-29 19:00:00,1,1,0,2,1210139904,J. Shertel,L,FA,0.02385,2.79558,22.1,-7.4,5.1,SS,IP_OUT,-0.5,6.1,85.5,2168.0,160.511899,-0.15
9,2023,730210304,UMBC,D1 America East Conference,730155776,BING,480733962,2023-04-29 19:00:00,2,0,0,0,1210139904,J. Shertel,L,FA,0.76378,2.83989,21.4,-11.1,5.1,SL,IP_OUT,-0.6,6.0,83.4,2151.0,150.951235,-0.15
10,2023,730210304,UMBC,D1 America East Conference,730155776,BING,480733962,2023-04-29 19:00:00,2,0,1,0,1210139904,J. Shertel,L,FA,-1.34826,0.07711,11.4,-12.5,5.1,B,IP_OUT,-0.6,6.0,82.8,2066.0,128.558103,0.13
11,2023,730210304,UMBC,D1 America East Conference,730155776,BING,480733962,2023-04-29 19:00:00,2,0,0,2,1210139904,J. Shertel,L,SL,-0.83459,2.09412,-0.4,8.5,4.7,F,K,-1.0,5.7,76.2,2239.0,281.418038,-0.15
12,2023,730210304,UMBC,D1 America East Conference,730155776,BING,480733962,2023-04-29 19:00:00,2,0,1,2,1210139904,J. Shertel,L,CH,0.47743,1.43863,11.4,-21.4,5.0,SS,K,-1.3,5.5,76.8,1784.0,113.691006,-0.15
13,2023,730210304,UMBC,D1 America East Conference,730155776,BING,480733962,2023-04-29 19:00:00,2,0,2,2,1210139904,J. Shertel,L,CH,0.99181,1.91,10.9,-17.3,5.1,SS,K,-1.3,5.4,77.2,1890.0,117.804976,-0.15
14,2023,730210304,UMBC,D1 America East Conference,730155776,BING,480733962,2023-04-29 19:00:00,3,0,0,0,1210139904,J. Shertel,L,FA,-0.71823,1.0679,21.2,-11.7,5.2,B,IP_OUT,-0.4,6.0,83.5,2136.0,149.379709,0.13
