,year,pitchingTeamId,pitchingTeam,conference,hittingTeamId,hittingTeam,gameId,gameDate,inning,balls,strikes,outs,pitcherId,Pitcher,pitcherHand,pitchType,plateLocX,plateLocZ,inducedVertBreak,horzBreak,extension,pitchResult,atbatResult,relX,relZ,releaseVelocity,spinRate,spinDir,rv
0,2025,5467,LOU,D1 Atlantic Coast Conference,3111,ORST,457308913,2025-06-17 13:00:00,1,0,0,0,1251442688,B. Cutts,R,FA,0.41359,3.02353,17.6,5.8,5.4,SS,S,2.3,5.7,92.5,2308.0,199.283591,-0.15
1,2025,5467,LOU,D1 Atlantic Coast Conference,3111,ORST,457308913,2025-06-17 13:00:00,1,0,1,0,1251442688,B. Cutts,R,FA,0.18537,2.19242,16.9,7.1,5.7,IP,S,2.5,5.6,92.9,2420.0,203.923823,1.0
2,2025,5467,LOU,D1 Atlantic Coast Conference,3111,ORST,457308913,2025-06-17 13:00:00,1,0,0,0,1251442688,B. Cutts,R,FA,0.28297,1.6174,17.8,4.2,5.6,SL,K,2.3,5.9,91.4,2319.0,194.224387,-0.15
3,2025,5467,LOU,D1 Atlantic Coast Conference,3111,ORST,457308913,2025-06-17 13:00:00,1,0,1,0,1251442688,B. Cutts,R,SL,1.00382,2.26227,-4.0,-12.4,5.0,F,K,2.3,6.0,80.4,2370.0,66.392948,-0.15
4,2025,5467,LOU,D1 Atlantic Coast Conference,3111,ORST,457308913,2025-06-17 13:00:00,1,0,2,0,1251442688,B. Cutts,R,FA,0.37031,3.98255,15.0,7.5,5.8,F,K,2.4,5.5,93.6,2375.0,208.291199,0.0
5,2025,5467,LOU,D1 Atlantic Coast Conference,3111,ORST,457308913,2025-06-17 13:00:00,1,0,2,0,1251442688,B. Cutts,R,FA,-1.01633,1.29746,17.6,6.5,5.6,B,K,2.3,5.8,91.2,2308.0,201.525591,0.13
6,2025,5467,LOU,D1 Atlantic Coast Conference,3111,ORST,457308913,2025-06-17 13:00:00,1,1,2,0,1251442688,B. Cutts,R,CH,-1.4453,2.18634,9.4,13.6,5.5,F,K,2.5,6.0,84.5,2008.0,238.830262,0.0
7,2025,5467,LOU,D1 Atlantic Coast Conference,3111,ORST,457308913,2025-06-17 13:00:00,1,1,2,0,1251442688,B. Cutts,R,FA,-0.47309,2.80956,19.0,7.2,5.6,SS,K,2.6,5.8,92.6,2324.0,201.866403,-0.15
8,2025,5467,LOU,D1 Atlantic Coast Conference,3111,ORST,457308913,2025-06-17 13:00:00,1,0,0,1,1251442688,B. Cutts,R,CU,0.50541,1.40338,-6.7,-14.7,5.2,SS,K,2.2,5.8,79.8,2320.0,61.066727,-0.15
9,2025,5467,LOU,D1 Atlantic Coast Conference,3111,ORST,457308913,2025-06-17 13:00:00,1,0,1,1,1251442688,B. Cutts,R,FA,0.56379,2.97578,18.1,5.9,5.6,F,K,2.3,5.8,93.0,2378.0,199.164414,-0.15
