,year,pitchingTeamId,pitchingTeam,conference,hittingTeamId,hittingTeam,gameId,gameDate,inning,balls,strikes,outs,pitcherId,Pitcher,pitcherHand,pitchType,plateLocX,plateLocZ,inducedVertBreak,horzBreak,extension,pitchResult,atbatResult,relX,relZ,releaseVelocity,spinRate,spinDir,rv
0,2023,730214144,BUCK,D1 Patriot League,4744,ARMY,229010343,2023-05-22 13:00:00,1,0,0,0,1093040640,T. O'Neill,R,FA,1.33196,2.22229,11.8,4.6,6.5,SL,IP_OUT,1.4,5.6,88.9,2457.0,203.589131,-0.15
1,2023,730214144,BUCK,D1 Patriot League,4744,ARMY,229010343,2023-05-22 13:00:00,1,0,1,0,1093040640,T. O'Neill,R,FA,0.93812,2.50541,14.7,8.4,6.7,SL,IP_OUT,1.4,5.5,89.0,2528.0,211.797504,-0.15
2,2023,730214144,BUCK,D1 Patriot League,4744,ARMY,229010343,2023-05-22 13:00:00,1,0,2,0,1093040640,T. O'Neill,R,FA,1.4519,3.85026,18.9,4.6,6.4,B,IP_OUT,0.9,6.2,88.9,2481.0,194.617754,0.13
3,2023,730214144,BUCK,D1 Patriot League,4744,ARMY,229010343,2023-05-22 13:00:00,1,0,0,1,1093040640,T. O'Neill,R,CU,0.67812,1.59531,-13.6,-19.1,5.9,B,IP_OUT,1.3,6.0,73.1,2653.0,50.260825,0.13
4,2023,730214144,BUCK,D1 Patriot League,4744,ARMY,229010343,2023-05-22 13:00:00,1,1,0,1,1093040640,T. O'Neill,R,CU,0.19714,1.25637,-11.7,-17.7,6.1,B,IP_OUT,1.2,6.1,73.5,2649.0,51.828843,0.13
5,2023,730214144,BUCK,D1 Patriot League,4744,ARMY,229010343,2023-05-22 13:00:00,1,0,0,2,1093040640,T. O'Neill,R,SL,2.53562,0.62056,0.6,-9.9,5.9,B,IP_OUT,1.5,5.5,75.9,2301.0,81.642782,0.13
6,2023,730214144,BUCK,D1 Patriot League,4744,ARMY,229010343,2023-05-22 13:00:00,1,1,0,2,1093040640,T. O'Neill,R,FA,0.97569,1.79825,15.8,9.2,6.6,F,IP_OUT,1.3,5.7,87.9,2398.0,212.42162,-0.15
7,2023,730214144,BUCK,D1 Patriot League,4744,ARMY,229010343,2023-05-22 13:00:00,2,0,0,0,1093040640,T. O'Neill,R,CU,0.95826,2.91161,-11.7,-14.2,5.2,B,S,1.4,6.0,71.6,2511.0,46.030647,0.13
8,2023,730214144,BUCK,D1 Patriot League,4744,ARMY,229010343,2023-05-22 13:00:00,2,1,0,0,1093040640,T. O'Neill,R,SL,0.36939,0.48583,1.7,-9.6,5.5,B,S,1.8,5.5,72.5,2349.0,90.429932,0.13
9,2023,730214144,BUCK,D1 Patriot League,4744,ARMY,229010343,2023-05-22 13:00:00,2,2,0,0,1093040640,T. O'Neill,R,FA,-0.18743,3.09241,8.8,11.5,6.7,IP,S,1.5,5.8,89.0,2375.0,236.290633,1.0
10,2023,730214144,BUCK,D1 Patriot League,4744,ARMY,229010343,2023-05-22 13:00:00,2,0,0,0,1093040640,T. O'Neill,R,SL,0.47,1.75711,7.8,-4.5,5.5,F,BB,1.9,5.4,74.7,2458.0,142.828517,-0.15
11,2023,730214144,BUCK,D1 Patriot League,4744,ARMY,229010343,2023-05-22 13:00:00,2,0,1,0,1093040640,T. O'Neill,R,CU,1.7841,1.75168,-9.5,-13.1,5.4,B,BB,1.4,6.0,71.5,2492.0,48.733457,0.13
