,year,pitchingTeamId,pitchingTeam,conference,hittingTeamId,hittingTeam,gameId,gameDate,inning,balls,strikes,outs,pitcherId,Pitcher,pitcherHand,pitchType,plateLocX,plateLocZ,vertApprAngle,inducedVertBreak,horzBreak,horzApprAngle,extension,pitchResult,atbatResult,relX,relZ,releaseVelocity,spinRate,spinDir,rv
0,2026,730153728,TENN,D1 Southeastern Conference,730230272,NKU,286390925,2026-04-07 18:01:00,1,0,0,0,1259675684,E. Baiotto,R,SI,-1.26364,3.32408,-5.882715,2.93591,17.08013,1.349537,5.26705,B,IP_OUT,-1.42096,5.89909,89.88924,1545.641483,264.558985,0.13
1,2026,730153728,TENN,D1 Southeastern Conference,730230272,NKU,286390925,2026-04-07 18:01:00,1,1,0,0,1259675684,E. Baiotto,R,SI,0.70433,2.53121,-6.144479,8.77831,12.16465,-1.117646,5.60268,SL,IP_OUT,-1.35301,5.88308,90.15283,1723.642288,238.26166,-0.15
2,2026,730153728,TENN,D1 Southeastern Conference,730230272,NKU,286390925,2026-04-07 18:01:00,1,0,0,1,1259675684,E. Baiotto,R,SI,0.37341,2.21193,-6.54115,6.81095,15.13229,-0.590502,5.36348,SL,IP_OUT,-1.44216,5.86556,91.10218,1551.690689,249.565492,-0.15
3,2026,730153728,TENN,D1 Southeastern Conference,730230272,NKU,286390925,2026-04-07 18:01:00,1,0,1,1,1259675684,E. Baiotto,R,SL,-0.06881,1.44497,-8.699204,-2.05134,-0.64744,-1.519385,5.48509,SS,IP_OUT,-1.43638,5.95261,84.83635,2067.694169,10.937395,-0.15
4,2026,730153728,TENN,D1 Southeastern Conference,730230272,NKU,286390925,2026-04-07 18:01:00,1,0,2,1,1259675684,E. Baiotto,R,SL,1.30105,2.41678,-7.554583,-1.84913,-1.24917,-2.914914,5.50718,B,IP_OUT,-1.32279,5.91243,84.79241,2137.020437,22.634746,0.13
5,2026,730153728,TENN,D1 Southeastern Conference,730230272,NKU,286390925,2026-04-07 18:01:00,1,1,2,1,1259675684,E. Baiotto,R,SL,-0.8544,3.63673,-6.559864,-3.60292,-0.99776,-0.571864,5.27875,B,IP_OUT,-1.30821,5.93036,84.4111,2078.609225,11.406783,0.13
6,2026,730153728,TENN,D1 Southeastern Conference,730230272,NKU,286390925,2026-04-07 18:01:00,1,0,0,2,1259675684,E. Baiotto,R,SI,-0.00762,1.85419,-7.341894,1.61917,17.87477,0.144589,5.31817,SL,IP_OUT,-1.36447,5.81093,91.50785,1670.633543,268.911583,-0.15
7,2026,730153728,TENN,D1 Southeastern Conference,730230272,NKU,286390925,2026-04-07 18:01:00,2,0,0,0,1259675684,E. Baiotto,R,SI,0.7596,3.05365,-5.900057,6.3113,13.90288,-0.90388,5.49094,SL,IP_OUT,-1.24444,5.91415,89.51515,1741.613451,250.145565,-0.15
8,2026,730153728,TENN,D1 Southeastern Conference,730230272,NKU,286390925,2026-04-07 18:01:00,2,0,1,0,1259675684,E. Baiotto,R,SL,1.14638,1.34775,-8.868909,0.31965,-3.51756,-3.00553,5.34595,F,IP_OUT,-1.38057,5.97895,82.54993,2097.971788,71.549894,-0.15
9,2026,730153728,TENN,D1 Southeastern Conference,730230272,NKU,286390925,2026-04-07 18:01:00,2,0,2,0,1259675684,E. Baiotto,R,SL,2.42114,0.55566,-9.328079,1.13847,-3.99366,-4.22586,5.58559,B,IP_OUT,-1.19711,5.83239,84.55496,2075.51771,84.802792,0.13
10,2026,730153728,TENN,D1 Southeastern Conference,730230272,NKU,286390925,2026-04-07 18:01:00,2,1,2,0,1259675684,E. Baiotto,R,SI,1.13107,3.08695,-5.874044,6.40461,13.35631,-1.384737,5.79274,F,IP_OUT,-1.26978,5.87549,89.51115,1713.612656,249.534232,0.0
11,2026,730153728,TENN,D1 Southeastern Conference,730230272,NKU,286390925,2026-04-07 18:01:00,2,1,2,0,1259675684,E. Baiotto,R,SI,0.24856,0.48567,-9.196782,-1.01358,17.87296,-0.05252,5.21145,B,IP_OUT,-1.29712,5.93566,90.62325,1593.782073,277.408558,0.13
12,2026,730153728,TENN,D1 Southeastern Conference,730230272,NKU,286390925,2026-04-07 18:01:00,2,0,0,1,1259675684,E. Baiotto,R,SL,0.76376,1.70611,-8.179517,-0.42366,-1.84992,-2.355922,5.48176,SS,K,-1.28688,5.77405,83.50489,2075.806696,47.528791,-0.15
13,2026,730153728,TENN,D1 Southeastern Conference,730230272,NKU,286390925,2026-04-07 18:01:00,2,0,1,1,1259675684,E. Baiotto,R,SL,0.01391,2.72221,-7.284008,-1.0578,-0.58937,-1.508521,5.30075,SL,K,-1.35333,5.90815,83.88342,2108.52326,14.13725,-0.15
14,2026,730153728,TENN,D1 Southeastern Conference,730230272,NKU,286390925,2026-04-07 18:01:00,2,0,2,1,1259675684,E. Baiotto,R,SI,1.40037,2.18103,-7.412925,-1.55441,17.06221,-1.307496,5.45053,SL,K,-1.24727,5.8752,90.0684,1710.596939,279.250956,-0.15
15,2026,730153728,TENN,D1 Southeastern Conference,730230272,NKU,286390925,2026-04-07 18:01:00,2,0,0,2,1259675684,E. Baiotto,R,SI,-0.57211,1.94789,-6.803468,6.48992,17.20639,0.697066,5.28902,F,IP_OUT,-1.35377,5.86541,92.11101,1717.126108,252.947005,-0.15
16,2026,730153728,TENN,D1 Southeastern Conference,730230272,NKU,286390925,2026-04-07 18:01:00,2,0,1,2,1259675684,E. Baiotto,R,CH,-4.08681,4.15834,-5.033455,5.09898,7.13969,3.630772,5.31936,B,IP_OUT,-1.27073,5.87026,86.5777,1048.851719,242.463156,0.13
17,2026,730153728,TENN,D1 Southeastern Conference,730230272,NKU,286390925,2026-04-07 18:01:00,3,0,0,0,1259675684,E. Baiotto,R,SI,1.64208,2.10562,-6.761109,6.39406,13.02603,-1.809874,5.63814,B,S,-1.13277,5.86022,89.77574,1580.556012,248.076571,0.13
18,2026,730153728,TENN,D1 Southeastern Conference,730230272,NKU,286390925,2026-04-07 18:01:00,3,1,0,0,1259675684,E. Baiotto,R,SL,1.05241,0.23835,-9.937653,-1.56063,-0.94559,-2.759345,5.49049,B,S,-1.45149,5.84988,82.93146,2166.573481,18.482759,0.13
19,2026,730153728,TENN,D1 Southeastern Conference,730230272,NKU,286390925,2026-04-07 18:01:00,3,2,0,0,1259675684,E. Baiotto,R,SI,0.73296,1.29819,-8.241841,-1.37807,16.45977,-0.789929,5.62938,SS,S,-1.37959,5.8372,90.81456,1732.838845,278.917932,-0.15
20,2026,730153728,TENN,D1 Southeastern Conference,730230272,NKU,286390925,2026-04-07 18:01:00,3,2,1,0,1259675684,E. Baiotto,R,SI,1.45648,1.18739,-7.753466,6.00126,16.98651,-1.568318,5.32913,B,S,-1.43194,5.8462,90.95328,1739.152038,254.687122,0.13
21,2026,730153728,TENN,D1 Southeastern Conference,730230272,NKU,286390925,2026-04-07 18:01:00,3,3,1,0,1259675684,E. Baiotto,R,SI,0.75803,2.39302,-6.113887,8.08477,14.61981,-0.974021,5.37387,IP,S,-1.37337,5.78175,91.74507,1550.755547,244.713527,1.0
22,2026,730153728,TENN,D1 Southeastern Conference,730230272,NKU,286390925,2026-04-07 18:01:00,3,0,0,0,1259675684,E. Baiotto,R,SI,0.8149,2.02228,-6.914872,4.71823,18.11332,-0.99042,5.27124,SL,S,-1.62523,5.89621,91.86158,1649.858265,258.951203,-0.15
23,2026,730153728,TENN,D1 Southeastern Conference,730230272,NKU,286390925,2026-04-07 18:01:00,3,0,1,0,1259675684,E. Baiotto,R,SI,0.29321,2.64663,-5.877254,9.2243,13.42123,-0.836105,5.27102,IP,S,-1.61056,5.91267,91.18218,1596.228555,238.782097,1.0
24,2026,730153728,TENN,D1 Southeastern Conference,730230272,NKU,286390925,2026-04-07 18:01:00,3,0,0,0,1259675684,E. Baiotto,R,SI,-1.10922,2.88452,-5.652738,9.04575,14.79635,0.663153,5.239,B,HR,-1.71983,5.81937,89.83915,1550.914807,241.916848,0.13
25,2026,730153728,TENN,D1 Southeastern Conference,730230272,NKU,286390925,2026-04-07 18:01:00,3,1,0,0,1259675684,E. Baiotto,R,SI,-1.97721,4.48707,-4.31793,7.53032,17.59013,1.891117,5.35396,B,HR,-1.66907,5.87977,88.20451,1627.376142,250.398493,0.13
26,2026,730153728,TENN,D1 Southeastern Conference,730230272,NKU,286390925,2026-04-07 18:01:00,3,2,0,0,1259675684,E. Baiotto,R,SI,0.95059,2.11,-6.519685,7.0193,15.04847,-1.546352,5.21935,B,HR,-1.75742,5.83705,91.85467,1561.559478,248.519953,0.13
27,2026,730153728,TENN,D1 Southeastern Conference,730230272,NKU,286390925,2026-04-07 18:01:00,3,3,0,0,1259675684,E. Baiotto,R,SI,-0.45668,2.22744,-6.724953,5.20311,17.56698,0.216816,5.12218,SL,HR,-1.71812,5.84059,90.24264,1593.780777,257.338839,-0.15
