,year,pitchingTeamId,pitchingTeam,conference,hittingTeamId,hittingTeam,gameId,gameDate,inning,balls,strikes,outs,pitcherId,Pitcher,pitcherHand,pitchType,plateLocX,plateLocZ,vertApprAngle,inducedVertBreak,horzBreak,horzApprAngle,extension,pitchResult,atbatResult,relX,relZ,releaseVelocity,spinRate,spinDir,rv
18,2024,5390,WRST,D1 Horizon League,730231552,PFW,4540389,2024-04-28 13:00:00,1,1,1,2,1188195328,C. Lax,L,FA,0.73531,3.54572,-4.651913,14.73761,-13.03705,0.206765,6.2228,SS,IP_OUT,2.01158,5.65719,85.28299,2164.326846,135.751527,-0.15
19,2024,5390,WRST,D1 Horizon League,730231552,PFW,4540389,2024-04-28 13:00:00,2,0,0,0,1188195328,C. Lax,L,FA,0.2304,2.98368,-5.258962,16.75989,-10.14536,1.09792,6.40938,F,K,2.08486,5.8694,85.37943,2268.415389,146.744769,-0.15
20,2024,5390,WRST,D1 Horizon League,730231552,PFW,4540389,2024-04-28 13:00:00,2,0,1,0,1188195328,C. Lax,L,CH,0.41365,2.22404,-7.157483,11.37095,-7.26481,1.095475,6.45391,F,K,2.02632,5.73746,77.17403,1558.036904,143.85761,-0.15
21,2024,5390,WRST,D1 Horizon League,730231552,PFW,4540389,2024-04-28 13:00:00,2,0,2,0,1188195328,C. Lax,L,CH,1.44128,2.13407,-7.760367,5.10488,-12.39804,-0.150237,6.64433,F,K,2.33916,5.63322,77.03272,1548.837554,106.199598,0.0
22,2024,5390,WRST,D1 Horizon League,730231552,PFW,4540389,2024-04-28 13:00:00,2,0,2,0,1188195328,C. Lax,L,SL,-1.01728,1.49997,-8.123049,5.04453,5.25481,3.918446,6.11435,SS,K,2.1717,5.6819,79.56736,2230.698056,233.908273,-0.15
23,2024,5390,WRST,D1 Horizon League,730231552,PFW,4540389,2024-04-28 13:00:00,2,0,0,1,1188195328,C. Lax,L,CH,1.75712,3.05806,-6.3021,10.67552,-11.30875,-0.478234,6.50891,B,S,2.26096,5.61491,76.90704,1544.457269,128.747162,0.13
24,2024,5390,WRST,D1 Horizon League,730231552,PFW,4540389,2024-04-28 13:00:00,2,1,0,1,1188195328,C. Lax,L,FA,0.53031,1.83235,-6.278748,13.43698,-7.56823,1.005213,6.42639,SL,S,2.08549,5.67934,88.15303,2342.552714,148.660887,-0.15
25,2024,5390,WRST,D1 Horizon League,730231552,PFW,4540389,2024-04-28 13:00:00,2,1,1,1,1188195328,C. Lax,L,FA,0.40916,2.06649,-6.569886,9.4843,-11.15284,0.728103,6.62753,IP,S,2.00609,5.6829,87.13828,2306.3828,126.409325,1.0
26,2024,5390,WRST,D1 Horizon League,730231552,PFW,4540389,2024-04-28 13:00:00,2,0,0,1,1188195328,C. Lax,L,FA,0.56079,2.31811,-6.037602,11.83119,-8.73831,0.913698,6.40984,F,FC,2.12953,5.64076,86.09423,2181.857873,140.854494,-0.15
27,2024,5390,WRST,D1 Horizon League,730231552,PFW,4540389,2024-04-28 13:00:00,2,0,1,1,1188195328,C. Lax,L,SL,-1.3683,1.78955,-8.028847,3.2,1.37673,3.996168,6.11405,SL,FC,2.21762,5.64457,79.0458,2181.699749,215.959389,-0.15
28,2024,5390,WRST,D1 Horizon League,730231552,PFW,4540389,2024-04-28 13:00:00,2,0,2,1,1188195328,C. Lax,L,FA,0.43215,3.55843,-4.59825,14.14103,-11.03044,0.993063,6.32738,F,FC,2.26495,5.60377,85.62764,2190.555823,139.26454,0.0
29,2024,5390,WRST,D1 Horizon League,730231552,PFW,4540389,2024-04-28 13:00:00,2,0,2,1,1188195328,C. Lax,L,CH,1.11364,3.04316,-6.484288,8.05626,-5.47756,0.598133,6.60232,IP,FC,2.11829,5.5751,75.56197,1472.947761,141.211232,-0.21
30,2024,5390,WRST,D1 Horizon League,730231552,PFW,4540389,2024-04-28 13:00:00,2,0,0,2,1188195328,C. Lax,L,FA,-0.33344,3.61098,-4.504401,14.38265,-8.32154,2.272625,6.57206,B,BB,2.44339,5.62732,85.52695,2197.991955,147.658173,0.13
31,2024,5390,WRST,D1 Horizon League,730231552,PFW,4540389,2024-04-28 13:00:00,2,1,0,2,1188195328,C. Lax,L,FA,-0.76279,2.35515,-5.944548,12.64079,-10.92666,2.166296,6.37533,SL,BB,2.14127,5.75128,86.9613,2216.887544,136.797372,-0.15
32,2024,5390,WRST,D1 Horizon League,730231552,PFW,4540389,2024-04-28 13:00:00,2,2,1,2,1188195328,C. Lax,L,FA,-1.05748,3.29276,-5.058214,14.79434,-9.81394,2.470148,6.24541,B,BB,2.03894,5.80356,84.74808,2217.280235,144.116691,0.13
33,2024,5390,WRST,D1 Horizon League,730231552,PFW,4540389,2024-04-28 13:00:00,2,3,1,2,1188195328,C. Lax,L,FA,-0.43012,0.9011,-7.775564,12.05772,-12.46725,1.63928,6.24343,B,BB,2.122,5.65167,83.6024,2161.802444,131.004321,0.8
34,2024,5390,WRST,D1 Horizon League,730231552,PFW,4540389,2024-04-28 13:00:00,2,0,0,2,1188195328,C. Lax,L,SL,-0.95532,2.17011,-7.689713,6.07103,4.22445,3.926388,5.91237,SL,IP_OUT,2.34156,5.69692,76.67736,2194.9895,222.131152,-0.15
35,2024,5390,WRST,D1 Horizon League,730231552,PFW,4540389,2024-04-28 13:00:00,3,0,0,0,1188195328,C. Lax,L,FA,-0.56349,2.13678,-6.451161,11.88768,-10.72516,1.984579,6.5469,SL,IP_OUT,2.15089,5.76055,85.75038,2293.342936,134.755418,-0.15
36,2024,5390,WRST,D1 Horizon League,730231552,PFW,4540389,2024-04-28 13:00:00,3,0,1,0,1188195328,C. Lax,L,FA,0.6651,2.75855,-6.040577,11.52028,-12.44843,0.285933,6.11835,F,IP_OUT,1.96706,5.82455,84.14792,2224.913951,129.278023,-0.15
37,2024,5390,WRST,D1 Horizon League,730231552,PFW,4540389,2024-04-28 13:00:00,3,1,2,0,1188195328,C. Lax,L,SL,-0.66055,2.17062,-7.329309,4.43051,-0.98469,2.957495,5.96293,F,IP_OUT,2.1666,5.66492,81.11287,2345.773339,162.84075,0.0
38,2024,5390,WRST,D1 Horizon League,730231552,PFW,4540389,2024-04-28 13:00:00,3,1,2,0,1188195328,C. Lax,L,FA,-0.29119,4.01011,-4.0622,14.23473,-10.02064,1.827101,6.5453,B,IP_OUT,2.21879,5.78214,87.68652,2300.434682,142.572947,0.13
39,2024,5390,WRST,D1 Horizon League,730231552,PFW,4540389,2024-04-28 13:00:00,3,2,2,0,1188195328,C. Lax,L,FA,-0.9313,3.47261,-4.879016,13.76946,-10.37001,2.296072,6.1989,B,IP_OUT,2.05233,5.77463,85.32635,2183.506755,140.449139,0.13
40,2024,5390,WRST,D1 Horizon League,730231552,PFW,4540389,2024-04-28 13:00:00,3,0,0,1,1188195328,C. Lax,L,FA,0.75822,3.27472,-4.763272,15.87076,-10.94898,0.467071,6.25792,SL,S,2.10075,5.71978,86.75246,2249.814114,143.142492,-0.15
41,2024,5390,WRST,D1 Horizon League,730231552,PFW,4540389,2024-04-28 13:00:00,3,0,1,1,1188195328,C. Lax,L,FA,0.56361,2.19015,-6.066334,13.06028,-13.29324,0.656599,6.26075,SS,S,2.27671,5.5749,86.01796,2297.56145,131.624994,-0.15
42,2024,5390,WRST,D1 Horizon League,730231552,PFW,4540389,2024-04-28 13:00:00,3,0,2,1,1188195328,C. Lax,L,FA,0.97611,3.68161,-4.577766,14.39627,-13.09166,0.091801,6.2153,B,S,2.15082,5.64723,84.79031,2256.857561,134.817454,0.13
43,2024,5390,WRST,D1 Horizon League,730231552,PFW,4540389,2024-04-28 13:00:00,3,1,2,1,1188195328,C. Lax,L,SL,0.34977,0.99429,-8.228603,7.2463,1.76181,2.114916,6.05009,IP,S,2.16122,5.64779,80.97299,2353.308531,195.853344,1.0
44,2024,5390,WRST,D1 Horizon League,730231552,PFW,4540389,2024-04-28 13:00:00,3,0,0,1,1188195328,C. Lax,L,CU,-0.59289,2.19211,-7.70517,5.02492,3.28736,3.27621,5.9442,F,D,2.17473,5.62744,76.0957,2145.456886,221.502493,-0.15
45,2024,5390,WRST,D1 Horizon League,730231552,PFW,4540389,2024-04-28 13:00:00,3,0,1,1,1188195328,C. Lax,L,FA,1.06573,3.26354,-5.049245,13.71024,-12.70631,0.076373,6.36536,SS,D,2.19432,5.69086,85.65653,2256.534114,134.219109,-0.15
46,2024,5390,WRST,D1 Horizon League,730231552,PFW,4540389,2024-04-28 13:00:00,3,0,2,1,1188195328,C. Lax,L,FA,0.38362,4.08756,-4.097742,13.69339,-12.19394,1.0857,6.38687,B,D,2.39683,5.60912,85.24209,2277.873206,135.411708,0.13
47,2024,5390,WRST,D1 Horizon League,730231552,PFW,4540389,2024-04-28 13:00:00,3,1,2,1,1188195328,C. Lax,L,CH,0.37682,1.85862,-7.85113,7.50493,-11.80823,0.963546,6.71134,F,D,2.24311,5.51039,75.92214,1555.445931,116.624042,0.0
48,2024,5390,WRST,D1 Horizon League,730231552,PFW,4540389,2024-04-28 13:00:00,3,1,2,1,1188195328,C. Lax,L,CH,0.07011,2.01257,-7.340046,11.51953,-11.62733,1.289586,6.55325,IP,D,2.22209,5.5533,76.00097,1627.871079,130.633144,1.26
49,2024,5390,WRST,D1 Horizon League,730231552,PFW,4540389,2024-04-28 13:00:00,3,0,0,1,1188195328,C. Lax,L,FA,-1.7444,1.75152,-6.360287,16.7091,-7.86619,3.540314,6.38299,B,IP_OUT,2.17168,5.63099,85.34244,2239.94943,152.880127,0.13
50,2024,5390,WRST,D1 Horizon League,730231552,PFW,4540389,2024-04-28 13:00:00,3,1,0,2,1188195328,C. Lax,L,CH,0.50351,2.09885,-7.349903,8.7202,-14.61528,0.750253,6.77167,SS,IP_OUT,2.40695,5.49895,77.02108,1558.624932,116.112069,-0.15
51,2024,5390,WRST,D1 Horizon League,730231552,PFW,4540389,2024-04-28 13:00:00,4,0,0,0,1188195328,C. Lax,L,CH,1.14294,1.57618,-8.505476,6.78591,-13.18076,-0.000903,6.4197,B,IP_OUT,2.24361,5.73393,75.56411,1421.343372,111.398606,0.13
52,2024,5390,WRST,D1 Horizon League,730231552,PFW,4540389,2024-04-28 13:00:00,4,1,0,0,1188195328,C. Lax,L,CH,1.45427,1.15419,-9.430906,0.59177,-7.95859,-0.042027,6.3357,B,IP_OUT,2.08219,5.73109,75.44703,1546.369709,84.085352,0.13
53,2024,5390,WRST,D1 Horizon League,730231552,PFW,4540389,2024-04-28 13:00:00,4,2,0,0,1188195328,C. Lax,L,FA,-0.61082,2.07697,-6.642655,10.96697,-5.43079,2.458945,6.38488,F,IP_OUT,2.10558,5.75363,83.97864,2192.24862,151.204086,-0.15
54,2024,5390,WRST,D1 Horizon League,730231552,PFW,4540389,2024-04-28 13:00:00,4,0,0,1,1188195328,C. Lax,L,FA,0.73078,3.4668,-4.81233,13.79816,-8.4989,0.959975,6.44399,B,HBP,2.32086,5.75199,85.60924,2312.505406,146.055502,0.13
55,2024,5390,WRST,D1 Horizon League,730231552,PFW,4540389,2024-04-28 13:00:00,4,1,0,1,1188195328,C. Lax,L,FA,-0.55677,2.69048,-5.862836,12.70387,-11.0467,1.952941,6.57735,SL,HBP,2.15377,5.7797,84.2414,2284.704039,136.294266,-0.15
56,2024,5390,WRST,D1 Horizon League,730231552,PFW,4540389,2024-04-28 13:00:00,4,1,1,1,1188195328,C. Lax,L,CH,2.63886,3.24529,-6.693362,5.43457,-10.47347,-1.285734,6.44895,HBP,HBP,2.33094,5.66382,75.37613,1447.205236,111.099716,0.8
57,2024,5390,WRST,D1 Horizon League,730231552,PFW,4540389,2024-04-28 13:00:00,4,0,0,1,1188195328,C. Lax,L,SL,0.50793,3.30235,-5.553686,11.46772,-7.28579,1.153604,6.33725,B,S,2.17741,5.84136,81.85613,2142.383066,144.886826,0.13
58,2024,5390,WRST,D1 Horizon League,730231552,PFW,4540389,2024-04-28 13:00:00,4,1,0,1,1188195328,C. Lax,L,SL,-1.17899,1.11734,-7.46144,13.14327,-10.30528,2.553308,6.52376,B,S,2.0242,5.52746,82.08179,2154.661837,139.03633,0.13
59,2024,5390,WRST,D1 Horizon League,730231552,PFW,4540389,2024-04-28 13:00:00,4,2,0,1,1188195328,C. Lax,L,FA,-0.94035,1.46006,-7.032381,14.77855,-9.11028,2.7119,6.36122,SL,S,2.31649,5.67188,82.99861,2176.867323,145.977907,-0.15
60,2024,5390,WRST,D1 Horizon League,730231552,PFW,4540389,2024-04-28 13:00:00,4,2,1,1,1188195328,C. Lax,L,FA,-0.62261,2.22879,-6.184987,14.78265,-11.53792,2.07274,6.52585,IP,S,2.24056,5.74919,84.43928,2304.603418,139.479658,1.0
61,2024,5390,WRST,D1 Horizon League,730231552,PFW,4540389,2024-04-28 13:00:00,4,1,0,2,1188195328,C. Lax,L,FA,-0.9586,1.70524,-6.715048,13.86099,-11.4176,2.23076,6.62215,SL,IP_OUT,2.0363,5.69315,84.58095,2312.826992,137.998446,-0.15
62,2024,5390,WRST,D1 Horizon League,730231552,PFW,4540389,2024-04-28 13:00:00,5,0,0,0,1334000896,C. Allen,R,FA,-0.84985,2.44625,-5.634737,16.15343,9.33418,1.469669,6.6897,SL,IP_OUT,-0.28386,6.19791,92.7271,2246.45159,211.556322,-0.15
63,2024,5390,WRST,D1 Horizon League,730231552,PFW,4540389,2024-04-28 13:00:00,5,0,1,0,1334000896,C. Allen,R,SI,0.75748,2.02724,-6.32208,10.23953,11.96851,-1.126514,6.32706,SL,IP_OUT,-1.27765,5.81769,90.32304,1935.93538,232.030529,-0.15
64,2024,5390,WRST,D1 Horizon League,730231552,PFW,4540389,2024-04-28 13:00:00,5,0,0,1,1334000896,C. Allen,R,FA,-0.01375,2.46754,-5.495209,17.75418,8.81489,0.26305,6.78289,SL,K,-0.50807,6.2878,93.96265,2262.336657,207.67632,-0.15
65,2024,5390,WRST,D1 Horizon League,730231552,PFW,4540389,2024-04-28 13:00:00,5,0,1,1,1334000896,C. Allen,R,FA,0.94158,1.83986,-6.186568,14.31017,5.34662,-1.040072,6.93244,B,K,-0.45109,6.10554,95.15773,2349.498089,201.65569,0.13
66,2024,5390,WRST,D1 Horizon League,730231552,PFW,4540389,2024-04-28 13:00:00,5,1,1,1,1334000896,C. Allen,R,FA,-0.60772,2.32124,-5.744145,15.07017,8.50217,0.589468,6.79903,F,K,-0.77861,6.15438,93.80284,2225.364505,210.978399,-0.15
67,2024,5390,WRST,D1 Horizon League,730231552,PFW,4540389,2024-04-28 13:00:00,5,1,2,1,1334000896,C. Allen,R,FA,-0.11873,3.76122,-4.307605,14.23615,3.98221,0.371969,6.68222,B,K,-0.11039,6.27486,93.88596,2047.85206,196.436417,0.13
68,2024,5390,WRST,D1 Horizon League,730231552,PFW,4540389,2024-04-28 13:00:00,5,2,2,1,1334000896,C. Allen,R,CH,0.03762,2.35621,-5.826078,13.01221,7.31772,-0.433205,6.41213,SS,K,-0.97088,5.92966,90.45509,1970.72224,211.112734,-0.15
69,2024,5390,WRST,D1 Horizon League,730231552,PFW,4540389,2024-04-28 13:00:00,5,0,0,2,1334000896,C. Allen,R,FA,0.37469,2.74303,-5.223217,17.65773,1.00969,-0.552209,6.65027,SL,K,-0.21491,6.30043,92.96564,2267.354564,183.435598,-0.15
70,2024,5390,WRST,D1 Horizon League,730231552,PFW,4540389,2024-04-28 13:00:00,5,0,1,2,1334000896,C. Allen,R,FA,-0.02728,4.03732,-3.966393,12.06095,6.91138,-0.24489,6.50922,SS,K,-0.8279,6.11613,94.51299,2133.157158,211.208798,-0.15
71,2024,5390,WRST,D1 Horizon League,730231552,PFW,4540389,2024-04-28 13:00:00,5,0,2,2,1334000896,C. Allen,R,FA,-0.5494,4.18034,-3.717074,15.07871,7.89477,1.043871,6.45584,B,K,-0.24825,6.23973,95.09591,2188.387278,208.971975,0.13
72,2024,5390,WRST,D1 Horizon League,730231552,PFW,4540389,2024-04-28 13:00:00,5,1,2,2,1334000896,C. Allen,R,SL,-1.18765,2.6943,-7.23613,-3.76303,-10.10323,-1.052273,6.25342,B,K,-1.31391,5.66005,83.11813,2725.637612,64.816114,0.13
73,2024,5390,WRST,D1 Horizon League,730231552,PFW,4540389,2024-04-28 13:00:00,5,2,2,2,1334000896,C. Allen,R,FA,0.41953,3.76425,-4.095809,14.22182,7.67469,-0.295775,6.36132,SS,K,-0.49207,6.18371,95.79453,2239.457543,209.577396,-0.15
74,2024,5390,WRST,D1 Horizon League,730231552,PFW,4540389,2024-04-28 13:00:00,6,0,0,1,1334000896,C. Allen,R,SL,-0.10448,3.36559,-6.51938,1.63854,-8.54126,-2.429303,5.99525,SL,IP_OUT,-1.64409,5.65976,79.06091,2492.000442,92.185705,-0.15
75,2024,5390,WRST,D1 Horizon League,730231552,PFW,4540389,2024-04-28 13:00:00,6,0,1,1,1334000896,C. Allen,R,FA,0.81919,2.47396,-5.689277,15.51406,8.92638,-0.542444,6.39344,F,IP_OUT,-0.42353,6.31675,93.8911,2174.636616,211.370166,-0.15
76,2024,5390,WRST,D1 Horizon League,730231552,PFW,4540389,2024-04-28 13:00:00,6,0,2,1,1334000896,C. Allen,R,FA,-1.06003,3.46881,-4.399943,20.76533,3.37658,1.586594,6.27165,B,IP_OUT,0.12167,6.41049,93.0734,2150.658712,189.752129,0.13
77,2024,5390,WRST,D1 Horizon League,730231552,PFW,4540389,2024-04-28 13:00:00,6,0,0,2,1334000896,C. Allen,R,CH,-2.54157,2.58992,-5.89802,7.875,11.06209,2.227174,6.37056,B,IP_OUT,-1.41501,5.63326,88.6503,1910.311525,238.271405,0.13
78,2024,5390,WRST,D1 Horizon League,730231552,PFW,4540389,2024-04-28 13:00:00,6,1,0,2,1334000896,C. Allen,R,SI,-0.51798,2.44098,-5.490797,16.50934,11.57064,0.186993,6.49301,F,IP_OUT,-1.31051,5.87189,89.65984,2267.228916,216.86716,-0.15
79,2024,5390,WRST,D1 Horizon League,730231552,PFW,4540389,2024-04-28 13:00:00,6,1,1,2,1334000896,C. Allen,R,FA,-0.74326,3.76447,-4.070948,18.19714,9.36729,1.195089,6.54892,B,IP_OUT,-0.42778,6.20558,93.18309,2225.456439,208.711243,0.13
80,2024,5390,WRST,D1 Horizon League,730231552,PFW,4540389,2024-04-28 13:00:00,7,0,0,0,1334000896,C. Allen,R,FA,-1.34538,3.75767,-3.970868,17.66576,8.67091,1.067807,6.79603,B,BB,-1.09323,6.02705,91.88572,2216.535401,207.530267,0.13
81,2024,5390,WRST,D1 Horizon League,730231552,PFW,4540389,2024-04-28 13:00:00,7,1,0,0,1334000896,C. Allen,R,SI,-1.45784,1.7021,-6.319405,14.38158,13.47737,1.311738,6.46769,B,BB,-1.37725,5.84993,91.50212,2297.084765,225.255343,0.13
82,2024,5390,WRST,D1 Horizon League,730231552,PFW,4540389,2024-04-28 13:00:00,7,2,0,0,1334000896,C. Allen,R,FA,-0.81282,2.69589,-5.369378,14.35477,8.27989,0.428059,6.44566,SL,BB,-1.10985,5.8822,89.61833,2266.200687,211.715336,-0.15
83,2024,5390,WRST,D1 Horizon League,730231552,PFW,4540389,2024-04-28 13:00:00,7,2,1,0,1334000896,C. Allen,R,FA,-0.7366,3.77404,-3.908047,16.5145,8.06599,0.152042,6.57831,B,BB,-1.26918,5.96544,93.15495,2321.278007,207.45757,0.13
84,2024,5390,WRST,D1 Horizon League,730231552,PFW,4540389,2024-04-28 13:00:00,7,3,1,0,1334000896,C. Allen,R,FA,-0.20375,3.31475,-4.1612,19.39332,9.74878,0.008461,6.60131,B,BB,-1.00782,5.85246,91.56942,2168.93766,208.060626,0.8
85,2024,5390,WRST,D1 Horizon League,730231552,PFW,4540389,2024-04-28 13:00:00,7,0,0,0,1334000896,C. Allen,R,SI,-0.67454,2.06714,-6.510483,14.95237,15.12245,1.054684,6.61926,SL,SH,-0.96993,6.23816,89.00861,2103.784601,227.65677,-0.15
86,2024,5390,WRST,D1 Horizon League,730231552,PFW,4540389,2024-04-28 13:00:00,7,0,0,1,1334000896,C. Allen,R,SL,-1.19609,1.80325,-6.761905,11.16485,11.18623,0.15784,6.32597,IP,ROE,-1.98413,5.67938,85.26812,2076.506838,228.097576,0.0
87,2024,5390,WRST,D1 Horizon League,730231552,PFW,4540389,2024-04-28 13:00:00,7,0,0,1,1334000896,C. Allen,R,SL,1.25019,2.97796,-7.030679,2.42543,-12.05694,-4.390929,5.80992,B,DP,-1.83272,5.69872,78.35323,2512.561752,94.610884,0.13
88,2024,5390,WRST,D1 Horizon League,730231552,PFW,4540389,2024-04-28 13:00:00,7,1,0,1,1334000896,C. Allen,R,FA,-0.39553,3.30554,-4.645423,17.55958,5.97386,0.100892,6.82221,SS,DP,-0.80126,6.27597,92.41455,2184.302463,199.709063,-0.15
