PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,SpinAxis3dVectorX,SpinAxis3dVectorY,SpinAxis3dVectorZ,SpinAxis3dSeamOrientationRotationX,SpinAxis3dSeamOrientationRotationY,SpinAxis3dSeamOrientationRotationZ,SpinAxis3dSeamOrientationBallAngleHorizontalAmb1,SpinAxis3dSeamOrientationBallAngleVerticalAmb1,SpinAxis3dSeamOrientationBallXAmb1,SpinAxis3dSeamOrientationBallYAmb1,SpinAxis3dSeamOrientationBallZAmb1,SpinAxis3dSeamOrientationBallAngleHorizontalAmb2,SpinAxis3dSeamOrientationBallAngleVerticalAmb2,SpinAxis3dSeamOrientationBallXAmb2,SpinAxis3dSeamOrientationBallYAmb2,SpinAxis3dSeamOrientationBallZAmb2,SpinAxis3dSeamOrientationBallAngleHorizontalAmb3,SpinAxis3dSeamOrientationBallAngleVerticalAmb3,SpinAxis3dSeamOrientationBallXAmb3,SpinAxis3dSeamOrientationBallYAmb3,SpinAxis3dSeamOrientationBallZAmb3,SpinAxis3dSeamOrientationBallAngleHorizontalAmb4,SpinAxis3dSeamOrientationBallAngleVerticalAmb4,SpinAxis3dSeamOrientationBallXAmb4,SpinAxis3dSeamOrientationBallYAmb4,SpinAxis3dSeamOrientationBallZAmb4
1,2026-04-25,14:05:22.73,1,1,"Georger, Loren",1000360484,Right,SLU_BILL,"Penney, Scott",10101787,Right,RHO_RAM,Undefined,1,Top,0,0,0,Fastball,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,92.18199,-2.683313,-1.955631,2226.268694,218.863361,1:15,6.15363,0.93005,5.56345,-18.56895,14.72261,11.01623,2.09616,0.02041,84.4806,-6.151749,0.009409,0.415278,73.86414,7.898333,-169.309077,1944.268199,,,,,32.88525,,,-5.99225,8.46036,-0.76806,50,5.90966,4.03735,-133.63448,-6.89221,-10.87302,27.87401,-16.82259,SLU_BILL,RHO_RAM,StLouisUniversity,D1,A10,20260425-StLouisUniversity-1,b6264bc0-40d9-11f1-842b-65e555d156a9,90.76442,6.32188,,7.70139,,,,1.87954,1.82344,0.24021,11e1f445-6608-40f1-a7bb-1d51e574011f,2026-04-25,19:05:22.73,2026-04-25T14:05:22.7340000-05:00,2026-04-25T19:05:22.7340000Z,,v3,471427,471418,453ffeaefe2a4b4d9286d584c181b54d,"Arnold, Matt",1000323419,Right,SLU_BILL,afcc8b45-fbf5-4a92-b377-0bb4b6db14dd,54.93101,-134.65908,13.93701,6.15164,-6.27385,-8.41129,-0.92381,4.43702,-5.43651,226.12733,1.88008,-105.4658,7.7121,,,,,,,1.82203,14.94314,-3.83304,,,,,,,0.24225,-19.98802,-12.23887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Undefined,,,,214.478768,11.871317,2178.653464,0.978612,1:15,-0.206978,-0.563016,-0.800108,-14.611264,48.652477,51.430208,166.981993,3.331699,0.224877,0.058116,-0.972653,3.419379,12.995619,0.058116,0.224877,0.972653,-3.419379,-12.995619,-0.058116,-0.224877,0.972653,-166.981993,-3.331699,-0.224877,-0.058116,-0.972653
2,2026-04-25,14:05:42.89,1,2,"Georger, Loren",1000360484,Right,SLU_BILL,"Penney, Scott",10101787,Right,RHO_RAM,Undefined,1,Top,0,0,1,ChangeUp,Changeup,BallinDirt,Undefined,Undefined,Undefined,0,0,,84.06958,-3.396068,-2.268683,1851.561057,231.451222,1:45,5.88752,1.06265,6.0357,-26.81312,13.7017,15.13103,0.50231,0.22177,75.25761,-8.44779,0.456656,0.458119,,,,,,,,,,,,-8.55815,8.74111,-0.89341,50,5.60789,4.20404,-121.54034,-8.00658,-12.44429,30.01288,-19.46371,SLU_BILL,RHO_RAM,StLouisUniversity,D1,A10,20260425-StLouisUniversity-1,c22bfe60-40d9-11f1-842b-65e555d156a9,82.27651,,,8.81197,,,,,,,11e1f445-6608-40f1-a7bb-1d51e574011f,2026-04-25,19:05:42.89,2026-04-25T14:05:42.8960000-05:00,2026-04-25T19:05:42.8960000Z,,v3,471427,471418,453ffeaefe2a4b4d9286d584c181b54d,"Arnold, Matt",1000323419,Right,SLU_BILL,99167987-2373-40d1-9927-9a614fdd9be5,54.4579,-122.63622,15.00644,5.88727,-7.29589,-9.73186,-1.05521,4.65842,-6.22215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,234.783343,-14.012805,1796.46163,0.970242,1:45,0.266295,-0.77693,-0.570498,71.904206,17.715146,77.711149,101.244799,29.713726,0.85184,0.495667,-0.169361,71.135552,58.412359,0.495667,0.85184,0.169361,-71.135552,-58.412359,-0.495667,-0.85184,0.169361,-101.244799,-29.713726,-0.85184,-0.495667,-0.169361
3,2026-04-25,14:06:00.09,1,3,"Georger, Loren",1000360484,Right,SLU_BILL,"Penney, Scott",10101787,Right,RHO_RAM,Undefined,1,Top,0,1,1,ChangeUp,Changeup,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,82.19112,-1.247002,-1.841408,1787.638826,227.628732,1:30,5.94954,1.10116,5.90873,-29.9049,11.80839,11.36056,2.29925,0.33814,74.69607,-6.833968,0.199116,0.464845,,,,,,,,,,,,-6.43134,6.84996,-0.96006,50,5.83244,3.3987,-119.24869,-3.50695,-9.16367,25.17613,-22.41388,SLU_BILL,RHO_RAM,StLouisUniversity,D1,A10,20260425-StLouisUniversity-1,cc713c50-40d9-11f1-842b-65e555d156a9,81.08595,,,7.49505,,,,,,,11e1f445-6608-40f1-a7bb-1d51e574011f,2026-04-25,19:06:00.09,2026-04-25T14:06:00.0970000-05:00,2026-04-25T19:06:00.0970000Z,,v3,471427,471418,453ffeaefe2a4b4d9286d584c181b54d,"Arnold, Matt",1000323419,Right,SLU_BILL,b16879c1-d9de-4251-9ef0-795b353aadd3,54.58905,-120.21364,12.58807,5.95039,-2.64787,-11.20694,-1.09705,3.74992,-4.58184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,233.17172,-8.716164,1766.993699,0.988451,1:45,0.149596,-0.787706,-0.597612,68.746064,24.576144,78.79753,93.988512,64.627102,0.42747,0.903538,-0.029805,88.110639,25.307103,0.903538,0.42747,0.029805,-88.110639,-25.307103,-0.903538,-0.42747,0.029805,-93.988512,-64.627102,-0.42747,-0.903538,-0.029805
4,2026-04-25,14:06:24.08,1,4,"Georger, Loren",1000360484,Right,SLU_BILL,"Penney, Scott",10101787,Right,RHO_RAM,Undefined,1,Top,0,1,2,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,94.38169,-2.312533,-2.740355,2358.157226,202.513611,12:45,6.1862,1.01293,5.70231,-12.90146,19.25115,7.48646,2.95268,-0.91855,84.88382,-4.81475,-1.403675,0.408112,,,,,,,,,,,,-4.64819,10.82485,-0.78757,50,5.98414,6.18175,-136.58105,-5.87385,-8.64731,34.32929,-12.03591,SLU_BILL,RHO_RAM,StLouisUniversity,D1,A10,20260425-StLouisUniversity-1,dab5e270-40d9-11f1-842b-65e555d156a9,92.35805,,,9.49787,,,,,,,11e1f445-6608-40f1-a7bb-1d51e574011f,2026-04-25,19:06:24.08,2026-04-25T14:06:24.0840000-05:00,2026-04-25T19:06:24.0840000Z,,v3,471427,471418,453ffeaefe2a4b4d9286d584c181b54d,"Arnold, Matt",1000323419,Right,SLU_BILL,c8e95601-0036-4af9-8942-f6af2c93e28d,54.79143,-137.7801,17.16465,6.18196,-5.45346,-6.01796,-1.00876,6.48378,-4.32365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,213.800674,16.552952,2260.427745,0.958557,1:15,-0.300934,-0.544312,-0.783047,-21.338216,55.393076,35.719411,160.944787,4.728051,0.325368,0.082426,-0.941988,5.000794,18.987884,0.082426,0.325368,0.941988,-5.000794,-18.987884,-0.082426,-0.325368,0.941988,-160.944787,-4.728051,-0.325368,-0.082426,-0.941988
5,2026-04-25,14:06:43.25,1,5,"Georger, Loren",1000360484,Right,SLU_BILL,"Penney, Scott",10101787,Right,RHO_RAM,Undefined,1,Top,0,2,2,Slider,Slider,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,80.93786,0.044458,0.180684,2390.698471,68.339996,8:15,6.10122,0.98883,5.27226,-46.74101,-2.46118,-10.18284,2.24789,0.30997,73.37723,-8.475237,-1.630048,0.478933,71.52689,55.502367,-55.861615,5419.013064,41.8874,85.40873,-101.71255,183.55297,67.21749,-71.717556,4.408954,5.18299,-0.83843,-0.99742,50,6.07083,0.04841,-117.34848,-1.57386,7.10527,25.70296,-33.32344,SLU_BILL,RHO_RAM,StLouisUniversity,D1,A10,20260425-StLouisUniversity-1,e628f200-40d9-11f1-842b-65e555d156a9,78.70093,85.80963,,7.56063,,,,2.52977,2.41192,-0.34128,11e1f445-6608-40f1-a7bb-1d51e574011f,2026-04-25,19:06:43.25,2026-04-25T14:06:43.2500000-05:00,2026-04-25T19:06:43.2500000Z,Popup,v3,471427,471418,453ffeaefe2a4b4d9286d584c181b54d,"Arnold, Matt",1000323419,Right,SLU_BILL,e382f084-2c32-4b2b-b591-199c62b2a43b,55.22596,-118.48761,12.85148,6.10785,-0.09701,-16.66172,-0.99259,-0.26649,3.55263,,2.54445,32.98418,-10.56399,0.45483,2.1359,-1.31621,0.36215,-0.0478,0.00245,2.41571,86.38532,-26.61227,2.75679,-0.43809,0.14055,-0.06485,0.01434,-0.00111,-0.33658,-49.31535,1.44888,-0.61225,1.37046,-0.92521,0.30155,-0.04736,0.00287,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,Low,,,,64.974004,77.743346,507.524167,0.212291,8:15,-0.977335,0.193119,0.086724,27.049149,48.421357,62.836715,156.495436,-51.796272,0.246655,-0.785817,-0.567145,54.181009,-14.27968,0.785817,-0.246655,0.567145,-54.181009,14.27968,-0.785817,0.246655,0.567145,-156.495436,51.796272,-0.246655,0.785817,-0.567145
6,2026-04-25,14:07:05.34,1,6,"Georger, Loren",1000360484,Right,SLU_BILL,"Penney, Scott",10101787,Right,RHO_RAM,Undefined,1,Top,0,2,2,Fastball,Four-Seam,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,93.44457,-0.679475,-2.205528,2328.647449,206.406991,1:00,6.12863,0.9215,5.61825,-15.32934,16.87127,7.89158,4.21657,-0.48019,85.60019,-3.58105,-0.797787,0.408417,,,,,,,,,,,,-4.56847,9.01914,-0.73838,50,6.06085,4.86132,-135.6637,-2.1007,-8.55566,28.32276,-15.2834,SLU_BILL,RHO_RAM,StLouisUniversity,D1,A10,20260425-StLouisUniversity-1,f3565bc0-40d9-11f1-842b-65e555d156a9,92.28921,,,7.84438,,,,,,,11e1f445-6608-40f1-a7bb-1d51e574011f,2026-04-25,19:07:05.34,2026-04-25T14:07:05.3450000-05:00,2026-04-25T19:07:05.3450000Z,,v3,471427,471418,453ffeaefe2a4b4d9286d584c181b54d,"Arnold, Matt",1000323419,Right,SLU_BILL,0edda2ae-ee05-4da7-a3c9-9483caeab62e,54.87915,-136.67853,14.16138,6.12631,-1.55307,-7.6417,-0.91806,5.16788,-4.27783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.66155,2.590834,1.685146,0.905688,-2.38895,3.97023,0.52986,-0.93743,6.04845,-5.09193,70.50764,8.23401,-54.27582,-0.86043,84.56536,-6.32046,6.07637,13.70814,-12.4868,-5.19854,-60.88568,7.33302,High,High,High,,,High,High,High,211.598996,18.654773,2206.307442,0.947463,1:00,-0.344779,-0.500201,-0.794308,-22.232751,54.854105,27.484055,160.030122,4.316219,0.340557,0.075261,-0.937207,4.591201,19.910842,0.075261,0.340557,0.937207,-4.591201,-19.910842,-0.075261,-0.340557,0.937207,-160.030122,-4.316219,-0.340557,-0.075261,-0.937207
7,2026-04-25,14:07:39.94,2,1,"Georger, Loren",1000360484,Right,SLU_BILL,"Moroney, Reece",814964,Right,RHO_RAM,Undefined,1,Top,1,0,0,Fastball,Four-Seam,InPlay,Undefined,Popup,Out,1,0,,90.92214,-2.555679,-1.434405,2313.488412,214.78185,1:15,6.08678,0.97625,5.60378,-15.78737,18.87954,12.23631,2.38312,0.65665,82.04148,-5.57308,0.749991,0.423769,86.80425,63.42989,11.083974,,100.54635,144.28693,44.61423,159.4109,62.24316,26.134511,6.127763,-6.66012,10.74217,-0.86166,50,5.85813,2.74823,-131.70294,-6.35256,-11.53365,31.63966,-13.57133,SLU_BILL,RHO_RAM,StLouisUniversity,D1,A10,20260425-StLouisUniversity-1,07ee1e10-40da-11f1-842b-65e555d156a9,88.94577,153.56679,,8.88066,,,,1.21243,2.37746,-0.68587,11e1f445-6608-40f1-a7bb-1d51e574011f,2026-04-25,19:07:39.94,2026-04-25T14:07:39.9490000-05:00,2026-04-25T19:07:39.9490000Z,Popup,v3,471427,471418,453ffeaefe2a4b4d9286d584c181b54d,"Arnold, Matt",1000323419,Right,SLU_BILL,241e277b-5a0a-4efa-a339-428c41eb437c,54.89246,-132.87308,15.81983,6.08378,-5.85065,-6.78567,-0.97119,3.17479,-5.76682,191.469855,1.21223,55.85796,-18.42781,4.87795,-0.6001,-0.05838,0.03453,-0.00489,0.00024,2.35448,114.22721,-28.09386,4.51752,-1.52076,0.42552,-0.07426,0.00679,-0.00025,-0.67844,10.8332,2.21901,-1.30114,0.45569,-0.10688,0.01515,-0.00113,3E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,Low,,,,214.86136,4.680778,2305.772514,0.996665,1:15,-0.076575,-0.572758,-0.81614,-27.516151,40.868146,44.408224,168.991716,6.184525,0.18984,0.107731,-0.975887,6.299532,10.943424,0.107731,0.18984,0.975887,-6.299532,-10.943424,-0.107731,-0.18984,0.975887,-168.991716,-6.184525,-0.18984,-0.107731,-0.975887
8,2026-04-25,14:08:14.93,3,1,"Georger, Loren",1000360484,Right,SLU_BILL,"Thompson, Ryan",10108321,Right,RHO_RAM,Undefined,1,Top,2,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,94.8944,-2.768118,-3.113242,2422.266359,208.617336,1:00,6.10793,1.00931,5.70226,-12.08965,19.45013,10.02304,2.51536,-1.05915,86.13814,-5.10374,-1.324403,0.404204,,,,,,,,,,,,-5.95996,10.97532,-0.75416,50,5.86786,6.99838,-137.38517,-6.98328,-11.3327,31.89259,-11.30478,SLU_BILL,RHO_RAM,StLouisUniversity,D1,A10,20260425-StLouisUniversity-1,1cc114a0-40da-11f1-842b-65e555d156a9,93.25099,,,8.75627,,,,,,,11e1f445-6608-40f1-a7bb-1d51e574011f,2026-04-25,19:08:14.93,2026-04-25T14:08:14.9320000-05:00,2026-04-25T19:08:14.9320000Z,,v3,471427,471418,453ffeaefe2a4b4d9286d584c181b54d,"Arnold, Matt",1000323419,Right,SLU_BILL,4e1c4a45-58f4-47f4-94f9-7449a9dc0318,54.79332,-138.49342,15.9463,6.1037,-6.59045,-5.65239,-1.00419,7.39219,-5.66635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,210.87948,15.301192,2336.401684,0.964552,1:00,-0.284283,-0.507208,-0.813587,-18.646831,49.504301,41.535753,164.673649,6.989912,0.262352,0.121695,-0.957268,7.244976,15.209675,0.121695,0.262352,0.957268,-7.244976,-15.209675,-0.121695,-0.262352,0.957268,-164.673649,-6.989912,-0.262352,-0.121695,-0.957268
9,2026-04-25,14:08:29.13,3,2,"Georger, Loren",1000360484,Right,SLU_BILL,"Thompson, Ryan",10108321,Right,RHO_RAM,Undefined,1,Top,2,1,0,Fastball,Four-Seam,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,94.28488,-1.905222,-1.517002,2401.020488,203.772699,12:45,6.26908,0.85982,5.5766,-10.69205,21.32674,8.9139,3.59738,0.18548,85.50043,-3.994636,0.072708,0.407262,,,,,,,,,,,,-4.91386,11.62103,-0.73505,50,6.09821,3.19386,-136.69531,-4.81488,-9.24345,31.76976,-10.3137,SLU_BILL,RHO_RAM,StLouisUniversity,D1,A10,20260425-StLouisUniversity-1,254ce2c0-40da-11f1-842b-65e555d156a9,92.55084,,,8.78445,,,,,,,11e1f445-6608-40f1-a7bb-1d51e574011f,2026-04-25,19:08:29.13,2026-04-25T14:08:29.1390000-05:00,2026-04-25T19:08:29.1390000Z,,v3,471427,471418,453ffeaefe2a4b4d9286d584c181b54d,"Arnold, Matt",1000323419,Right,SLU_BILL,d41db341-c496-486f-9538-188300f279f7,54.91859,-137.83372,15.88488,6.26412,-4.44531,-5.15685,-0.85543,3.52508,-4.62173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,211.075341,12.189934,2346.884695,0.977453,1:00,-0.216358,-0.511268,-0.831742,-10.644208,54.447367,47.159714,158.070972,-1.03949,0.373396,-0.018142,-0.927495,1.120546,-21.925232,0.018142,-0.373396,0.927495,-1.120546,21.925232,-0.018142,0.373396,0.927495,-158.070972,1.03949,-0.373396,0.018142,-0.927495
10,2026-04-25,14:08:48.29,3,3,"Georger, Loren",1000360484,Right,SLU_BILL,"Thompson, Ryan",10108321,Right,RHO_RAM,Undefined,1,Top,2,1,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,94.83566,-3.896364,-3.377387,2376.428048,205.097373,12:45,6.15478,0.83806,5.80026,-13.27894,18.14099,8.00835,1.41241,-1.63942,86.55133,-6.429679,-1.946058,0.403435,,,,,,,,,,,,-5.01701,10.65005,-0.5651,50,5.82581,7.72895,-137.19701,-9.74919,-9.55199,30.66667,-11.89723,SLU_BILL,RHO_RAM,StLouisUniversity,D1,A10,20260425-StLouisUniversity-1,30ab7ff0-40da-11f1-842b-65e555d156a9,93.4287,,,8.28433,,,,,,,11e1f445-6608-40f1-a7bb-1d51e574011f,2026-04-25,19:08:48.29,2026-04-25T14:08:48.2970000-05:00,2026-04-25T19:08:48.2970000Z,,v3,471427,471418,453ffeaefe2a4b4d9286d584c181b54d,"Arnold, Matt",1000323419,Right,SLU_BILL,e6229ccf-b6e6-4de4-b44e-1d008502d232,54.6965,-138.2428,15.33334,6.15136,-9.34347,-5.94862,-0.83422,8.05469,-4.776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,207.270274,22.386316,2197.333343,0.924637,1:00,-0.398989,-0.448558,-0.799752,-10.754177,49.013711,51.755775,167.548345,12.572361,0.210446,0.217672,-0.953064,12.865244,12.148472,0.217672,0.210446,0.953064,-12.865244,-12.148472,-0.217672,-0.210446,0.953064,-167.548345,-12.572361,-0.210446,-0.217672,-0.953064
