PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,SpinAxis3dVectorX,SpinAxis3dVectorY,SpinAxis3dVectorZ,SpinAxis3dSeamOrientationRotationX,SpinAxis3dSeamOrientationRotationY,SpinAxis3dSeamOrientationRotationZ,SpinAxis3dSeamOrientationBallAngleHorizontalAmb1,SpinAxis3dSeamOrientationBallAngleVerticalAmb1,SpinAxis3dSeamOrientationBallXAmb1,SpinAxis3dSeamOrientationBallYAmb1,SpinAxis3dSeamOrientationBallZAmb1,SpinAxis3dSeamOrientationBallAngleHorizontalAmb2,SpinAxis3dSeamOrientationBallAngleVerticalAmb2,SpinAxis3dSeamOrientationBallXAmb2,SpinAxis3dSeamOrientationBallYAmb2,SpinAxis3dSeamOrientationBallZAmb2,SpinAxis3dSeamOrientationBallAngleHorizontalAmb3,SpinAxis3dSeamOrientationBallAngleVerticalAmb3,SpinAxis3dSeamOrientationBallXAmb3,SpinAxis3dSeamOrientationBallYAmb3,SpinAxis3dSeamOrientationBallZAmb3,SpinAxis3dSeamOrientationBallAngleHorizontalAmb4,SpinAxis3dSeamOrientationBallAngleVerticalAmb4,SpinAxis3dSeamOrientationBallXAmb4,SpinAxis3dSeamOrientationBallYAmb4,SpinAxis3dSeamOrientationBallZAmb4
1,2026-03-14,12:59:45.73,1,1,"Cutler, Andrew",1000298943,Right,GEO_COL,"Penney, Scott",10101787,Right,RHO_RAM,Undefined,1,Top,0,0,0,Fastball,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,,91.23664,-0.757778,-4.222705,2374.811112,241.650166,2:00,5.01921,1.38735,,-21.60293,12.42654,20.52887,2.51821,-0.80309,81.28986,-4.888994,-0.524044,0.419855,,,,,,,,,,,,-12.00036,7.07957,-1.08228,50,4.95233,8.84986,-131.97285,-2.39685,-20.63284,34.65813,-20.00181,GEO_COL,RHO_RAM,TuckerFieldatBarcroftPark,D1,A10,20260314-TuckerFieldatBarcroftPark-1,34743520-1fc7-11f1-88f6-6b40a6651d49,89.77493,,,9.94678,,,,,,,ab47316c-2161-4973-b198-ada7382ee215,2026-03-14,16:59:45.73,2026-03-14T12:59:45.7330000-04:00,2026-03-14T16:59:45.7330000Z,,v3,471301,471418,0cd6b21865af439983682e25f7601d27,"Lavey, Robbie",835215,Right,GEO_COL,58a5a769-3009-441a-8fe8-31150d737b17,54.2423,-133.08227,17.32907,5.01881,-1.75657,-10.0009,-1.37615,9.51033,-10.31642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2026-03-14,13:00:01.31,1,2,"Cutler, Andrew",1000298943,Right,GEO_COL,"Penney, Scott",10101787,Right,RHO_RAM,Undefined,1,Top,0,0,1,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,92.82616,-0.36908,-1.765874,2420.715269,242.390239,2:00,5.12519,1.46278,5.59296,-20.70942,12.8815,22.11604,3.05463,1.65648,82.75947,-4.28978,2.181193,0.41714,,,,,,,,,,,,-11.66383,7.00284,-1.32542,50,5.08051,3.08138,-134.40289,-1.56988,-20.79826,35.96224,-19.68699,GEO_COL,RHO_RAM,TuckerFieldatBarcroftPark,D1,A10,20260314-TuckerFieldatBarcroftPark-1,3dae1d90-1fc7-11f1-88f6-6b40a6651d49,90.3591,,,10.06669,,,,,,,ab47316c-2161-4973-b198-ada7382ee215,2026-03-14,17:00:01.31,2026-03-14T13:00:01.3160000-04:00,2026-03-14T17:00:01.3160000Z,,v3,471301,471418,0cd6b21865af439983682e25f7601d27,"Lavey, Robbie",835215,Right,GEO_COL,a4447eea-4990-480b-b415-9694453f92cb,54.90104,-135.70793,17.98112,5.12451,-0.85546,-9.8435,-1.45093,3.83613,-10.39913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2026-03-14,13:00:17.18,1,3,"Cutler, Andrew",1000298943,Right,GEO_COL,"Penney, Scott",10101787,Right,RHO_RAM,Undefined,1,Top,0,1,1,Cutter,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,87.97357,0.606541,-4.092654,2484.773533,206.999216,1:00,4.69345,1.78138,5.66263,-25.32127,11.3989,5.19174,3.15039,-1.60879,79.9252,-4.115198,-3.16898,0.436138,,,,,,,,,,,,-3.86221,5.958,-1.43827,50,4.72897,8.89837,-127.40849,0.50274,-6.31467,27.47936,-22.43275,GEO_COL,RHO_RAM,TuckerFieldatBarcroftPark,D1,A10,20260314-TuckerFieldatBarcroftPark-1,471e5840-1fc7-11f1-88f6-6b40a6651d49,86.42322,,,8.04837,,,,,,,ab47316c-2161-4973-b198-ada7382ee215,2026-03-14,17:00:17.18,2026-03-14T13:00:17.1870000-04:00,2026-03-14T17:00:17.1870000Z,,v3,471301,471418,0cd6b21865af439983682e25f7601d27,"Lavey, Robbie",835215,Right,GEO_COL,c9871f0f-6313-483e-b4c2-af5853668fa3,54.83602,-128.44728,13.73968,4.69393,1.35076,-11.21638,-1.77916,9.13708,-3.15733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2026-03-14,13:00:33.94,1,4,"Cutler, Andrew",1000298943,Right,GEO_COL,"Penney, Scott",10101787,Right,RHO_RAM,Undefined,1,Top,0,2,1,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,91.778,-1.199297,-4.786042,2290.76104,225.448803,1:30,5.06866,1.41787,5.52065,-13.37237,21.10741,20.08375,2.82891,-1.39366,81.95531,-3.81129,-1.223352,0.422624,,,,,,,,,,,,-11.81536,11.45229,-1.01468,50,4.95575,10.18438,-132.56472,-3.15392,-20.59727,33.71844,-12.20974,GEO_COL,RHO_RAM,TuckerFieldatBarcroftPark,D1,A10,20260314-TuckerFieldatBarcroftPark-1,51237ff0-1fc7-11f1-88f6-6b40a6651d49,89.18677,,,9.8227,,,,,,,ab47316c-2161-4973-b198-ada7382ee215,2026-03-14,17:00:33.94,2026-03-14T13:00:33.9450000-04:00,2026-03-14T17:00:33.9450000Z,,v3,471301,471418,0cd6b21865af439983682e25f7601d27,"Lavey, Robbie",835215,Right,GEO_COL,b632dd8a-385d-466a-922f-a7b917eed0bd,54.97703,-133.82466,16.85922,5.06508,-2.69769,-6.10487,-1.40961,10.95403,-10.29864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2026-03-14,13:00:51.87,1,5,"Cutler, Andrew",1000298943,Right,GEO_COL,"Penney, Scott",10101787,Right,RHO_RAM,Undefined,1,Top,0,3,1,Fastball,Sinker,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,92.28866,-0.85289,-3.495486,2414.415583,249.095232,2:15,4.97838,1.43855,5.61057,-23.66493,10.42552,23.71722,2.20869,0.14829,82.1474,-5.304701,0.733226,0.420231,,,,,,,,,,,,-13.13044,5.96292,-1.15477,50,4.89055,7.02833,-133.44,-2.82268,-23.04711,35.81011,-21.70765,GEO_COL,RHO_RAM,TuckerFieldatBarcroftPark,D1,A10,20260314-TuckerFieldatBarcroftPark-1,5bd1dff0-1fc7-11f1-88f6-6b40a6651d49,89.69463,,,10.14126,,,,,,,ab47316c-2161-4973-b198-ada7382ee215,2026-03-14,17:00:51.87,2026-03-14T13:00:51.8720000-04:00,2026-03-14T17:00:51.8720000Z,,v3,471301,471418,0cd6b21865af439983682e25f7601d27,"Lavey, Robbie",835215,Right,GEO_COL,62bd92b2-fc5e-433f-8e8c-6a4f37176414,54.88441,-134.74441,17.90506,4.97897,-2.03196,-10.85383,-1.42607,7.86784,-11.52355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2026-03-14,13:01:13.07,1,6,"Cutler, Andrew",1000298943,Right,GEO_COL,"Penney, Scott",10101787,Right,RHO_RAM,Undefined,1,Top,0,3,2,Fastball,Sinker,BallCalled,Walk,Undefined,Undefined,0,0,,92.44124,-1.784901,-4.588545,2392.583534,233.099583,1:45,5.08856,1.41932,5.57425,-18.23836,15.8282,19.2641,1.89566,-1.27032,82.35893,-5.263156,-1.165023,0.420083,,,,,,,,,,,,-11.21485,8.97178,-1.03602,50,4.92286,9.7882,-133.42081,-4.75297,-19.73854,35.01638,-16.38345,GEO_COL,RHO_RAM,TuckerFieldatBarcroftPark,D1,A10,20260314-TuckerFieldatBarcroftPark-1,687447c0-1fc7-11f1-88f6-6b40a6651d49,89.72613,,,10.08231,,,,,,,ab47316c-2161-4973-b198-ada7382ee215,2026-03-14,17:01:13.07,2026-03-14T13:01:13.0790000-04:00,2026-03-14T17:01:13.0790000Z,,v3,471301,471418,0cd6b21865af439983682e25f7601d27,"Lavey, Robbie",835215,Right,GEO_COL,b69adca1-afe6-4b28-a55a-98e0f538f25d,54.91962,-134.70578,17.50819,5.08624,-4.15176,-8.19172,-1.4085,10.51253,-9.86927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2026-03-14,13:02:21.38,2,1,"Cutler, Andrew",1000298943,Right,GEO_COL,"Botti, Aidan",1000396785,Left,RHO_RAM,Undefined,1,Top,0,0,0,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,90.44409,-2.266252,-3.849398,2347.0498,244.761585,2:15,5.12725,1.52126,5.62077,-23.4495,12.07741,22.58596,1.05235,-0.19428,80.69318,-6.676043,0.17752,0.428993,,,,,,,,,,,,-12.72768,7.31595,-1.20719,50,4.91885,7.75588,-130.64941,-5.97664,-21.43218,34.13475,-19.85468,GEO_COL,RHO_RAM,TuckerFieldatBarcroftPark,D1,A10,20260314-TuckerFieldatBarcroftPark-1,912a56a0-1fc7-11f1-88f6-6b40a6651d49,87.86264,,,9.7509,,,,,,,ab47316c-2161-4973-b198-ada7382ee215,2026-03-14,17:02:21.38,2026-03-14T13:02:21.3820000-04:00,2026-03-14T17:02:21.3820000Z,,v3,471301,471418,0cd6b21865af439983682e25f7601d27,"Lavey, Robbie",835215,Right,GEO_COL,019dd7b7-e26a-4953-9fcb-96ad01bd9c04,54.87462,-131.91685,17.06738,5.12708,-5.23942,-9.92734,-1.50994,8.55167,-10.71609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2026-03-14,13:02:55.21,2,2,"Cutler, Andrew",1000298943,Right,GEO_COL,"Botti, Aidan",1000396785,Left,RHO_RAM,Undefined,1,Top,0,1,0,ChangeUp,Changeup,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,84.57931,1.282012,-2.650126,1698.655411,253.840005,2:30,4.95097,1.63813,5.49187,-32.68041,8.0089,22.1221,3.42835,1.00078,75.34552,-4.812087,1.287167,0.459105,,,,,,,,,,,,-11.92867,4.06244,-1.4209,50,5.04185,4.68128,-122.33825,1.6166,-17.62234,29.80695,-26.17256,GEO_COL,RHO_RAM,TuckerFieldatBarcroftPark,D1,A10,20260314-TuckerFieldatBarcroftPark-1,a55dfff0-1fc7-11f1-88f6-6b40a6651d49,82.0999,,,9.23379,,,,,,,ab47316c-2161-4973-b198-ada7382ee215,2026-03-14,17:02:55.21,2026-03-14T13:02:55.2120000-04:00,2026-03-14T17:02:55.2120000Z,,v3,471301,471418,0cd6b21865af439983682e25f7601d27,"Lavey, Robbie",835215,Right,GEO_COL,afced7fd-36ec-443e-bd1a-ff571b47fd3a,55.00221,-123.55099,14.90348,4.95441,2.68148,-13.08628,-1.62595,5.39827,-8.81117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2026-03-14,13:03:16.43,2,3,"Cutler, Andrew",1000298943,Right,GEO_COL,"Botti, Aidan",1000396785,Left,RHO_RAM,Undefined,1,Top,0,1,1,Fastball,Sinker,InPlay,Undefined,Popup,Out,1,0,,90.32821,-0.189297,-3.464605,2421.921291,243.441568,2:00,5.09088,1.38913,5.66015,-23.39434,11.99721,21.24434,2.96451,-0.07527,80.60815,-4.603026,0.325138,0.428175,78.99221,58.569289,1.883526,,108.3006,114.01986,-19.26029,159.72578,78.70385,-11.829188,5.499883,-12.00453,6.53134,-1.10968,50,5.06043,6.96479,-130.69955,-1.21875,-20.27115,33.65378,-21.14506,GEO_COL,RHO_RAM,TuckerFieldatBarcroftPark,D1,A10,20260314-TuckerFieldatBarcroftPark-1,b200b5e0-1fc7-11f1-88f6-6b40a6651d49,88.03049,120.90219,,9.72007,,,,1.65182,3.14391,0.08983,ab47316c-2161-4973-b198-ada7382ee215,2026-03-14,17:03:16.43,2026-03-14T13:03:16.4310000-04:00,2026-03-14T17:03:16.4310000Z,Popup,v3,471301,471418,0cd6b21865af439983682e25f7601d27,"Lavey, Robbie",835215,Right,GEO_COL,5afd19bf-e667-4d3a-86a5-22a21274ef8f,54.83676,-131.93909,16.82689,5.09097,-0.43993,-10.57253,-1.37996,7.71141,-10.13557,164.271426,1.65659,60.27319,-18.05388,4.73234,-0.54911,-0.10208,0.0511,-0.00747,0.00038,3.1345,99.02037,-25.55295,2.94258,-0.65035,0.11507,-0.00558,-0.00155,0.00017,0.08895,1.98636,-6.60196,2.42367,-0.48615,0.02108,0.01433,-0.00302,0.00018,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2026-03-14,13:04:08.30,3,1,"Cutler, Andrew",1000298943,Right,GEO_COL,"Moroney, Reece",814964,Right,RHO_RAM,Undefined,1,Top,1,0,0,Cutter,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,87.3153,0.392068,-3.43594,2457.162839,201.661548,12:45,4.80661,1.72993,5.5734,-26.21053,11.18638,3.94795,2.98928,-1.15421,79.28261,-4.487106,-2.733732,0.440138,,,,,,,,,,,,-2.99969,5.91268,-1.43637,50,4.82349,7.42139,-126.47947,-0.02508,-4.83172,27.1548,-22.65028,GEO_COL,RHO_RAM,TuckerFieldatBarcroftPark,D1,A10,20260314-TuckerFieldatBarcroftPark-1,d0e38280-1fc7-11f1-88f6-6b40a6651d49,85.63772,,,8.03268,,,,,,,ab47316c-2161-4973-b198-ada7382ee215,2026-03-14,17:04:08.30,2026-03-14T13:04:08.3000000-04:00,2026-03-14T17:04:08.3000000Z,,v3,471301,471418,0cd6b21865af439983682e25f7601d27,"Lavey, Robbie",835215,Right,GEO_COL,1deceaf2-b6b5-4205-97c4-3f2f8271da57,54.92262,-127.53196,13.5774,4.80745,0.85282,-11.32514,-1.72764,7.60867,-2.41586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
