PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,SpinAxis3dVectorX,SpinAxis3dVectorY,SpinAxis3dVectorZ,SpinAxis3dSeamOrientationRotationX,SpinAxis3dSeamOrientationRotationY,SpinAxis3dSeamOrientationRotationZ,SpinAxis3dSeamOrientationBallAngleHorizontalAmb1,SpinAxis3dSeamOrientationBallAngleVerticalAmb1,SpinAxis3dSeamOrientationBallXAmb1,SpinAxis3dSeamOrientationBallYAmb1,SpinAxis3dSeamOrientationBallZAmb1,SpinAxis3dSeamOrientationBallAngleHorizontalAmb2,SpinAxis3dSeamOrientationBallAngleVerticalAmb2,SpinAxis3dSeamOrientationBallXAmb2,SpinAxis3dSeamOrientationBallYAmb2,SpinAxis3dSeamOrientationBallZAmb2,SpinAxis3dSeamOrientationBallAngleHorizontalAmb3,SpinAxis3dSeamOrientationBallAngleVerticalAmb3,SpinAxis3dSeamOrientationBallXAmb3,SpinAxis3dSeamOrientationBallYAmb3,SpinAxis3dSeamOrientationBallZAmb3,SpinAxis3dSeamOrientationBallAngleHorizontalAmb4,SpinAxis3dSeamOrientationBallAngleVerticalAmb4,SpinAxis3dSeamOrientationBallXAmb4,SpinAxis3dSeamOrientationBallYAmb4,SpinAxis3dSeamOrientationBallZAmb4
1,2026-02-28,15:24:33.16,1,1,"Rabatin, Ben",824525,Right,KS_GF,"Penney, Scott",10101787,Right,RHO_RAM,Undefined,1,Top,0,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,92.62745,-0.245644,-1.17797,2176.181415,204.886692,12:45,5.75597,2.01471,6.43351,-17.71032,14.16879,6.10768,4.0543,1.44095,84.54123,-3.630026,-0.070666,0.406373,,,,,,,,,,,,-3.50937,7.77178,-1.93346,50,5.73029,2.51699,-134.65545,-1.08108,-6.43666,29.52489,-17.9195,KS_GF,RHO_RAM,OlgaMuralField,D1,MAC,20260228-OlgaMuralField-2,7e07ad00-14e3-11f1-8856-b7273200be51,92.75336,,,8.08622,,,,,,,e9d1f554-b2dd-4911-aeb3-5038954b9991,2026-02-28,20:24:33.16,2026-02-28T15:24:33.1662848-05:00,2026-02-28T20:24:33.1662848Z,,v3,471330,471418,ed4f0be9f9af408181849f74b7cf6abb,"Belcher, Nolan",816173,Right,KS_GF,60023cd2-cc86-40aa-b29d-81cfbf9a21cc,54.06375,-135.54355,14.76244,5.7547,-0.54207,-8.95975,-2.01209,2.71061,-3.21833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2026-02-28,15:24:46.82,1,2,"Rabatin, Ben",824525,Right,KS_GF,"Penney, Scott",10101787,Right,RHO_RAM,Undefined,1,Top,0,1,0,Fastball,Four-Seam,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,90.55875,-0.604724,-3.547688,2107.230413,219.638873,1:15,5.52154,2.34295,6.42541,-19.18347,14.16387,10.883,3.36599,-0.01522,82.91673,-4.252644,-1.579873,0.415625,,,,,,,,,,,,-6.61571,7.87095,-2.09442,50,5.46946,7.71315,-131.47303,-1.93516,-11.61524,27.0679,-18.355,KS_GF,RHO_RAM,OlgaMuralField,D1,MAC,20260228-OlgaMuralField-2,86285d40-14e3-11f1-8856-b7273200be51,90.6885,,,7.64202,,,,,,,e9d1f554-b2dd-4911-aeb3-5038954b9991,2026-02-28,20:24:46.82,2026-02-28T15:24:46.8286464-05:00,2026-02-28T20:24:46.8286464Z,,v3,471330,471418,ed4f0be9f9af408181849f74b7cf6abb,"Belcher, Nolan",816173,Right,KS_GF,ea632a76-2fb3-458a-85ed-816425e5f275,54.07263,-132.30886,13.53395,5.52046,-1.36839,-9.1775,-2.33813,8.07181,-5.80762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2026-02-28,15:25:02.15,1,3,"Rabatin, Ben",824525,Right,KS_GF,"Penney, Scott",10101787,Right,RHO_RAM,Undefined,1,Top,0,1,1,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,91.01694,-2.443149,-3.02921,2085.110376,209.159037,1:00,5.56116,2.38848,6.50592,-20.22844,12.56701,6.47063,1.62873,0.14502,83.94038,-6.257234,-1.856028,0.412172,,,,,,,,,,,,-4.21469,7.53646,-2.17959,50,5.38123,6.75089,-132.19398,-6.23866,-7.50722,26.44275,-18.75006,KS_GF,RHO_RAM,OlgaMuralField,D1,MAC,20260228-OlgaMuralField-2,8f4261a0-14e3-11f1-8856-b7273200be51,91.44839,,,7.07655,,,,,,,e9d1f554-b2dd-4911-aeb3-5038954b9991,2026-02-28,20:25:02.15,2026-02-28T15:25:02.1514752-05:00,2026-02-28T20:25:02.1514752Z,,v3,471330,471418,ed4f0be9f9af408181849f74b7cf6abb,"Belcher, Nolan",816173,Right,KS_GF,586e30dd-04fc-4961-98d4-0fb4c3feb51a,53.99459,-132.99061,13.22138,5.56068,-5.67378,-9.37503,-2.38638,6.97706,-3.75361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2026-02-28,15:25:17.61,1,4,"Rabatin, Ben",824525,Right,KS_GF,"Penney, Scott",10101787,Right,RHO_RAM,Undefined,1,Top,0,1,2,Fastball,Sinker,InPlay,Undefined,GroundBall,Out,1,0,,93.18999,-1.933421,-2.462351,2010.64533,235.98959,1:45,5.71259,2.19236,6.2089,-21.53828,10.05308,13.51796,2.13097,1.04485,85.88444,-5.963175,-0.022101,0.404534,64.41181,-66.002144,-89.495317,,,,,2.0935,2.0935,-69.511967,0.023764,-7.66016,6.00166,-2.01422,50,5.55648,5.26081,-135.40242,-5.27838,-14.32244,27.58968,-20.95251,KS_GF,RHO_RAM,OlgaMuralField,D1,MAC,20260228-OlgaMuralField-2,987fcc80-14e3-11f1-8856-b7273200be51,93.1749,2.05833,,7.30555,,,,0.72468,2.05833,-1.04477,e9d1f554-b2dd-4911-aeb3-5038954b9991,2026-02-28,20:25:17.61,2026-02-28T15:25:17.6102912-05:00,2026-02-28T20:25:17.6102912Z,GroundBall,v3,471330,471418,ed4f0be9f9af408181849f74b7cf6abb,"Belcher, Nolan",816173,Right,KS_GF,416eeac1-da99-498d-af08-c618bb4721c8,54.29112,-136.27397,13.79484,5.71277,-4.61649,-10.47626,-2.18755,5.71326,-7.16122,,0.72467,0.33965,,,,,,,,2.05953,-86.61618,,,,,,,,-1.04424,-38.55863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Estimated,Estimated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2026-02-28,15:25:47.85,2,1,"Rabatin, Ben",824525,Right,KS_GF,"Thompson, Ryan",10108321,Right,RHO_RAM,Undefined,1,Top,1,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,91.28649,-0.686257,-2.588849,2109.364631,204.696218,12:45,5.73772,2.08006,6.58948,-14.92473,17.8284,7.70973,3.8645,0.34876,83.08975,-3.583117,-1.188848,0.411905,,,,,,,,,,,,-4.76315,9.85977,-1.90568,50,5.68399,5.68385,-132.58512,-1.94658,-8.45088,29.21326,-14.68068,KS_GF,RHO_RAM,OlgaMuralField,D1,MAC,20260228-OlgaMuralField-2,aa8487e0-14e3-11f1-8856-b7273200be51,91.5075,,,8.19675,,,,,,,e9d1f554-b2dd-4911-aeb3-5038954b9991,2026-02-28,20:25:47.85,2026-02-28T15:25:47.8522880-05:00,2026-02-28T20:25:47.8522880Z,,v3,471330,471418,ed4f0be9f9af408181849f74b7cf6abb,"Belcher, Nolan",816173,Right,KS_GF,c85f4f71-8629-4153-9bad-65d4135e35a0,53.90692,-133.44317,14.60663,5.73483,-1.51538,-7.34034,-2.07627,5.93207,-4.22544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2026-02-28,15:26:05.09,2,2,"Rabatin, Ben",824525,Right,KS_GF,"Thompson, Ryan",10108321,Right,RHO_RAM,Undefined,1,Top,1,1,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,91.14414,-1.094081,-4.461891,2159.48142,215.973515,1:15,5.54078,2.14975,6.50518,-19.8193,13.08217,8.75752,2.88188,-1.22375,83.49784,-4.853552,-2.879126,0.412838,,,,,,,,,,,,-5.78205,7.46154,-1.84099,50,5.4553,9.966,-132.17591,-3.09959,-10.25861,27.40421,-18.93567,KS_GF,RHO_RAM,OlgaMuralField,D1,MAC,20260228-OlgaMuralField-2,b4ce0b90-14e3-11f1-8856-b7273200be51,91.30086,,,7.64629,,,,,,,e9d1f554-b2dd-4911-aeb3-5038954b9991,2026-02-28,20:26:05.09,2026-02-28T15:26:05.0902528-05:00,2026-02-28T20:26:05.0902528Z,,v3,471330,471418,ed4f0be9f9af408181849f74b7cf6abb,"Belcher, Nolan",816173,Right,KS_GF,93425580-439d-4356-a0cb-730bbea9e803,53.99305,-133.00122,13.70211,5.54006,-2.52932,-9.46784,-2.14578,10.27495,-5.1293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2026-02-28,15:26:20.55,2,3,"Rabatin, Ben",824525,Right,KS_GF,"Thompson, Ryan",10108321,Right,RHO_RAM,Undefined,1,Top,1,2,0,Fastball,Four-Seam,InPlay,Undefined,FlyBall,Out,1,0,,90.03158,-1.889017,-2.211088,2069.648028,191.020513,12:15,5.58633,2.20864,6.54931,-16.02123,17.56595,3.2165,2.51707,0.4481,82.46264,-4.968505,-1.627189,0.417117,95.46633,30.405588,7.478305,3447.860484,107.40532,59.79451,23.74785,344.31626,311.33806,24.976726,4.905152,-2.30732,10.08323,-2.05717,50,5.44863,4.92809,-130.81373,-4.72653,-4.00108,27.40262,-14.68894,KS_GF,RHO_RAM,OlgaMuralField,D1,MAC,20260228-OlgaMuralField-2,be0709a0-14e3-11f1-8856-b7273200be51,90.36409,81.10558,,7.56894,,,,1.52617,2.57417,-0.45097,e9d1f554-b2dd-4911-aeb3-5038954b9991,2026-02-28,20:26:20.55,2026-02-28T15:26:20.5550080-05:00,2026-02-28T20:26:20.5550080Z,FlyBall,v3,471330,471418,ed4f0be9f9af408181849f74b7cf6abb,"Belcher, Nolan",816173,Right,KS_GF,16f8838e-86c6-4d2d-88d4-ee2e7ca75495,53.94956,-131.63848,13.70131,5.58424,-4.28443,-7.34447,-2.2073,5.04851,-2.00054,220.114267,1.52647,119.72758,-25.97301,6.20555,-1.39968,0.31168,-0.05846,0.00695,-0.00035,2.57595,70.82482,-17.43005,0.4384,0.35321,-0.20938,0.0555,-0.00703,0.00034,-0.45149,15.728,8.19741,-2.62206,0.70965,-0.16957,0.03101,-0.00345,0.00017,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2026-02-28,15:26:57.78,3,1,"Rabatin, Ben",824525,Right,KS_GF,"Moroney, Reece",814964,Right,RHO_RAM,Undefined,1,Top,2,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,92.92351,-0.131968,-1.967219,2120.711155,213.473872,1:00,5.81361,2.08815,6.45599,-14.40646,17.42359,10.82323,4.49177,1.18223,84.29977,-2.931142,-0.005324,0.40606,,,,,,,,,,,,-6.19075,9.43245,-1.95323,50,5.79741,4.18056,-134.97166,-0.66883,-11.34924,31.07875,-14.88196,KS_GF,RHO_RAM,OlgaMuralField,D1,MAC,20260228-OlgaMuralField-2,d4330080-14e3-11f1-8856-b7273200be51,92.8248,,,8.62374,,,,,,,e9d1f554-b2dd-4911-aeb3-5038954b9991,2026-02-28,20:26:57.78,2026-02-28T15:26:57.7834496-05:00,2026-02-28T20:26:57.7834496Z,,v3,471330,471418,ed4f0be9f9af408181849f74b7cf6abb,"Belcher, Nolan",816173,Right,KS_GF,7e6da92c-f7d3-4fc0-9187-49d1a97b47ed,54.0402,-135.89877,15.53937,5.81074,-0.22488,-7.44098,-2.08299,4.51913,-5.67462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2026-02-28,15:27:14.57,3,2,"Rabatin, Ben",824525,Right,KS_GF,"Moroney, Reece",814964,Right,RHO_RAM,Undefined,1,Top,2,1,0,Curveball,Slider,InPlay,Undefined,FlyBall,Double,0,0,,76.10787,1.090975,-1.060549,2448.270859,77.176561,8:30,5.31657,2.50784,5.7412,-51.27735,-2.85634,-18.90241,2.05957,-0.05495,70.24367,-8.285161,-4.445105,0.500828,79.58485,34.702446,-11.381231,3426.170458,108.67241,65.63616,-17.0371,268.34936,264.8473,-4.468998,4.794463,9.41918,-1.40047,-2.40755,50,5.3755,2.72257,-110.62446,0.50601,11.6641,19.86277,-33.90829,KS_GF,RHO_RAM,OlgaMuralField,D1,MAC,20260228-OlgaMuralField-2,de428870-14e3-11f1-8856-b7273200be51,75.26032,75.80925,,5.8642,,,,2.26825,2.24701,-0.01096,e9d1f554-b2dd-4911-aeb3-5038954b9991,2026-02-28,20:27:14.57,2026-02-28T15:27:14.5764864-05:00,2026-02-28T20:27:14.5764864Z,FlyBall,v3,471330,471418,ed4f0be9f9af408181849f74b7cf6abb,"Belcher, Nolan",816173,Right,KS_GF,81bb9685-2225-4e69-9dd4-52fbbad87330,54.76105,-111.47603,9.93138,5.32264,1.95976,-16.95415,-2.51356,2.22249,5.83205,192.563169,2.26892,94.06274,-18.38708,4.31009,-0.89013,0.18481,-0.03491,0.00437,-0.00024,2.24792,66.42598,-16.15506,0.34601,0.30983,-0.19359,0.05413,-0.0073,0.00038,-0.01112,-18.93452,6.53772,-1.50045,0.33134,-0.07563,0.01531,-0.00196,0.0001,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2026-02-28,15:28:04.88,4,1,"Rabatin, Ben",824525,Right,KS_GF,"King, Ryan",1000121045,Right,RHO_RAM,Undefined,1,Top,2,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,2,0,,91.57004,-1.898551,-4.547712,2144.56887,204.872748,12:45,5.55497,2.37573,6.71153,-18.58643,13.65379,5.88658,2.26438,-1.29986,84.31555,-5.430219,-3.4801,0.408668,,,,,,,,,,,,-4.27579,8.00288,-2.07589,50,5.42116,10.33753,-132.81366,-4.92118,-7.69137,26.55964,-17.7783,KS_GF,RHO_RAM,OlgaMuralField,D1,MAC,20260228-OlgaMuralField-2,fc354fc0-14e3-11f1-8856-b7273200be51,92.23247,,,7.25448,,,,,,,e9d1f554-b2dd-4911-aeb3-5038954b9991,2026-02-28,20:28:04.88,2026-02-28T15:28:04.8874496-05:00,2026-02-28T20:28:04.8874496Z,,v3,471330,471418,ed4f0be9f9af408181849f74b7cf6abb,"Belcher, Nolan",816173,Right,KS_GF,6a65e170-c1fa-4066-baed-10c48786a688,53.78702,-133.56883,13.27982,5.5539,-4.41569,-8.88915,-2.37293,10.55622,-3.84569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
