PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,SpinAxis3dVectorX,SpinAxis3dVectorY,SpinAxis3dVectorZ,SpinAxis3dSeamOrientationRotationX,SpinAxis3dSeamOrientationRotationY,SpinAxis3dSeamOrientationRotationZ,SpinAxis3dSeamOrientationBallAngleHorizontalAmb1,SpinAxis3dSeamOrientationBallAngleVerticalAmb1,SpinAxis3dSeamOrientationBallXAmb1,SpinAxis3dSeamOrientationBallYAmb1,SpinAxis3dSeamOrientationBallZAmb1,SpinAxis3dSeamOrientationBallAngleHorizontalAmb2,SpinAxis3dSeamOrientationBallAngleVerticalAmb2,SpinAxis3dSeamOrientationBallXAmb2,SpinAxis3dSeamOrientationBallYAmb2,SpinAxis3dSeamOrientationBallZAmb2,SpinAxis3dSeamOrientationBallAngleHorizontalAmb3,SpinAxis3dSeamOrientationBallAngleVerticalAmb3,SpinAxis3dSeamOrientationBallXAmb3,SpinAxis3dSeamOrientationBallYAmb3,SpinAxis3dSeamOrientationBallZAmb3,SpinAxis3dSeamOrientationBallAngleHorizontalAmb4,SpinAxis3dSeamOrientationBallAngleVerticalAmb4,SpinAxis3dSeamOrientationBallXAmb4,SpinAxis3dSeamOrientationBallYAmb4,SpinAxis3dSeamOrientationBallZAmb4
1,2026-03-29,13:02:55.00,1,1,"Hinchliffe, Jackson",1000187241,Right,RIC_SPI,"Calandrelli, Paul",1000143071,Right,RHO_RAM,Undefined,1,Top,0,0,0,Slider,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,77.80345,1.223303,-0.536066,2046.909489,157.066798,11:15,5.43047,1.64049,4.9104,-37.73073,10.35331,-3.71461,3.44326,0.824,70.8877,-5.679925,-1.19064,0.499082,,,,,,,,,,,,1.66902,5.23646,-1.58488,50,5.51899,1.21104,-112.76439,1.10704,2.14194,21.14015,-25.45392,RIC_SPI,RHO_RAM,PittFieldUOR,D1,A10,20260329-PittFieldUOR-2,216f9890-2b91-11f1-b993-456111ef689f,75.52354,,,6.91575,,,,,,,e243acf4-6492-4389-8faa-d4410a66e96a,2026-03-29,17:02:55.00,2026-03-29T13:02:55.0070000-04:00,2026-03-29T17:02:55.0070000Z,,v3,471420,471418,6b29a55ec2c24120b886e4e1506449d3,"Winebrenner, Dylan",1000127404,Right,RIC_SPI,deded283-da41-4a01-b8a6-96c10866b668,55.58619,-113.80682,10.57008,5.43345,2.36219,-12.72696,-1.64199,1.10542,1.07097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2026-03-29,13:03:07.91,1,2,"Hinchliffe, Jackson",1000187241,Right,RIC_SPI,"Calandrelli, Paul",1000143071,Right,RHO_RAM,Undefined,1,Top,0,0,1,Slider,Slider,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,79.54774,-0.665318,-1.229254,2177.698568,143.69404,10:45,5.4954,1.51944,4.95599,-37.881,9.08186,-5.29945,1.70986,-0.0838,71.20043,-7.623623,-2.164637,0.493229,,,,,,,,,,,,2.15973,5.27697,-1.39578,50,5.40069,2.69773,-114.99071,-2.65909,2.81564,26.55491,-25.29451,RIC_SPI,RHO_RAM,PittFieldUOR,D1,A10,20260329-PittFieldUOR-2,291b66f0-2b91-11f1-b993-456111ef689f,76.41974,,,8.34732,,,,,,,e243acf4-6492-4389-8faa-d4410a66e96a,2026-03-29,17:03:07.91,2026-03-29T13:03:07.9170000-04:00,2026-03-29T17:03:07.9170000Z,,v3,471420,471418,6b29a55ec2c24120b886e4e1506449d3,"Winebrenner, Dylan",1000127404,Right,RIC_SPI,106005da-3c0d-4c9e-896b-8cf9906c69c1,55.53712,-116.26237,13.27745,5.49902,-1.44779,-12.64725,-1.52174,2.5629,1.40782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2026-03-29,13:03:22.53,1,3,"Hinchliffe, Jackson",1000187241,Right,RIC_SPI,"Calandrelli, Paul",1000143071,Right,RHO_RAM,Undefined,1,Top,0,0,2,Slider,Slider,InPlay,Undefined,LineDrive,Double,0,0,,78.90264,0.358798,-1.555992,2018.431027,140.406499,10:45,5.45763,1.55724,4.96241,-36.9064,9.52264,-6.68374,2.72119,-0.47008,72.40369,-6.368506,-2.734446,0.490418,92.33256,16.44842,30.877651,3745.166442,90.18283,26.73745,62.98442,277.58414,273.42636,41.240325,3.028424,2.89327,5.03516,-1.40079,50,5.46229,3.38447,-114.4527,-0.56696,3.84282,20.86746,-25.4864,RIC_SPI,RHO_RAM,PittFieldUOR,D1,A10,20260329-PittFieldUOR-2,31d57100-2b91-11f1-b993-456111ef689f,76.8578,29.52824,,6.49894,,,,0.38121,2.61745,0.48641,e243acf4-6492-4389-8faa-d4410a66e96a,2026-03-29,17:03:22.53,2026-03-29T13:03:22.5380000-04:00,2026-03-29T17:03:22.5380000Z,LineDrive,v3,471420,471418,6b29a55ec2c24120b886e4e1506449d3,"Winebrenner, Dylan",1000127404,Right,RIC_SPI,3984b6c7-c1d1-406d-a42c-19c21b99ec2a,55.53684,-115.45779,10.43373,5.46004,0.6606,-12.7432,-1.55935,3.19938,1.92141,231.015345,0.38142,111.45949,-23.05086,4.67236,-0.70874,-0.00403,0.03793,-0.00938,0.00081,2.61726,38.35493,-14.37292,0.69971,-0.31001,0.19464,-0.07035,0.01377,-0.0011,0.48621,66.66501,-1.8631,-0.20175,-0.09415,0.14629,-0.06355,0.01302,-0.00105,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2026-03-29,13:04:02.40,2,1,"Hinchliffe, Jackson",1000187241,Right,RIC_SPI,"Penney, Scott",10101787,Right,RHO_RAM,Undefined,1,Top,1,0,0,Fastball,Changeup,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,87.97173,-1.318258,-2.87045,1633.376085,247.006388,2:15,5.70011,1.58503,4.89292,-27.38029,10.78359,22.05982,2.16965,0.70583,79.18221,-6.361172,1.014829,0.444629,73.91187,11.114202,-60.906021,3759.670039,38.94985,12.33382,-102.8729,208.26091,127.75347,-75.626176,2.189222,-11.78481,6.1502,-1.32314,50,5.54839,5.33036,-127.22965,-3.97115,-19.0003,30.09558,-22.25829,RIC_SPI,RHO_RAM,PittFieldUOR,D1,A10,20260329-PittFieldUOR-2,49917dc0-2b91-11f1-b993-456111ef689f,84.77283,12.42195,,8.78952,,,,-0.5527,2.35766,-1.43224,e243acf4-6492-4389-8faa-d4410a66e96a,2026-03-29,17:04:02.40,2026-03-29T13:04:02.4010000-04:00,2026-03-29T17:04:02.4010000Z,GroundBall,v3,471420,471418,6b29a55ec2c24120b886e4e1506449d3,"Winebrenner, Dylan",1000127404,Right,RIC_SPI,368ba833-b8fb-4374-a671-c3df06c1dd14,55.60498,-128.54864,15.04779,5.70106,-2.99564,-11.12914,-1.575,6.16308,-9.50015,,-0.55274,51.72463,-16.62483,2.67485,-0.66633,0.23775,-0.09414,0.02266,-0.00212,2.35769,20.89445,-11.48656,0.61928,0.1114,-0.11705,0.06141,-0.01516,0.00127,-1.43224,-92.94955,-0.55199,1.04308,-0.34582,0.0752,-0.01141,0.00166,-0.0002,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2026-03-29,13:04:20.54,2,2,"Hinchliffe, Jackson",1000187241,Right,RIC_SPI,"Penney, Scott",10101787,Right,RHO_RAM,Undefined,1,Top,1,0,1,Fastball,Changeup,InPlay,Undefined,FlyBall,Out,1,0,,88.57069,-1.259428,-3.605849,1878.092148,238.320667,2:00,5.64238,1.66612,5.02564,-24.46808,13.48119,19.31989,2.41241,-0.13092,78.70819,-5.830656,-0.199851,0.443377,79.73415,39.442495,-33.119968,4644.388626,86.17493,66.8295,-68.36576,271.1515,146.00556,-45.905206,4.288099,-10.82174,7.55394,-1.33702,50,5.50289,7.13221,-127.83833,-3.69713,-17.40885,33.20371,-20.02212,RIC_SPI,RHO_RAM,PittFieldUOR,D1,A10,20260329-PittFieldUOR-2,5466edc0-2b91-11f1-b993-456111ef689f,85.0122,72.59951,,9.8625,,,,0.39102,2.30151,0.20098,e243acf4-6492-4389-8faa-d4410a66e96a,2026-03-29,17:04:20.54,2026-03-29T13:04:20.5430000-04:00,2026-03-29T17:04:20.5430000Z,FlyBall,v3,471420,471418,6b29a55ec2c24120b886e4e1506449d3,"Winebrenner, Dylan",1000127404,Right,RIC_SPI,201fe93a-0b90-405d-8b6a-de04d509d9a0,55.46958,-129.25115,16.60185,5.64208,-2.84519,-10.01106,-1.65626,7.87296,-8.70443,128.462175,0.39719,75.48484,-13.38204,1.70343,0.79552,-0.67057,0.21729,-0.03504,0.0023,2.30161,74.28665,-22.72682,2.06788,-0.21483,-0.06716,0.03848,-0.00719,0.0005,0.20453,-49.43289,0.61039,-0.26596,0.65253,-0.42792,0.13794,-0.02234,0.00144,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2026-03-29,13:05:01.64,3,1,"Hinchliffe, Jackson",1000187241,Right,RIC_SPI,"Moroney, Reece",814964,Right,RHO_RAM,Undefined,1,Top,2,0,0,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,88.97227,-0.179648,-1.72323,1910.73659,235.904971,1:45,5.75276,1.46001,5.06752,-23.67167,13.88375,18.21406,3.61066,1.35255,78.79774,-4.626279,1.495596,0.44107,,,,,,,,,,,,-9.55914,7.36835,-1.3112,50,5.71793,2.97992,-128.57049,-1.244,-15.50445,34.35631,-20.22296,RIC_SPI,RHO_RAM,PittFieldUOR,D1,A10,20260329-PittFieldUOR-2,6cdef780-2b91-11f1-b993-456111ef689f,85.45676,,,10.17453,,,,,,,e243acf4-6492-4389-8faa-d4410a66e96a,2026-03-29,17:05:01.64,2026-03-29T13:05:01.6420000-04:00,2026-03-29T17:05:01.6420000Z,,v3,471420,471418,6b29a55ec2c24120b886e4e1506449d3,"Winebrenner, Dylan",1000127404,Right,RIC_SPI,ea342c3c-8015-42cc-a2b5-d22f1ce62dae,55.42536,-130.01216,17.17815,5.75233,-0.39539,-10.11148,-1.4499,3.63052,-7.75222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2026-03-29,13:05:18.94,3,2,"Hinchliffe, Jackson",1000187241,Right,RIC_SPI,"Moroney, Reece",814964,Right,RHO_RAM,Undefined,1,Top,2,1,0,Fastball,Changeup,InPlay,Undefined,GroundBall,Out,1,0,,88.69136,-0.393778,-2.156491,1798.018428,237.6884,2:00,5.79479,1.43406,5.22573,-24.36879,13.06981,18.28052,3.39359,0.92911,78.87007,-4.965604,1.082908,0.440384,46.37747,30.025492,10.25198,3601.11316,,,,113.16963,113.16963,15.299782,2.307644,-9.89186,7.07725,-1.24955,50,5.74101,3.97979,-128.26513,-1.73764,-16.01555,33.48309,-20.71557,RIC_SPI,RHO_RAM,PittFieldUOR,D1,A10,20260329-PittFieldUOR-2,77312dc0-2b91-11f1-b993-456111ef689f,85.58998,21.31288,,9.8213,,,,0.80713,3.34503,-0.94505,e243acf4-6492-4389-8faa-d4410a66e96a,2026-03-29,17:05:18.94,2026-03-29T13:05:18.9440000-04:00,2026-03-29T17:05:18.9440000Z,GroundBall,v3,471420,471418,6b29a55ec2c24120b886e4e1506449d3,"Winebrenner, Dylan",1000127404,Right,RIC_SPI,658a7f91-67aa-4f37-8c24-c0a2261f42b6,55.27021,-129.6336,16.74155,5.79472,-0.89099,-10.35778,-1.42558,4.63436,-8.00778,223.595737,0.80708,57.95468,-6.84691,1.38366,-0.42457,0.2406,-0.11918,0.03137,-0.00319,3.34509,34.03155,-16.97487,0.82062,0.19397,-0.34531,0.18473,-0.04546,0.00432,-0.94502,10.47949,1.67203,-0.33647,0.21347,-0.17288,0.08525,-0.0215,0.00216,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2026-03-29,13:07:57.84,1,1,"Cullen, Jake",836026,Right,RHO_RAM,"Schaller, Chris",10144721,Right,RIC_SPI,Undefined,1,Bottom,0,0,0,Fastball,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,93.50417,-3.741722,-2.160156,2323.512078,206.873059,1:00,6.04791,0.86369,5.88601,-7.94508,24.85545,11.93544,1.90384,-0.14856,83.53178,-5.381017,-0.020708,0.412204,81.35245,37.207854,33.280523,,84.67207,68.08869,70.21819,268.84493,146.68628,47.53786,4.657015,-6.81788,14.33304,-0.69617,50,5.74104,4.5534,-135.17389,-8.94819,-12.3276,35.71469,-6.25802,RIC_SPI,RHO_RAM,PittFieldUOR,D1,A10,20260329-PittFieldUOR-2,d5e28300-2b91-11f1-b993-456111ef689f,91.44133,75.86763,,9.97239,,,,0.65781,1.8409,0.08866,e243acf4-6492-4389-8faa-d4410a66e96a,2026-03-29,17:07:57.84,2026-03-29T13:07:57.8400000-04:00,2026-03-29T17:07:57.8400000Z,FlyBall,v3,471420,471418,6b29a55ec2c24120b886e4e1506449d3,"Toro, Nick",1000242929,Right,RHO_RAM,46ad2098-8f1f-4c04-818f-7de7fb53730b,54.61001,-136.38648,17.85735,6.04125,-8.73572,-3.12901,-0.85787,4.97194,-6.1638,216.766738,0.66145,79.36504,-20.16505,4.83074,-0.76243,0.04623,0.00016,0.00111,-0.00016,1.84241,72.10956,-19.41199,0.58278,0.50861,-0.32645,0.09871,-0.01446,0.00081,0.08995,52.11672,-2.06196,-0.69142,0.51053,-0.19547,0.04568,-0.00573,0.00029,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2026-03-29,13:08:34.42,1,2,"Cullen, Jake",836026,Right,RHO_RAM,"Schaller, Chris",10144721,Right,RIC_SPI,Undefined,1,Bottom,0,0,1,Curveball,Curveball,HitByPitch,Undefined,Undefined,Undefined,0,0,,77.71273,2.749728,1.224802,2859.244827,36.651993,7:15,5.99534,1.27308,5.06848,-64.62736,-16.08887,-13.26497,3.20494,1.32267,70.30214,-8.932883,-1.123389,0.501435,,,,,,,,,,,,7.05248,-8.56457,-1.37804,50,6.20435,-1.87333,-112.56558,3.07877,8.88265,23.93348,-42.96118,RIC_SPI,RHO_RAM,PittFieldUOR,D1,A10,20260329-PittFieldUOR-2,ebbe0ff0-2b91-11f1-b993-456111ef689f,75.16914,,,7.41059,,,,,,,e243acf4-6492-4389-8faa-d4410a66e96a,2026-03-29,17:08:34.42,2026-03-29T13:08:34.4280000-04:00,2026-03-29T17:08:34.4280000Z,,v3,471420,471418,6b29a55ec2c24120b886e4e1506449d3,"Toro, Nick",1000242929,Right,RHO_RAM,e0a465c8-47b9-483a-9d3e-abe1083a1374,55.43522,-113.71533,11.96674,6.00687,5.14261,-21.48059,-1.2778,-2.30005,4.44133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2026-03-29,13:09:02.96,2,1,"Cullen, Jake",836026,Right,RHO_RAM,"Recio, Ryan",1000218848,Right,RIC_SPI,Undefined,1,Bottom,0,0,0,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,83.8598,-1.996202,-2.9104,2540.361952,146.627615,11:00,5.64792,1.617,5.54724,-35.21966,5.21197,-2.58386,0.84431,-1.32047,77.05165,-8.430809,-3.370897,0.457648,,,,,,,,,,,,0.48618,3.56453,-1.36303,50,5.4514,6.28426,-121.55769,-5.45463,0.72552,24.41296,-26.85463,RIC_SPI,RHO_RAM,PittFieldUOR,D1,A10,20260329-PittFieldUOR-2,fcb5a110-2b91-11f1-b993-456111ef689f,82.36112,,,6.80816,,,,,,,e243acf4-6492-4389-8faa-d4410a66e96a,2026-03-29,17:09:02.96,2026-03-29T13:09:02.9610000-04:00,2026-03-29T17:09:02.9610000Z,,v3,471420,471418,6b29a55ec2c24120b886e4e1506449d3,"Toro, Nick",1000242929,Right,RHO_RAM,14d8b772-ccd8-4e78-9962-513385016052,54.95309,-122.5484,12.20648,5.65064,-4.36483,-13.42732,-1.61745,6.25482,0.36276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
