PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,SpinAxis3dVectorX,SpinAxis3dVectorY,SpinAxis3dVectorZ,SpinAxis3dSeamOrientationRotationX,SpinAxis3dSeamOrientationRotationY,SpinAxis3dSeamOrientationRotationZ,SpinAxis3dSeamOrientationBallAngleHorizontalAmb1,SpinAxis3dSeamOrientationBallAngleVerticalAmb1,SpinAxis3dSeamOrientationBallXAmb1,SpinAxis3dSeamOrientationBallYAmb1,SpinAxis3dSeamOrientationBallZAmb1,SpinAxis3dSeamOrientationBallAngleHorizontalAmb2,SpinAxis3dSeamOrientationBallAngleVerticalAmb2,SpinAxis3dSeamOrientationBallXAmb2,SpinAxis3dSeamOrientationBallYAmb2,SpinAxis3dSeamOrientationBallZAmb2,SpinAxis3dSeamOrientationBallAngleHorizontalAmb3,SpinAxis3dSeamOrientationBallAngleVerticalAmb3,SpinAxis3dSeamOrientationBallXAmb3,SpinAxis3dSeamOrientationBallYAmb3,SpinAxis3dSeamOrientationBallZAmb3,SpinAxis3dSeamOrientationBallAngleHorizontalAmb4,SpinAxis3dSeamOrientationBallAngleVerticalAmb4,SpinAxis3dSeamOrientationBallXAmb4,SpinAxis3dSeamOrientationBallYAmb4,SpinAxis3dSeamOrientationBallZAmb4
1,2026-03-07,15:01:23.62,1,1,"Nelson, Drew",1000469573,Right,BRO_BEA,"Penney, Scott",10101787,Right,RHO_RAM,Undefined,1,Top,0,0,1,Fastball,Changeup,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,86.3571,-3.362222,-2.548508,1919.088306,243.557948,2:00,6.58884,0.74091,5.08479,-27.52541,11.50835,20.43005,1.11911,0.03966,78.75801,-8.399007,1.06658,0.449668,,,,,,,,,,,,-11.03615,7.10989,-0.51684,50,6.24866,4.66553,-124.95276,-8.34848,-17.31909,26.91621,-21.01645,BRO_BEA,RHO_RAM,MurrayStadium,D1,IVY,20260307-MurrayStadium-3,6ae45ed0-1a60-11f1-87f8-375197b06d93,83.82291,,,7.59909,,,,,,,a9f82fa8-c58e-4335-88c3-eccf843aa211,2026-03-07,20:01:23.62,2026-03-07T15:01:23.6215296-05:00,2026-03-07T20:01:23.6215296Z,,v3,471247,471418,,"Edmunds, Jack",1000111131,Right,BRO_BEA,6ec571ba-163f-4090-9b55-5809114e1c18,55.41612,-126.11406,13.4581,6.58929,-7.44173,-10.50823,-0.73425,5.41277,-8.65954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2026-03-07,15:01:36.86,1,2,"Nelson, Drew",1000469573,Right,BRO_BEA,"Penney, Scott",10101787,Right,RHO_RAM,Undefined,1,Top,0,0,2,TwoSeamFastBall,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,87.03929,-2.838156,-3.75782,1869.261116,243.684436,2:00,6.58318,0.79581,5.08612,-26.48478,12.12158,21.70048,1.69304,-0.94286,78.90898,-7.713505,0.074861,0.447199,,,,,,,,,,,,-11.90792,7.29713,-0.45762,50,6.29353,7.26655,-125.77923,-7.21188,-18.88257,27.93034,-20.60289,BRO_BEA,RHO_RAM,MurrayStadium,D1,IVY,20260307-MurrayStadium-3,72c45c90-1a60-11f1-87f8-375197b06d93,84.28559,,,8.13032,,,,,,,a9f82fa8-c58e-4335-88c3-eccf843aa211,2026-03-07,20:01:36.86,2026-03-07T15:01:36.8637440-05:00,2026-03-07T20:01:36.8637440Z,,v3,471247,471418,,"Edmunds, Jack",1000111131,Right,BRO_BEA,d5657547-8a23-4558-a90e-d681f50d8540,55.41249,-126.97543,13.96517,6.5835,-6.3295,-10.30144,-0.78615,8.07525,-9.44128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2026-03-07,15:01:51.02,1,3,"Nelson, Drew",1000469573,Right,BRO_BEA,"Penney, Scott",10101787,Right,RHO_RAM,Undefined,1,Top,0,1,2,TwoSeamFastBall,Changeup,InPlay,Undefined,LineDrive,Out,1,0,,85.93063,-2.15756,-2.639826,1874.242895,237.655668,2:00,6.55221,0.67786,5.28829,-26.11175,12.93414,18.30651,2.34712,-0.27722,78.20121,-6.986001,0.608827,0.449737,94.45369,7.95268,37.005343,2944.524854,,,,123.61475,112.71443,41.434039,1.032112,-10.03729,7.50981,-0.45151,50,6.33665,4.95223,-124.47872,-5.59971,-15.63433,26.68247,-20.47658,BRO_BEA,RHO_RAM,MurrayStadium,D1,IVY,20260307-MurrayStadium-3,7b3094c0-1a60-11f1-87f8-375197b06d93,83.80987,6.58964,,7.72942,,,,2.3678,2.55636,0.51694,a9f82fa8-c58e-4335-88c3-eccf843aa211,2026-03-07,20:01:51.02,2026-03-07T15:01:51.0211072-05:00,2026-03-07T20:01:51.0211072Z,LineDrive,v3,471247,471418,,"Edmunds, Jack",1000111131,Right,BRO_BEA,c468686d-3c08-493b-8cd8-b9b99b1bc068,55.21195,-125.59095,13.34123,6.55228,-4.74617,-10.23829,-0.67152,5.60394,-7.81716,,2.3678,109.56472,-24.66784,3.86718,-0.77731,0.1304,-0.01911,0.00318,-0.00034,2.55636,19.1666,-24.31426,3.97152,-0.89582,0.22148,-0.04682,0.00881,-0.00104,0.51694,82.57897,-2.19033,-1.98419,0.68176,-0.22108,0.05616,-0.01144,0.00139,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2026-03-07,15:02:17.77,2,1,"Nelson, Drew",1000469573,Right,BRO_BEA,"Botti, Aidan",1000396785,Left,RHO_RAM,Undefined,1,Top,1,0,0,TwoSeamFastBall,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,87.64877,-0.754034,-1.475736,1842.415473,245.614907,2:15,6.5519,0.91986,5.0483,-27.42061,10.25548,19.89072,3.55536,1.18517,79.90002,-5.791485,2.040288,0.441778,,,,,,,,,,,,-10.25863,5.67721,-0.79573,50,6.45857,2.35199,-127.10837,-2.70204,-16.72023,26.96826,-22.92092,BRO_BEA,RHO_RAM,MurrayStadium,D1,IVY,20260307-MurrayStadium-3,8b2e83a0-1a60-11f1-87f8-375197b06d93,85.31983,,,7.74875,,,,,,,a9f82fa8-c58e-4335-88c3-eccf843aa211,2026-03-07,20:02:17.77,2026-03-07T15:02:17.7740800-05:00,2026-03-07T20:02:17.7740800Z,,v3,471247,471418,,"Edmunds, Jack",1000111131,Right,BRO_BEA,e9e06f14-2cc9-4c36-9029-6d6acb5d067e,55.45068,-128.25961,13.48413,6.55304,-1.72358,-11.46046,-0.91137,3.06576,-8.36011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2026-03-07,15:02:30.97,2,2,"Nelson, Drew",1000469573,Right,BRO_BEA,"Botti, Aidan",1000396785,Left,RHO_RAM,Undefined,1,Top,1,1,0,TwoSeamFastBall,Changeup,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,87.11543,-2.95523,-1.528561,1914.332015,239.225619,2:00,6.61183,0.77772,5.05905,-25.6219,12.56575,18.97462,1.68634,0.91711,79.68128,-7.649908,1.828307,0.444767,,,,,,,,,,,,-9.92331,7.46536,-0.64835,50,6.31053,2.51763,-126.2053,-7.45416,-15.95041,26.50053,-20.17447,BRO_BEA,RHO_RAM,MurrayStadium,D1,IVY,20260307-MurrayStadium-3,930a62b0-1a60-11f1-87f8-375197b06d93,84.74641,,,7.43414,,,,,,,a9f82fa8-c58e-4335-88c3-eccf843aa211,2026-03-07,20:02:30.97,2026-03-07T15:02:30.9795840-05:00,2026-03-07T20:02:30.9795840Z,,v3,471247,471418,,"Edmunds, Jack",1000111131,Right,BRO_BEA,e371eee4-ea20-4294-b552-05fc3c38d5cd,55.44128,-127.34273,13.25027,6.61188,-6.58825,-10.08723,-0.77111,3.20224,-7.97521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2026-03-07,15:02:45.31,2,3,"Nelson, Drew",1000469573,Right,BRO_BEA,"Botti, Aidan",1000396785,Left,RHO_RAM,Undefined,1,Top,1,1,1,ChangeUp,Changeup,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,78.23648,-0.567281,-1.407375,1876.632431,240.148812,2:00,6.46306,0.7704,5.56601,-33.95037,12.84627,19.46647,3.10375,1.0776,70.86285,-6.878669,2.067632,0.492355,,,,,,,,,,,,-10.19579,7.17772,-0.66169,50,6.39229,2.01032,-113.41767,-2.1708,-13.10295,23.33509,-22.94972,BRO_BEA,RHO_RAM,MurrayStadium,D1,IVY,20260307-MurrayStadium-3,9ba524f0-1a60-11f1-87f8-375197b06d93,76.55535,,,7.37363,,,,,,,a9f82fa8-c58e-4335-88c3-eccf843aa211,2026-03-07,20:02:45.31,2026-03-07T15:02:45.3180928-05:00,2026-03-07T20:02:45.3180928Z,,v3,471247,471418,,"Edmunds, Jack",1000111131,Right,BRO_BEA,272edb1d-e03d-40e4-adfa-5d0347d0d4c5,54.93029,-114.42755,11.66754,6.46474,-1.17759,-11.47486,-0.76096,2.57738,-6.55148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2026-03-07,15:02:58.57,2,4,"Nelson, Drew",1000469573,Right,BRO_BEA,"Botti, Aidan",1000396785,Left,RHO_RAM,Undefined,1,Top,1,1,2,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,79.28602,-0.353397,-0.272774,1856.594736,246.687421,2:15,6.54095,0.79161,5.5796,-35.83821,9.66347,18.70686,3.22437,2.09575,71.91884,-6.989701,3.067899,0.485495,,,,,,,,,,,,-9.47252,5.49603,-0.78029,50,6.48759,-0.20429,-114.9911,-1.8521,-12.51421,23.97713,-24.91321,BRO_BEA,RHO_RAM,MurrayStadium,D1,IVY,20260307-MurrayStadium-3,a37fa470-1a60-11f1-87f8-375197b06d93,77.63705,,,7.36718,,,,,,,a9f82fa8-c58e-4335-88c3-eccf843aa211,2026-03-07,20:02:58.57,2026-03-07T15:02:58.5702912-05:00,2026-03-07T20:02:58.5702912Z,,v3,471247,471418,,"Edmunds, Jack",1000111131,Right,BRO_BEA,8f7ed12e-ac20-4591-95ea-efd8c62b7acc,54.91721,-116.01187,11.98857,6.54386,-0.79148,-12.4566,-0.78293,0.32848,-6.2571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2026-03-07,15:03:13.32,2,5,"Nelson, Drew",1000469573,Right,BRO_BEA,"Botti, Aidan",1000396785,Left,RHO_RAM,Undefined,1,Top,1,2,2,FourSeamFastBall,Sinker,InPlay,Undefined,FlyBall,Out,1,0,,87.28148,-1.370629,-1.855579,2086.580884,224.874686,1:30,6.50226,0.73038,5.38529,-18.04497,19.70911,18.3043,3.71285,0.51583,78.98131,-4.794459,1.397857,0.442235,90.23709,29.049141,-21.515904,3122.966514,99.92633,57.71925,-45.98483,334.09469,330.337,-31.2657,4.803226,-9.79347,10.7141,-0.57799,50,6.36754,3.29403,-126.51493,-3.58495,-15.71098,28.27057,-14.98615,BRO_BEA,RHO_RAM,MurrayStadium,D1,IVY,20260307-MurrayStadium-3,ac47df50-1a60-11f1-87f8-375197b06d93,85.23166,75.51446,,8.30017,,,,1.2549,3.84487,-0.45586,a9f82fa8-c58e-4335-88c3-eccf843aa211,2026-03-07,20:03:13.32,2026-03-07T15:03:13.3228544-05:00,2026-03-07T20:03:13.3228544Z,FlyBall,v3,471247,471418,,"Edmunds, Jack",1000111131,Right,BRO_BEA,f468088d-a45d-4c04-a942-e06331870aa2,55.11355,-127.65247,14.13529,6.49966,-2.98195,-7.49308,-0.72325,3.9262,-7.85549,,1.25572,107.61956,-23.08002,5.34866,-0.98355,0.1584,-0.02504,0.00312,-0.00018,3.84565,64.2419,-14.97082,0.09293,0.21223,-0.12096,0.03629,-0.0052,0.00028,-0.45566,-42.43839,2.24344,-0.27264,0.04088,-0.01539,0.00459,-0.00069,4E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2026-03-07,15:03:49.21,3,1,"Nelson, Drew",1000469573,Right,BRO_BEA,"Moroney, Reece",814964,Right,RHO_RAM,Undefined,1,Top,2,0,0,TwoSeamFastBall,Changeup,InPlay,Undefined,GroundBall,Out,1,0,,86.78897,-3.158809,-2.172621,1946.28563,228.220137,1:30,6.74061,0.55854,5.18384,-22.67108,15.73343,16.14324,1.87423,-0.14128,79.13957,-7.355093,0.687516,0.446028,88.89171,-18.452009,-8.679679,,,,,6.19567,6.19567,-6.294137,0.043512,-8.69776,9.15784,-0.36946,50,6.4299,4.04628,-125.63795,-7.72095,-13.83532,26.60091,-17.60692,BRO_BEA,RHO_RAM,MurrayStadium,D1,IVY,20260307-MurrayStadium-3,c1a896f0-1a60-11f1-87f8-375197b06d93,84.50683,1.79829,,7.6494,,,,0.83052,1.79829,0.13409,a9f82fa8-c58e-4335-88c3-eccf843aa211,2026-03-07,20:03:49.21,2026-03-07T15:03:49.2195328-05:00,2026-03-07T20:03:49.2195328Z,GroundBall,v3,471247,471418,,"Edmunds, Jack",1000111131,Right,BRO_BEA,29c416ca-e015-437a-afd9-fadee35d058e,55.31506,-126.75829,13.30045,6.73946,-6.9794,-8.80346,-0.55215,4.62898,-6.91766,,0.8292,122.44386,,,,,,,,1.79874,-41.32845,,,,,,,,0.13429,-18.6921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Estimated,Estimated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2026-03-07,15:06:50.29,1,1,"Turner, Tommy",10075625,Right,RHO_RAM,"Luigs, Matt",10118709,Right,BRO_BEA,Undefined,1,Bottom,0,0,0,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,90.92638,-2.113272,-4.439747,2124.752008,223.51491,1:30,5.44273,1.63871,5.15643,-18.18202,17.28174,15.14961,1.93138,-1.28647,81.76287,-5.541728,-1.768494,0.428612,,,,,,,,,,,,-8.88355,9.62615,-1.2352,50,5.23141,9.45562,-131.25465,-5.46984,-15.28158,31.38958,-15.61501,BRO_BEA,RHO_RAM,MurrayStadium,D1,IVY,20260307-MurrayStadium-3,2d92c7a0-1a61-11f1-87f8-375197b06d93,87.9408,,,9.1635,,,,,,,a9f82fa8-c58e-4335-88c3-eccf843aa211,2026-03-07,20:06:50.29,2026-03-07T15:06:50.2960128-05:00,2026-03-07T20:06:50.2960128Z,,v3,471247,471418,,"Leikus, Danny",1000177456,Right,RHO_RAM,cccb45bf-3ed5-45b4-a44a-158e33f51385,55.33918,-132.52537,15.69479,5.44005,-4.83771,-7.8075,-1.6305,10.07426,-7.64079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
