PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,SpinAxis3dVectorX,SpinAxis3dVectorY,SpinAxis3dVectorZ,SpinAxis3dSeamOrientationRotationX,SpinAxis3dSeamOrientationRotationY,SpinAxis3dSeamOrientationRotationZ,SpinAxis3dSeamOrientationBallAngleHorizontalAmb1,SpinAxis3dSeamOrientationBallAngleVerticalAmb1,SpinAxis3dSeamOrientationBallXAmb1,SpinAxis3dSeamOrientationBallYAmb1,SpinAxis3dSeamOrientationBallZAmb1,SpinAxis3dSeamOrientationBallAngleHorizontalAmb2,SpinAxis3dSeamOrientationBallAngleVerticalAmb2,SpinAxis3dSeamOrientationBallXAmb2,SpinAxis3dSeamOrientationBallYAmb2,SpinAxis3dSeamOrientationBallZAmb2,SpinAxis3dSeamOrientationBallAngleHorizontalAmb3,SpinAxis3dSeamOrientationBallAngleVerticalAmb3,SpinAxis3dSeamOrientationBallXAmb3,SpinAxis3dSeamOrientationBallYAmb3,SpinAxis3dSeamOrientationBallZAmb3,SpinAxis3dSeamOrientationBallAngleHorizontalAmb4,SpinAxis3dSeamOrientationBallAngleVerticalAmb4,SpinAxis3dSeamOrientationBallXAmb4,SpinAxis3dSeamOrientationBallYAmb4,SpinAxis3dSeamOrientationBallZAmb4
1,2026-04-03,15:02:27.26,1,1,"Sabbath, Joe",828746,Right,RHO_RAM,"Flores, Nick",1000072078,Right,VCU_RAM,Undefined,1,Top,0,0,0,Slider,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,81.90924,-1.214453,-1.306562,2551.556563,127.018164,10:15,5.81193,1.62933,5.9554,-29.08348,12.21894,-14.59643,2.26158,-0.79893,75.66371,-6.609386,-3.928703,0.46255,,,,,,,,,,,,7.18733,6.9763,-1.51725,50,5.69904,3.26411,-119.05641,-3.40584,10.36799,21.78002,-22.11051,RHO_RAM,VCU_RAM,BillBeckField,D1,A10,20260403-BillBeckField-1,a88f2be0-2f8f-11f1-bed2-edfc6e54ca34,81.48827,,,6.24552,,,,,,,2062cf16-d255-4d1f-8a1e-90e198819b61,2026-04-03,19:02:27.26,2026-04-03T15:02:27.2608256-04:00,2026-04-03T19:02:27.2608256Z,,v3,471418,471479,22dfb245c82b475ba356ebbe686b3744,"Toro, Nick",1000242929,Right,RHO_RAM,44042f4b-c245-4c12-a610-a7b376ff71c5,54.54494,-119.88497,10.89001,5.8126,-2.5647,-11.05526,-1.63392,2.86969,5.18399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,94.212804,73.919054,706.768741,0.276995,9:15,-0.966723,0.255819,0.001695,41.795667,-19.272187,58.328288,154.217967,-51.126237,0.272977,-0.778531,-0.565132,54.024283,-15.841476,0.778531,-0.272977,0.565132,-54.024283,15.841476,-0.778531,0.272977,0.565132,-154.217967,51.126237,-0.272977,0.778531,-0.565132
2,2026-04-03,15:02:45.75,1,2,"Sabbath, Joe",828746,Right,RHO_RAM,"Flores, Nick",1000072078,Right,VCU_RAM,Undefined,1,Top,0,0,1,Slider,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,81.56425,-0.850355,-1.236838,2535.628173,80.106932,8:45,5.84389,1.67019,5.78795,-42.72313,-0.71579,-11.25308,1.4923,-0.41838,75.43221,-8.656678,-3.255857,0.466481,,,,,,,,,,,,5.475,0.16823,-1.56121,50,5.74773,2.98256,-118.55881,-3.16915,7.8058,22.31205,-31.93421,RHO_RAM,VCU_RAM,BillBeckField,D1,A10,20260403-BillBeckField-1,b380af60-2f8f-11f1-bed2-edfc6e54ca34,80.80166,,,6.13204,,,,,,,2062cf16-d255-4d1f-8a1e-90e198819b61,2026-04-03,19:02:45.75,2026-04-03T15:02:45.7572352-04:00,2026-04-03T19:02:45.7572352Z,,v3,471418,471479,22dfb245c82b475ba356ebbe686b3744,"Toro, Nick",1000242929,Right,RHO_RAM,e122ccd3-169a-4119-a511-a834f83f5dee,54.71427,-119.44271,11.15602,5.84822,-1.90406,-15.9671,-1.67324,2.67333,3.9029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,97.291808,74.686711,669.651175,0.264097,9:15,-0.968776,0.247618,-0.012612,56.984848,-40.806982,59.956443,163.448682,-41.668214,0.212803,-0.664816,-0.716055,42.874949,-12.286661,0.664816,-0.212803,0.716055,-42.874949,12.286661,-0.664816,0.212803,0.716055,-163.448682,41.668214,-0.212803,0.664816,-0.716055
3,2026-04-03,15:03:07.65,1,3,"Sabbath, Joe",828746,Right,RHO_RAM,"Flores, Nick",1000072078,Right,VCU_RAM,Undefined,1,Top,0,0,2,Fastball,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,91.76631,-2.592526,-1.765498,2360.991087,175.085554,11:45,5.98471,1.32987,6.38074,-12.95536,19.66033,-1.60071,2.51732,-0.42822,83.90621,-5.103324,-2.055198,0.411041,69.3082,41.495147,126.212579,5128.971946,,,,,43.3585,,,0.34142,11.31197,-1.20197,50,5.79154,4.17143,-133.24189,-6.34992,0.61326,28.86947,-11.85646,RHO_RAM,VCU_RAM,BillBeckField,D1,A10,20260403-BillBeckField-1,c08ab2a0-2f8f-11f1-bed2-edfc6e54ca34,91.70005,35.58972,,7.86011,,,,0.48233,2.34601,0.60589,2062cf16-d255-4d1f-8a1e-90e198819b61,2026-04-03,19:03:07.65,2026-04-03T15:03:07.6504064-04:00,2026-04-03T19:03:07.6504064Z,,v3,471418,471479,22dfb245c82b475ba356ebbe686b3744,"Toro, Nick",1000242929,Right,RHO_RAM,957a7eea-9735-4e36-824f-2039f9976315,54.11827,-134.13122,14.43473,5.98153,-5.98468,-5.92823,-1.33018,4.15254,0.30663,,0.48233,-44.98129,2.17801,0.77577,-0.20456,0.05538,-0.01827,0.00647,-0.00158,2.34601,67.35012,-23.76638,3.37914,-0.51727,0.1257,-0.02071,-0.00152,0.00164,0.60589,61.43084,-10.66849,0.0782,0.02695,-0.02555,0.0187,-0.00883,0.00249,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,Undefined,,,,196.057539,40.113751,1805.60756,0.764767,12:30,-0.656421,-0.240464,-0.715045,11.075985,45.071464,24.353453,179.205516,-8.118994,0.013727,-0.141229,-0.989882,8.119764,-0.78652,0.141229,-0.013727,0.989882,-8.119764,0.78652,-0.141229,0.013727,0.989882,-179.205516,8.118994,-0.013727,0.141229,-0.989882
4,2026-04-03,15:03:28.01,1,4,"Sabbath, Joe",828746,Right,RHO_RAM,"Flores, Nick",1000072078,Right,VCU_RAM,Undefined,1,Top,0,0,2,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,74.93682,3.198911,0.276173,2408.91954,50.437962,7:45,5.95675,1.34493,5.78667,-61.53838,-10.74036,-15.18414,3.80771,0.33652,67.77137,-8.106875,-2.445156,0.512973,,,,,,,,,,,,7.77878,-5.92607,-1.35863,50,6.1841,0.03958,-108.62535,4.1168,9.12876,22.1874,-39.12857,RHO_RAM,VCU_RAM,BillBeckField,D1,A10,20260403-BillBeckField-1,ccd0c9a0-2f8f-11f1-bed2-edfc6e54ca34,73.47837,,,7.16545,,,,,,,2062cf16-d255-4d1f-8a1e-90e198819b61,2026-04-03,19:03:28.01,2026-04-03T15:03:28.0106496-04:00,2026-04-03T19:03:28.0106496Z,,v3,471418,471479,22dfb245c82b475ba356ebbe686b3744,"Toro, Nick",1000242929,Right,RHO_RAM,ca6484db-32ea-4839-a9f1-93720b29516d,54.71439,-109.58407,11.0937,5.96969,5.80753,-19.56429,-1.35182,-0.35487,4.56438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,39.453125,51.525184,1498.758872,0.622171,7:15,-0.761907,0.438427,0.476739,94.719495,-18.79327,42.927865,174.067198,-27.652425,0.091556,-0.464107,-0.881035,27.779117,-5.253124,0.464107,-0.091556,0.881035,-27.779117,5.253124,-0.464107,0.091556,0.881035,-174.067198,27.652425,-0.091556,0.464107,-0.881035
5,2026-04-03,15:03:48.66,1,5,"Sabbath, Joe",828746,Right,RHO_RAM,"Flores, Nick",1000072078,Right,VCU_RAM,Undefined,1,Top,0,1,2,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,82.59333,-2.298594,-2.373711,2518.643576,102.253675,9:30,5.77994,1.60476,5.90095,-36.98443,4.77331,-15.05009,0.56107,-1.85426,75.01668,-9.106716,-5.074764,0.465093,,,,,,,,,,,,7.00461,3.60795,-1.40487,50,5.57374,5.53251,-119.654,-5.98468,9.94798,27.47496,-27.05003,RHO_RAM,VCU_RAM,BillBeckField,D1,A10,20260403-BillBeckField-1,d9041bf0-2f8f-11f1-bed2-edfc6e54ca34,81.04277,,,7.57665,,,,,,,2062cf16-d255-4d1f-8a1e-90e198819b61,2026-04-03,19:03:48.66,2026-04-03T15:03:48.6679040-04:00,2026-04-03T19:03:48.6679040Z,,v3,471418,471479,22dfb245c82b475ba356ebbe686b3744,"Toro, Nick",1000242929,Right,RHO_RAM,ca966a50-db92-4257-b269-f4d6cb274fb3,54.59856,-120.70531,13.73748,5.78293,-4.94964,-13.52501,-1.60928,5.15186,4.97399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,101.241144,76.092033,605.388756,0.240363,9:15,-0.980458,0.196631,-0.006254,-121.194859,25.433157,13.165361,167.51993,-54.95622,0.124085,-0.818714,-0.560634,55.597635,-7.127924,0.818714,-0.124085,0.560634,-55.597635,7.127924,-0.818714,0.124085,0.560634,-167.51993,54.95622,-0.124085,0.818714,-0.560634
6,2026-04-03,15:04:08.92,1,6,"Sabbath, Joe",828746,Right,RHO_RAM,"Flores, Nick",1000072078,Right,VCU_RAM,Undefined,1,Top,0,2,2,Fastball,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,91.51232,-1.87852,-1.030991,2289.928209,161.564966,11:30,5.92555,1.346,6.42296,-12.20233,21.22296,-6.64477,3.18102,-0.15554,81.84665,-4.307591,-2.234922,0.416111,80.57239,74.869728,42.540168,4580.569596,,,,,32.55143,,,3.10209,12.09241,-1.26973,50,5.78581,2.66274,-132.69545,-4.59911,5.39694,34.80876,-11.13584,RHO_RAM,VCU_RAM,BillBeckField,D1,A10,20260403-BillBeckField-1,e5108550-2f8f-11f1-bed2-edfc6e54ca34,90.58269,124.02717,,9.66567,,,,1.39236,3.49694,0.08916,2062cf16-d255-4d1f-8a1e-90e198819b61,2026-04-03,19:04:08.92,2026-04-03T15:04:08.9243648-04:00,2026-04-03T19:04:08.9243648Z,,v3,471418,471479,22dfb245c82b475ba356ebbe686b3744,"Toro, Nick",1000242929,Right,RHO_RAM,8b788fff-62fc-4081-a796-c8f35e6d3fe7,54.07271,-133.75954,17.40438,5.9212,-4.25869,-5.56792,-1.3486,2.49776,2.69847,,1.3923,22.73209,-13.43412,4.36625,-1.07933,0.25049,0.03775,-0.06844,0.01709,3.49694,114.0753,-28.666,3.49132,-0.64973,0.12173,-0.0298,0.00916,-0.00171,0.08916,20.85452,-2.89221,0.60041,-0.10583,0.02121,-0.0002,-0.0026,0.00067,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,Undefined,,,,199.889732,39.423005,1768.920662,0.772479,12:45,-0.639053,-0.283481,-0.715017,10.414111,37.868797,22.172249,173.347322,11.56123,0.1135,0.200415,-0.973114,11.637472,6.517111,0.200415,0.1135,0.973114,-11.637472,-6.517111,-0.200415,-0.1135,0.973114,-173.347322,-11.56123,-0.1135,-0.200415,-0.973114
7,2026-04-03,15:04:42.84,1,7,"Sabbath, Joe",828746,Right,RHO_RAM,"Flores, Nick",1000072078,Right,VCU_RAM,Undefined,1,Top,0,2,2,Slider,Slider,InPlay,Undefined,FlyBall,Out,1,0,,80.65327,0.376024,-1.622544,2488.739508,111.087833,9:45,5.77938,1.65984,6.01991,-35.37242,7.19886,-15.41713,3.18012,-1.12822,74.33232,-6.176235,-4.393425,0.469602,88.99934,23.927607,-5.332364,2126.176945,109.89398,44.67984,-4.81985,333.90131,329.14408,1.37353,4.310452,7.56402,3.96532,-1.52413,50,5.7894,3.88233,-117.24718,-0.30572,10.55434,21.67322,-26.64109,RHO_RAM,VCU_RAM,BillBeckField,D1,A10,20260403-BillBeckField-1,f97ccad0-2f8f-11f1-bed2-edfc6e54ca34,80.26466,57.11148,,6.32095,,,,1.37359,3.21769,1.1307,2062cf16-d255-4d1f-8a1e-90e198819b61,2026-04-03,19:04:42.84,2026-04-03T15:04:42.8467712-04:00,2026-04-03T19:04:42.8467712Z,LineDrive,v3,471418,471479,22dfb245c82b475ba356ebbe686b3744,"Toro, Nick",1000242929,Right,RHO_RAM,9e0fd619-9def-4dab-8326-e34fcbf78dc0,54.48132,-118.07265,10.83661,5.78172,0.70896,-13.32055,-1.66434,3.48035,5.27717,202.445041,1.37323,118.80665,-19.73103,4.38814,-0.90453,0.19835,-0.04119,0.00567,-0.00033,3.21891,52.90982,-13.12059,-0.24643,0.37603,-0.19642,0.05785,-0.00844,0.00048,1.13081,-11.09089,6.63409,-1.70698,0.38429,-0.08569,0.01717,-0.00227,0.00013,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,,94.368112,70.014773,850.596039,0.341778,9:15,-0.937885,0.346945,0.000525,51.996762,-21.455633,51.850451,157.277818,-42.452612,0.284999,-0.67498,-0.680571,44.763675,-16.558778,0.67498,-0.284999,0.680571,-44.763675,16.558778,-0.67498,0.284999,0.680571,-157.277818,42.452612,-0.284999,0.67498,-0.680571
8,2026-04-03,15:05:16.34,2,1,"Sabbath, Joe",828746,Right,RHO_RAM,"Lee, Jacob",1000115663,Right,VCU_RAM,Undefined,1,Top,1,0,0,Slider,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,79.59661,0.482673,-1.23197,2513.523664,88.543524,9:00,5.70837,1.64277,5.78959,-43.20908,1.00209,-13.52052,2.55675,-0.63019,73.2529,-7.451077,-3.654753,0.478561,,,,,,,,,,,,6.58583,0.76035,-1.53301,50,5.72203,2.99535,-115.66277,-0.41672,8.91638,21.6885,-31.1446,RHO_RAM,VCU_RAM,BillBeckField,D1,A10,20260403-BillBeckField-1,0d52c3c0-2f90-11f1-bed2-edfc6e54ca34,78.76203,,,6.34371,,,,,,,2062cf16-d255-4d1f-8a1e-90e198819b61,2026-04-03,19:05:16.34,2026-04-03T15:05:16.3487744-04:00,2026-04-03T19:05:16.3487744Z,,v3,471418,471479,22dfb245c82b475ba356ebbe686b3744,"Toro, Nick",1000242929,Right,RHO_RAM,9f39b3a6-e8b0-4c06-8319-8fe87404e4c9,54.71141,-116.54288,10.84425,5.7133,0.84711,-15.5723,-1.64721,2.63353,4.45819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,78.792889,69.014865,900.157479,0.358126,8:45,-0.928969,0.35915,0.089598,58.098047,-39.557329,51.924487,166.127692,-45.975296,0.166625,-0.71904,-0.674698,46.822271,-9.591637,0.71904,-0.166625,0.674698,-46.822271,9.591637,-0.71904,0.166625,0.674698,-166.127692,45.975296,-0.166625,0.71904,-0.674698
9,2026-04-03,15:05:34.67,2,2,"Sabbath, Joe",828746,Right,RHO_RAM,"Lee, Jacob",1000115663,Right,VCU_RAM,Undefined,1,Top,1,0,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,90.76223,-0.816271,-1.155126,2277.575002,180.888811,12:00,5.94948,1.33692,6.35612,-10.20934,23.74647,0.34858,4.34721,0.30266,81.23761,-2.889632,-1.092046,0.4194,,,,,,,,,,,,-0.57051,12.93312,-1.25337,50,5.88494,2.63953,-131.64055,-2.02632,-0.98042,33.32949,-9.94845,RHO_RAM,VCU_RAM,BillBeckField,D1,A10,20260403-BillBeckField-1,183fb360-2f90-11f1-bed2-edfc6e54ca34,89.8723,,,9.52462,,,,,,,2062cf16-d255-4d1f-8a1e-90e198819b61,2026-04-03,19:05:34.67,2026-04-03T15:05:34.6725376-04:00,2026-04-03T19:05:34.6725376Z,,v3,471418,471479,22dfb245c82b475ba356ebbe686b3744,"Toro, Nick",1000242929,Right,RHO_RAM,a0bb0eef-6456-42e8-9cb3-fb5045a01f7f,54.13785,-132.68405,16.66474,5.94351,-1.71485,-4.97423,-1.33649,2.67023,-0.49021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,196.705732,36.099275,1840.27455,0.807997,12:30,-0.6013,-0.240634,-0.761928,15.421546,37.292414,22.1794,176.813217,15.174053,0.053653,0.261752,-0.963643,15.196469,3.075568,0.261752,0.053653,0.963643,-15.196469,-3.075568,-0.261752,-0.053653,0.963643,-176.813217,-15.174053,-0.053653,-0.261752,-0.963643
10,2026-04-03,15:05:56.26,2,3,"Sabbath, Joe",828746,Right,RHO_RAM,"Lee, Jacob",1000115663,Right,VCU_RAM,Undefined,1,Top,1,1,1,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,81.5182,-1.401243,-1.415261,2536.252689,118.176818,10:00,5.7713,1.60474,5.89114,-32.72884,9.23949,-14.8656,1.74218,-0.9484,75.15227,-7.442557,-4.083438,0.466264,,,,,,,,,,,,7.29898,5.49528,-1.48184,50,5.6394,3.48093,-118.43525,-3.91419,10.37397,22.4816,-24.36365,RHO_RAM,VCU_RAM,BillBeckField,D1,A10,20260403-BillBeckField-1,251475d0-2f90-11f1-bed2-edfc6e54ca34,80.83919,,,6.36593,,,,,,,2062cf16-d255-4d1f-8a1e-90e198819b61,2026-04-03,19:05:56.26,2026-04-03T15:05:56.2614272-04:00,2026-04-03T19:05:56.2614272Z,,v3,471418,471479,22dfb245c82b475ba356ebbe686b3744,"Toro, Nick",1000242929,Right,RHO_RAM,98667bcc-033b-47b5-b06d-65fcbafdaf82,54.60975,-119.30707,11.2408,5.77287,-2.96938,-12.18182,-1.60903,3.07863,5.18699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,97.328958,71.564049,802.075599,0.316244,9:15,-0.956769,0.290368,-0.016716,59.853114,-37.679941,49.719712,154.444454,-41.242096,0.324372,-0.659242,-0.678367,44.18083,-18.927553,0.659242,-0.324372,0.678367,-44.18083,18.927553,-0.659242,0.324372,0.678367,-154.444454,41.242096,-0.324372,0.659242,-0.678367
