PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,SpinAxis3dVectorX,SpinAxis3dVectorY,SpinAxis3dVectorZ,SpinAxis3dSeamOrientationRotationX,SpinAxis3dSeamOrientationRotationY,SpinAxis3dSeamOrientationRotationZ,SpinAxis3dSeamOrientationBallAngleHorizontalAmb1,SpinAxis3dSeamOrientationBallAngleVerticalAmb1,SpinAxis3dSeamOrientationBallXAmb1,SpinAxis3dSeamOrientationBallYAmb1,SpinAxis3dSeamOrientationBallZAmb1,SpinAxis3dSeamOrientationBallAngleHorizontalAmb2,SpinAxis3dSeamOrientationBallAngleVerticalAmb2,SpinAxis3dSeamOrientationBallXAmb2,SpinAxis3dSeamOrientationBallYAmb2,SpinAxis3dSeamOrientationBallZAmb2,SpinAxis3dSeamOrientationBallAngleHorizontalAmb3,SpinAxis3dSeamOrientationBallAngleVerticalAmb3,SpinAxis3dSeamOrientationBallXAmb3,SpinAxis3dSeamOrientationBallYAmb3,SpinAxis3dSeamOrientationBallZAmb3,SpinAxis3dSeamOrientationBallAngleHorizontalAmb4,SpinAxis3dSeamOrientationBallAngleVerticalAmb4,SpinAxis3dSeamOrientationBallXAmb4,SpinAxis3dSeamOrientationBallYAmb4,SpinAxis3dSeamOrientationBallZAmb4
1,2026-02-21,17:45:48.40,1,1,"Upchurch, Myles",1000187374,Right,ALA_CRI,"Connolly, Brian",815955,Right,RHO_RAM,Undefined,1,Top,0,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,93.3231,-0.627862,-2.080245,2300.556157,203.121935,12:45,6.52705,1.75025,5.76158,-8.62142,24.38308,9.86221,5.2238,0.63502,83.10842,-2.398927,-0.316272,0.413483,,,,,,,,,,,,-5.64796,12.8641,-1.58348,50,6.46963,4.43319,-135.08826,-1.5931,-10.19454,35.79456,-8.95441,ALA_CRI,RHO_RAM,SwellThomasStadium,D1,SEC,20260221-SwellThomasStadium-2,73077d90-0f7f-11f1-b2a0-d3affd503c02,91.15829,,,10.21468,,,,,,,b0c727ee-7494-4964-98f4-a102222a5552,2026-02-21,23:45:48.40,2026-02-21T17:45:48.4058624-06:00,2026-02-21T23:45:48.4058624Z,,v3,471226,471418,7330551ec2974b87900187dcfae26711,"Neal, Brady",702272,Right,ALA_CRI,e7a37713-e21f-4eb3-868c-05b1c20c5f52,54.73116,-136.33611,17.89728,6.51973,-1.28094,-4.4772,-1.74422,4.78859,-5.09727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2026-02-21,17:46:02.40,1,2,"Upchurch, Myles",1000187374,Right,ALA_CRI,"Connolly, Brian",815955,Right,RHO_RAM,Undefined,1,Top,0,1,0,Fastball,Four-Seam,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,93.66929,-2.515431,-2.236671,2288.66603,204.571998,12:45,6.40276,1.7769,5.68176,-10.35717,22.34497,9.65512,3.19157,0.49549,84.08766,-4.571122,-0.512523,0.411585,,,,,,,,,,,,-5.57674,12.45111,-1.59435,50,6.18426,4.8362,-135.55827,-6.18327,-10.20472,34.22166,-9.39006,ALA_CRI,RHO_RAM,SwellThomasStadium,D1,SEC,20260221-SwellThomasStadium-2,7b60a2f0-0f7f-11f1-b2a0-d3affd503c02,91.57876,,,9.58163,,,,,,,b0c727ee-7494-4964-98f4-a102222a5552,2026-02-21,23:46:02.40,2026-02-21T17:46:02.4082432-06:00,2026-02-21T23:46:02.4082432Z,,v3,471226,471418,7330551ec2974b87900187dcfae26711,"Neal, Brady",702272,Right,ALA_CRI,411ede89-45ac-4c98-99b0-6d25bf4de01e,54.81347,-136.76803,17.11083,6.39697,-5.85132,-4.69503,-1.77169,5.19695,-5.10236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2026-02-21,17:46:17.42,1,3,"Upchurch, Myles",1000187374,Right,ALA_CRI,"Connolly, Brian",815955,Right,RHO_RAM,Undefined,1,Top,0,1,1,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,94.35758,-3.466853,-3.141696,2411.028379,202.793464,12:45,6.3658,1.71771,5.8713,-9.91894,22.04635,8.77138,2.31022,-0.47246,85.06498,-5.435313,-1.571811,0.406922,,,,,,,,,,,,-5.42008,12.63611,-1.46808,50,6.07862,7.0797,-136.4396,-8.48047,-10.08931,33.52361,-8.65241,ALA_CRI,RHO_RAM,SwellThomasStadium,D1,SEC,20260221-SwellThomasStadium-2,84539750-0f7f-11f1-b2a0-d3affd503c02,92.62827,,,9.2926,,,,,,,b0c727ee-7494-4964-98f4-a102222a5552,2026-02-21,23:46:17.42,2026-02-21T17:46:17.4288896-06:00,2026-02-21T23:46:17.4288896Z,,v3,471226,471418,7330551ec2974b87900187dcfae26711,"Neal, Brady",702272,Right,ALA_CRI,d76e0ace-8ecf-48b6-a68c-7bc25e02f3dd,54.62452,-137.57117,16.7618,6.35995,-8.18842,-4.32621,-1.7128,7.42026,-5.04466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2026-02-21,17:46:32.65,1,4,"Upchurch, Myles",1000187374,Right,ALA_CRI,"Connolly, Brian",815955,Right,RHO_RAM,Undefined,1,Top,0,1,2,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,81.06408,0.009169,-3.175716,2419.399033,12.433021,6:30,6.26571,1.56803,5.57459,-57.68357,-14.2241,-3.44839,1.46732,-1.68861,74.3907,-10.435603,-3.79158,0.474475,,,,,,,,,,,,0.76126,-6.73489,-1.29205,50,6.2289,6.66101,-117.55755,-2.03642,1.05418,24.46021,-41.50029,ALA_CRI,RHO_RAM,SwellThomasStadium,D1,SEC,20260221-SwellThomasStadium-2,8d70a8f0-0f7f-11f1-b2a0-d3affd503c02,79.44026,,,6.67338,,,,,,,b0c727ee-7494-4964-98f4-a102222a5552,2026-02-21,23:46:32.65,2026-02-21T17:46:32.6512640-06:00,2026-02-21T23:46:32.6512640Z,,v3,471226,471418,7330551ec2974b87900187dcfae26711,"Neal, Brady",702272,Right,ALA_CRI,c2be2275-9321-48bc-a239-628fe28b359b,54.92808,-118.5785,12.23011,6.27775,-0.30423,-20.75015,-1.56916,6.61701,0.52709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2026-02-21,17:46:48.27,1,5,"Upchurch, Myles",1000187374,Right,ALA_CRI,"Connolly, Brian",815955,Right,RHO_RAM,Undefined,1,Top,0,2,2,Fastball,Four-Seam,InPlay,Undefined,GroundBall,Out,1,0,,94.10645,-3.390654,-2.86443,2416.523926,218.397599,1:15,6.35756,1.63598,5.8191,-13.46666,19.01206,14.05052,2.07518,0.14138,84.13486,-6.008694,-0.349434,0.410177,99.58348,-9.926706,-29.855285,,,,,13.00458,12.65253,-26.598416,0.080287,-8.16091,11.23508,-1.40985,50,6.07179,6.16339,-136.02081,-8.43768,-14.93496,36.28193,-11.61317,ALA_CRI,RHO_RAM,SwellThomasStadium,D1,SEC,20260221-SwellThomasStadium-2,96b62a20-0f7f-11f1-b2a0-d3affd503c02,91.8932,2.02399,,9.97159,,,,1.59803,2.02399,-0.06537,b0c727ee-7494-4964-98f4-a102222a5552,2026-02-21,23:46:48.27,2026-02-21T17:46:48.2778112-06:00,2026-02-21T23:46:48.2778112Z,GroundBall,v3,471226,471418,7330551ec2974b87900187dcfae26711,"Neal, Brady",702272,Right,ALA_CRI,78983b6c-f5be-4579-b59e-41d6ba3d3e39,54.67797,-137.26293,18.14097,6.35386,-8.0401,-5.80659,-1.62961,6.67469,-7.46748,180,1.59604,124.92954,,,,,,,,2.02439,-25.20935,,,,,,,,-0.06423,-71.708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2026-02-21,17:47:40.16,2,1,"Upchurch, Myles",1000187374,Right,ALA_CRI,"Penney, Scott",10101787,Right,RHO_RAM,Undefined,1,Top,1,0,0,Fastball,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,93.94867,-2.808049,-3.630417,2314.229279,222.272111,1:30,6.42834,1.65136,5.91186,-14.31213,18.05017,15.28099,2.62203,-0.44931,84.23782,-5.578967,-0.893392,0.409441,70.68733,40.311474,-146.763123,3736.84851,-95.986,43.95018,-53.72772,179.77457,55.22795,-152.577071,2.917222,-9.03375,10.53036,-1.36853,50,6.19452,7.9297,-135.8441,-7.0777,-16.55427,35.12418,-12.87725,ALA_CRI,RHO_RAM,SwellThomasStadium,D1,SEC,20260221-SwellThomasStadium-2,b5a3a520-0f7f-11f1-b2a0-d3affd503c02,92.05838,44.98912,,9.71086,,,,0.74329,2.62112,0.44468,b0c727ee-7494-4964-98f4-a102222a5552,2026-02-21,23:47:40.16,2026-02-21T17:47:40.1666560-06:00,2026-02-21T23:47:40.1666560Z,FlyBall,v3,471226,471418,7330551ec2974b87900187dcfae26711,"Neal, Brady",702272,Right,ALA_CRI,f56561ae-8cd1-40ef-8885-57c024cac154,54.58579,-137.02469,17.56209,6.42514,-6.64487,-6.43863,-1.64441,8.48612,-8.27714,24.862713,0.74344,-66.13098,2.13747,0.77053,0.12024,-0.25031,0.12371,-0.02675,0.00216,2.62087,67.081,-30.78168,4.19902,-0.99167,0.28027,-0.08146,0.01667,-0.00148,0.44492,-43.3411,7.23865,-1.34839,0.49087,-0.25342,0.10106,-0.02147,0.00178,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2026-02-21,17:47:57.74,2,2,"Upchurch, Myles",1000187374,Right,ALA_CRI,"Penney, Scott",10101787,Right,RHO_RAM,Undefined,1,Top,1,0,1,ChangeUp,Changeup,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,85.62871,-2.08816,-2.769005,1803.739375,233.616106,1:45,6.29034,1.86956,6.27787,-25.60986,12.44253,15.04733,2.22829,0.56916,77.59835,-6.921124,-0.049413,0.443979,,,,,,,,,,,,-8.62922,7.51874,-1.67168,50,6.1236,5.40796,-124.13076,-5.2769,-13.29879,27.69086,-20.58663,ALA_CRI,RHO_RAM,SwellThomasStadium,D1,SEC,20260221-SwellThomasStadium-2,c0272490-0f7f-11f1-b2a0-d3affd503c02,84.89695,,,8.03036,,,,,,,b0c727ee-7494-4964-98f4-a102222a5552,2026-02-21,23:47:57.74,2026-02-21T17:47:57.7420800-06:00,2026-02-21T23:47:57.7420800Z,,v3,471226,471418,7330551ec2974b87900187dcfae26711,"Neal, Brady",702272,Right,ALA_CRI,be54bc1b-b57e-4135-a54f-9d8de05baed1,54.2196,-125.06852,13.84543,6.2905,-4.57973,-10.29332,-1.86245,5.85832,-6.6494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2026-02-21,17:48:15.01,2,3,"Upchurch, Myles",1000187374,Right,ALA_CRI,"Penney, Scott",10101787,Right,RHO_RAM,Undefined,1,Top,1,0,2,Curveball,Curveball,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,80.61558,-0.29989,-2.202689,2482.219504,20.276896,6:45,6.33005,1.59534,5.72741,-55.17271,-11.82694,-4.86087,1.45281,-0.86226,74.44362,-10.316102,-3.074545,0.473854,,,,,,,,,,,,1.85839,-5.64063,-1.40837,50,6.2705,4.68837,-117.1074,-2.48563,2.57008,22.96906,-39.97479,ALA_CRI,RHO_RAM,SwellThomasStadium,D1,SEC,20260221-SwellThomasStadium-2,ca6f48b0-0f7f-11f1-b2a0-d3affd503c02,79.54437,,,6.17196,,,,,,,b0c727ee-7494-4964-98f4-a102222a5552,2026-02-21,23:48:15.01,2026-02-21T17:48:15.0107648-06:00,2026-02-21T23:48:15.0107648Z,,v3,471226,471418,7330551ec2974b87900187dcfae26711,"Neal, Brady",702272,Right,ALA_CRI,0cbf2c5f-b032-4fd3-a6eb-dd0aaba9e542,54.7765,-118.04052,11.48453,6.33849,-0.86163,-19.9874,-1.59671,4.58396,1.28504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2026-02-21,17:48:32.12,2,4,"Upchurch, Myles",1000187374,Right,ALA_CRI,"Penney, Scott",10101787,Right,RHO_RAM,Undefined,1,Top,1,0,2,ChangeUp,Changeup,InPlay,Undefined,GroundBall,Out,1,0,,85.20091,-1.24635,-2.044259,1717.48351,226.398007,1:30,6.2995,1.8576,6.04875,-27.69879,11.38981,10.388,2.83653,0.82997,76.46307,-6.468126,-0.174018,0.449983,70.39265,0.248844,8.483991,1910.296731,,,,41.60735,39.10797,7.659926,0.405154,-6.04945,6.71878,-1.70395,50,6.1878,3.98882,-123.45867,-3.53137,-9.1251,29.77481,-22.03935,ALA_CRI,RHO_RAM,SwellThomasStadium,D1,SEC,20260221-SwellThomasStadium-2,d49f02d0-0f7f-11f1-b2a0-d3affd503c02,83.76408,2.85698,,8.73783,,,,1.6827,2.85446,-0.86064,b0c727ee-7494-4964-98f4-a102222a5552,2026-02-21,23:48:32.12,2026-02-21T17:48:32.1238528-06:00,2026-02-21T23:48:32.1238528Z,GroundBall,v3,471226,471418,7330551ec2974b87900187dcfae26711,"Neal, Brady",702272,Right,ALA_CRI,12a8f379-fc26-4c84-8ef3-28ad5695bf99,54.44794,-124.52677,14.88741,6.3003,-2.74077,-11.01968,-1.85292,4.31616,-4.56255,312.358591,1.68592,102.0051,-10.8478,,,,,,,2.85929,0.28959,-18.16202,,,,,,,-0.86202,15.27709,1.33866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2026-02-21,17:49:08.34,3,1,"Upchurch, Myles",1000187374,Right,ALA_CRI,"Moroney, Reece",814964,Right,RHO_RAM,Undefined,1,Top,2,0,0,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,82.05233,-0.590789,-3.811413,2535.40465,72.141895,8:30,6.1482,2.01314,5.43548,-43.33384,-0.86976,-6.82965,1.98255,-2.13052,75.45094,-8.457177,-5.023421,0.46901,,,,,,,,,,,,2.33457,0.17677,-1.67047,50,6.06603,8.20111,-118.86568,-2.7676,3.33117,23.35305,-31.92184,ALA_CRI,RHO_RAM,SwellThomasStadium,D1,SEC,20260221-SwellThomasStadium-2,ea428fd0-0f7f-11f1-b2a0-d3affd503c02,80.36592,,,6.60138,,,,,,,b0c727ee-7494-4964-98f4-a102222a5552,2026-02-21,23:49:08.34,2026-02-21T17:49:08.3430912-06:00,2026-02-21T23:49:08.3430912Z,,v3,471226,471418,7330551ec2974b87900187dcfae26711,"Neal, Brady",702272,Right,ALA_CRI,55de5029-7360-4731-9546-fd2a830cbcbe,55.06407,-119.85647,11.67653,6.15472,-1.41327,-15.96092,-2.01542,8.05978,1.66559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
