PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,SpinAxis3dVectorX,SpinAxis3dVectorY,SpinAxis3dVectorZ,SpinAxis3dSeamOrientationRotationX,SpinAxis3dSeamOrientationRotationY,SpinAxis3dSeamOrientationRotationZ,SpinAxis3dSeamOrientationBallAngleHorizontalAmb1,SpinAxis3dSeamOrientationBallAngleVerticalAmb1,SpinAxis3dSeamOrientationBallXAmb1,SpinAxis3dSeamOrientationBallYAmb1,SpinAxis3dSeamOrientationBallZAmb1,SpinAxis3dSeamOrientationBallAngleHorizontalAmb2,SpinAxis3dSeamOrientationBallAngleVerticalAmb2,SpinAxis3dSeamOrientationBallXAmb2,SpinAxis3dSeamOrientationBallYAmb2,SpinAxis3dSeamOrientationBallZAmb2,SpinAxis3dSeamOrientationBallAngleHorizontalAmb3,SpinAxis3dSeamOrientationBallAngleVerticalAmb3,SpinAxis3dSeamOrientationBallXAmb3,SpinAxis3dSeamOrientationBallYAmb3,SpinAxis3dSeamOrientationBallZAmb3,SpinAxis3dSeamOrientationBallAngleHorizontalAmb4,SpinAxis3dSeamOrientationBallAngleVerticalAmb4,SpinAxis3dSeamOrientationBallXAmb4,SpinAxis3dSeamOrientationBallYAmb4,SpinAxis3dSeamOrientationBallZAmb4
1,2026-05-10,13:02:47.15,1,1,"Hall, Edward",1000182851,Right,DAV_WIL,"Penney, Scott",10101787,Right,RHO_RAM,Undefined,1,Top,0,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,88.1213,-2.498769,-1.324074,2356.569871,207.800414,1:00,6.61993,1.52899,4.59987,-17.58922,20.08241,9.96693,2.77557,1.10008,80.85873,-5.755512,0.422417,0.441752,,,,,,,,,,,,-5.20579,10.80953,-1.40221,50,6.3467,2.46941,-127.68741,-6.2047,-8.64149,24.94771,-14.23057,DAV_WIL,RHO_RAM,WilsonField,D1,A10,20260510-WilsonField-1,12149130-4c92-11f1-a2ac-21c80d771c44,85.32483,,,7.26257,,,,,,,4d235094-99f7-4665-8dd0-3daa56db892f,2026-05-10,17:02:47.15,2026-05-10T13:02:47.1533568-04:00,2026-05-10T17:02:47.1533568Z,,v3,471280,471418,18a8f92efd1e47cfbce8d34e77335979,"Brooks, Will",10105612,Right,DAV_WIL,43a364b6-56ef-4a67-b796-db45c72fd835,55.89897,-128.8348,12.47386,6.61701,-5.55021,-7.11529,-1.52492,2.86685,-4.32074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2026-05-10,13:03:03.36,1,2,"Hall, Edward",1000182851,Right,DAV_WIL,"Penney, Scott",10101787,Right,RHO_RAM,Undefined,1,Top,0,1,0,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,82.22812,0.267751,-2.757828,1417.049155,249.208014,2:15,6.41736,1.90464,4.35822,-37.35053,6.49516,13.39827,3.56089,0.38466,75.18507,-6.45975,-0.421974,0.476579,,,,,,,,,,,,-7.23367,3.48725,-1.6227,50,6.4092,5.11444,-119.06807,-0.92594,-10.39119,22.72535,-27.16461,DAV_WIL,RHO_RAM,WilsonField,D1,A10,20260510-WilsonField-1,1bc88ba0-4c92-11f1-a2ac-21c80d771c44,79.08958,,,7.04304,,,,,,,4d235094-99f7-4665-8dd0-3daa56db892f,2026-05-10,17:03:03.36,2026-05-10T13:03:03.3667584-04:00,2026-05-10T17:03:03.3667584Z,,v3,471280,471418,18a8f92efd1e47cfbce8d34e77335979,"Brooks, Will",10105612,Right,DAV_WIL,267b917a-156f-4b44-b23a-b785a443c141,56.14103,-120.23443,11.36268,6.42095,0.46826,-13.5823,-1.89888,5.64776,-5.19559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2026-05-10,13:03:19.83,1,3,"Hall, Edward",1000182851,Right,DAV_WIL,"Penney, Scott",10101787,Right,RHO_RAM,Undefined,1,Top,0,2,0,Fastball,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,87.94025,-2.340674,-1.924935,2289.870936,217.280726,1:15,6.60227,1.50249,4.63421,-22.24572,15.77619,11.05241,2.52128,0.59328,80.29132,-6.424086,0.013018,0.443801,72.86614,21.131201,-163.740388,1586.827941,-106.03801,18.1053,-29.25437,169.93469,55.21767,-165.418463,1.977462,-6.00343,8.75713,-1.31601,50,6.34252,3.76021,-127.34685,-6.05291,-9.84046,26.6012,-17.81994,DAV_WIL,RHO_RAM,WilsonField,D1,A10,20260510-WilsonField-1,259a4740-4c92-11f1-a2ac-21c80d771c44,84.93094,19.70263,,7.64893,,,,1.40856,2.49478,-0.59146,4d235094-99f7-4665-8dd0-3daa56db892f,2026-05-10,17:03:19.83,2026-05-10T13:03:19.8330880-04:00,2026-05-10T17:03:19.8330880Z,LineDrive,v3,471280,471418,18a8f92efd1e47cfbce8d34e77335979,"Brooks, Will",10105612,Right,DAV_WIL,657758ba-a276-4547-85ef-7b1a68f6cd66,55.86601,-128.56636,13.3006,6.60128,-5.23597,-8.90997,-1.49874,4.21133,-4.92023,27.131653,1.40858,-95.69837,6.86372,-0.79891,0.234,0.00317,-0.04702,0.02263,-0.00355,2.49483,38.52382,-23.14624,2.00565,-0.39603,0.21905,-0.14583,0.05177,-0.00703,-0.5915,-27.90815,4.19551,-0.5538,0.09051,-0.08457,0.07342,-0.02707,0.00366,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2026-05-10,13:03:39.12,1,4,"Hall, Edward",1000182851,Right,DAV_WIL,"Penney, Scott",10101787,Right,RHO_RAM,Undefined,1,Top,0,2,1,ChangeUp,Changeup,InPlay,Undefined,FlyBall,Out,1,0,,81.96841,-1.171087,-3.184114,1361.483333,235.752542,1:45,6.26919,1.92962,4.75217,-34.42486,9.01119,11.21784,2.28793,-0.15846,75.26324,-7.408535,-1.214631,0.474347,101.81204,34.933778,11.13064,3220.242323,108.0236,76.74543,20.75798,342.71116,342.12137,9.550793,5.844219,-6.42284,5.12831,-1.62006,50,6.1212,6.11962,-118.73556,-3.70865,-9.18794,22.29689,-24.8379,DAV_WIL,RHO_RAM,WilsonField,D1,A10,20260510-WilsonField-1,31137150-4c92-11f1-a2ac-21c80d771c44,79.46168,116.07276,,6.70517,,,,1.93354,2.38243,0.14937,4d235094-99f7-4665-8dd0-3daa56db892f,2026-05-10,17:03:39.12,2026-05-10T13:03:39.1200768-04:00,2026-05-10T17:03:39.1200768Z,FlyBall,v3,471280,471418,18a8f92efd1e47cfbce8d34e77335979,"Brooks, Will",10105612,Right,DAV_WIL,96bd64ca-8382-457c-9c2e-601cfcf95b91,55.74857,-119.8102,11.14845,6.2711,-2.51154,-12.41895,-1.92568,6.56245,-4.59397,179.588226,1.94029,119.99675,-28.98726,7.05612,-1.37318,0.2283,-0.03131,0.00291,-0.00012,2.38184,85.5082,-17.73662,0.45314,0.29123,-0.16326,0.03915,-0.00448,0.0002,0.15034,23.61605,-5.86773,1.32895,-0.25935,0.04615,-0.00706,0.00072,-3E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2026-05-10,13:04:17.38,2,1,"Hall, Edward",1000182851,Right,DAV_WIL,"Thompson, Ryan",10108321,Right,RHO_RAM,Undefined,1,Top,1,0,0,Fastball,Four-Seam,InPlay,Undefined,GroundBall,Single,0,0,,87.98586,-3.390821,-3.19466,2216.403232,211.201839,1:00,6.50251,1.68674,4.53092,-20.18485,18.50576,10.33981,1.58272,-0.4969,79.47108,-7.126373,-1.388048,0.447687,101.05597,10.101217,-11.071438,1445.172275,107.10612,7.80215,-25.06498,158.3562,158.3562,-14.366466,1.276418,-6.05319,10.48729,-1.36368,50,6.13003,6.585,-126.96094,-8.27495,-9.75773,28.9994,-15.26851,DAV_WIL,RHO_RAM,WilsonField,D1,A10,20260510-WilsonField-1,47e0ff60-4c92-11f1-a2ac-21c80d771c44,84.19378,9.016,,8.51479,,,,1.75405,1.63558,0.47513,4d235094-99f7-4665-8dd0-3daa56db892f,2026-05-10,17:04:17.38,2026-05-10T13:04:17.3857280-04:00,2026-05-10T17:04:17.3857280Z,LineDrive,v3,471280,471418,18a8f92efd1e47cfbce8d34e77335979,"Brooks, Will",10105612,Right,DAV_WIL,f8bde460-4b29-463e-9f69-12e40b935649,55.96665,-128.31656,14.4997,6.50017,-7.56121,-7.63426,-1.68217,7.04114,-4.87886,65.293909,1.75404,143.20292,-24.03214,4.90334,-0.9161,-0.03342,0.16861,-0.08694,0.01648,1.63558,25.99493,-24.47719,3.1458,-0.74617,0.21457,-0.07717,0.02474,-0.00395,0.47512,-28.01885,-4.59581,2.27827,-0.37441,-0.38479,0.44433,-0.20818,0.03855,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2026-05-10,13:04:58.73,3,1,"Hall, Edward",1000182851,Right,DAV_WIL,"Moroney, Reece",814964,Right,RHO_RAM,Undefined,1,Top,1,0,0,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,77.51138,1.368735,0.591423,2590.067957,2.121806,6:00,6.46521,1.63049,3.7321,-65.11169,-14.428,-0.59598,2.36202,2.15227,71.0574,-10.075766,0.488303,0.512396,,,,,,,,,,,,0.46469,-7.10122,-1.69965,50,6.54772,-1.1324,-112.26151,0.00401,0.5889,21.63612,-41.17356,DAV_WIL,RHO_RAM,WilsonField,D1,A10,20260510-WilsonField-1,608bd8f0-4c92-11f1-a2ac-21c80d771c44,73.56118,,,6.45398,,,,,,,4d235094-99f7-4665-8dd0-3daa56db892f,2026-05-10,17:04:58.73,2026-05-10T13:04:58.7309568-04:00,2026-05-10T17:04:58.7309568Z,,v3,471280,471418,18a8f92efd1e47cfbce8d34e77335979,"Brooks, Will",10105612,Right,DAV_WIL,463947b7-8db9-45b0-8145-acbd8426893e,56.77268,-113.5593,10.81806,6.47341,2.47371,-20.58678,-1.63067,-1.16773,0.29445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2026-05-10,13:05:19.65,3,2,"Hall, Edward",1000182851,Right,DAV_WIL,"Moroney, Reece",814964,Right,RHO_RAM,Undefined,1,Top,1,1,0,ChangeUp,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,80.99412,1.319706,-1.556338,2487.068061,47.278153,7:30,6.39604,1.92587,3.8219,-48.46794,-1.15374,-3.29106,3.63077,0.14996,72.28158,-7.343515,-2.124996,0.495071,,,,,,,,,,,,0.99752,-0.45461,-1.74007,50,6.49418,3.33506,-116.82478,0.64142,1.34237,27.3928,-32.78582,DAV_WIL,RHO_RAM,WilsonField,D1,A10,20260510-WilsonField-1,6d03d560-4c92-11f1-a2ac-21c80d771c44,76.13549,,,8.71254,,,,,,,4d235094-99f7-4665-8dd0-3daa56db892f,2026-05-10,17:05:19.65,2026-05-10T13:05:19.6536320-04:00,2026-05-10T17:05:19.6536320Z,,v3,471280,471418,18a8f92efd1e47cfbce8d34e77335979,"Brooks, Will",10105612,Right,DAV_WIL,1ba261bc-7100-4507-a186-b34ab3f897e0,56.67292,-118.37909,13.6964,6.40501,2.50174,-16.39291,-1.92714,3.25889,0.67118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2026-05-10,13:05:38.94,3,3,"Hall, Edward",1000182851,Right,DAV_WIL,"Moroney, Reece",814964,Right,RHO_RAM,Undefined,1,Top,1,2,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,88.21879,-3.744014,-1.731033,2309.813421,213.330683,1:00,6.49605,1.57741,4.55029,-20.25426,18.0132,10.9454,1.2375,0.84123,80.0542,-7.476201,0.185716,0.445232,,,,,,,,,,,,-5.90524,10.32997,-1.40849,50,6.08815,3.3278,-127.46334,-9.09851,-9.62614,28.43988,-15.33518,DAV_WIL,RHO_RAM,WilsonField,D1,A10,20260510-WilsonField-1,787c6330-4c92-11f1-a2ac-21c80d771c44,84.65801,,,8.16458,,,,,,,4d235094-99f7-4665-8dd0-3daa56db892f,2026-05-10,17:05:38.94,2026-05-10T13:05:38.9433344-04:00,2026-05-10T17:05:38.9433344Z,,v3,471280,471418,18a8f92efd1e47cfbce8d34e77335979,"Brooks, Will",10105612,Right,DAV_WIL,2b34f1ca-25b1-460e-ad4a-7c27e9f156b3,55.9487,-128.78379,14.21994,6.49406,-8.38651,-7.66759,-1.57337,3.77473,-4.81307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2026-05-10,13:05:56.51,3,4,"Hall, Edward",1000182851,Right,DAV_WIL,"Moroney, Reece",814964,Right,RHO_RAM,Undefined,1,Top,1,3,0,Fastball,Four-Seam,BallCalled,Walk,Undefined,Undefined,0,0,,88.27598,-1.943944,-1.148803,2263.595259,205.544554,12:45,6.62521,1.86369,4.56522,-18.34844,19.37245,8.67394,3.24513,1.49311,80.63046,-5.344785,0.370208,0.442041,,,,,,,,,,,,-4.60756,10.39001,-1.75333,50,6.40744,2.15575,-127.92662,-5.01835,-7.63396,26.43606,-14.95951,DAV_WIL,RHO_RAM,WilsonField,D1,A10,20260510-WilsonField-1,82f163b0-4c92-11f1-a2ac-21c80d771c44,85.2691,,,7.64552,,,,,,,4d235094-99f7-4665-8dd0-3daa56db892f,2026-05-10,17:05:56.51,2026-05-10T13:05:56.5124096-04:00,2026-05-10T17:05:56.5124096Z,,v3,471280,471418,18a8f92efd1e47cfbce8d34e77335979,"Brooks, Will",10105612,Right,DAV_WIL,3ce221f0-93c6-499b-bd5c-4c0d40b76a82,55.93548,-129.14736,13.21803,6.62323,-4.32756,-7.47975,-1.86101,2.50826,-3.81698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2026-05-10,13:06:34.77,4,1,"Hall, Edward",1000182851,Right,DAV_WIL,"Hopko, Jack",1000182865,Left,RHO_RAM,Undefined,1,Top,1,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,87.96076,-2.556534,-1.374317,2346.932943,222.43965,1:30,6.60745,1.7157,4.56491,-19.43151,18.44347,15.77851,2.55289,1.72244,80.7376,-6.13083,1.389392,0.442943,,,,,,,,,,,,-8.06063,10.02729,-1.58884,50,6.32473,2.29698,-127.45555,-6.41434,-13.32256,25.02902,-15.60097,DAV_WIL,RHO_RAM,WilsonField,D1,A10,20260510-WilsonField-1,99c3d3c0-4c92-11f1-a2ac-21c80d771c44,85.09549,,,7.22316,,,,,,,4d235094-99f7-4665-8dd0-3daa56db892f,2026-05-10,17:06:34.77,2026-05-10T13:06:34.7728384-04:00,2026-05-10T17:06:34.7728384Z,,v3,471280,471418,18a8f92efd1e47cfbce8d34e77335979,"Brooks, Will",10105612,Right,DAV_WIL,f2bfecfd-b4dc-4e1f-8fc0-25c0efec4420,55.93487,-128.61573,12.51451,6.6053,-5.69118,-7.80049,-1.70962,2.91453,-6.66128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
