PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,SpinAxis3dVectorX,SpinAxis3dVectorY,SpinAxis3dVectorZ,SpinAxis3dSeamOrientationRotationX,SpinAxis3dSeamOrientationRotationY,SpinAxis3dSeamOrientationRotationZ,SpinAxis3dSeamOrientationBallAngleHorizontalAmb1,SpinAxis3dSeamOrientationBallAngleVerticalAmb1,SpinAxis3dSeamOrientationBallXAmb1,SpinAxis3dSeamOrientationBallYAmb1,SpinAxis3dSeamOrientationBallZAmb1,SpinAxis3dSeamOrientationBallAngleHorizontalAmb2,SpinAxis3dSeamOrientationBallAngleVerticalAmb2,SpinAxis3dSeamOrientationBallXAmb2,SpinAxis3dSeamOrientationBallYAmb2,SpinAxis3dSeamOrientationBallZAmb2,SpinAxis3dSeamOrientationBallAngleHorizontalAmb3,SpinAxis3dSeamOrientationBallAngleVerticalAmb3,SpinAxis3dSeamOrientationBallXAmb3,SpinAxis3dSeamOrientationBallYAmb3,SpinAxis3dSeamOrientationBallZAmb3,SpinAxis3dSeamOrientationBallAngleHorizontalAmb4,SpinAxis3dSeamOrientationBallAngleVerticalAmb4,SpinAxis3dSeamOrientationBallXAmb4,SpinAxis3dSeamOrientationBallYAmb4,SpinAxis3dSeamOrientationBallZAmb4
1,2026-02-28,12:00:35.63,1,1,"Tumis, Easton",806247,Right,KS_GF,"Hopko, Jack",1000182865,Left,RHO_RAM,Undefined,1,Top,0,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,92.35755,-1.03624,-1.194962,2220.876274,194.688441,12:30,5.42186,2.19868,7.12281,-15.86572,15.90395,3.86197,3.15955,1.43654,82.96179,-4.154711,-0.485502,0.405675,,,,,,,,,,,,-2.44347,9.17961,-2.12883,50,5.35501,2.64829,-134.1574,-2.76492,-4.36653,34.29521,-15.76998,KS_GF,RHO_RAM,OlgaMuralField,D1,MAC,20260228-OlgaMuralField-1,00353350-14c7-11f1-8856-b7273200be51,92.91298,,,9.39576,,,,,,,82b92d15-8606-405e-8732-0c7df695b12e,2026-02-28,17:00:35.63,2026-02-28T12:00:35.6319232-05:00,2026-02-28T17:00:35.6319232Z,,v3,471330,471418,22710fd8c2f44e799acc74d1f7b0e2ee,"Williams, Brody",1000438809,Right,KS_GF,b57edbc6-41fb-45b2-a51f-35d550c23c32,53.37078,-135.01634,17.14761,5.41931,-2.36996,-7.88499,-2.19653,2.75765,-2.18326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2026-02-28,12:00:51.56,1,2,"Tumis, Easton",806247,Right,KS_GF,"Hopko, Jack",1000182865,Left,RHO_RAM,Undefined,1,Top,0,0,0,Slider,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,81.68679,0.676413,-2.74582,2371.696664,61.585282,8:00,5.23208,2.26995,6.56222,-44.09353,-2.98673,-7.97587,2.17848,-0.91394,74.68875,-7.529381,-4.193616,0.461454,,,,,,,,,,,,3.37788,-1.42028,-2.07759,50,5.26032,5.96763,-118.66415,0.11039,4.77325,24.60647,-34.18103,KS_GF,RHO_RAM,OlgaMuralField,D1,MAC,20260228-OlgaMuralField-1,09836710-14c7-11f1-8856-b7273200be51,81.68197,,,6.99805,,,,,,,82b92d15-8606-405e-8732-0c7df695b12e,2026-02-28,17:00:51.56,2026-02-28T12:00:51.5675136-05:00,2026-02-28T17:00:51.5675136Z,,v3,471330,471418,22710fd8c2f44e799acc74d1f7b0e2ee,"Williams, Brody",1000438809,Right,KS_GF,d1c39cd1-f3c9-466b-b1be-183699bb3c52,53.93782,-119.47791,12.30324,5.23798,1.2408,-17.09052,-2.27234,5.80977,2.38663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2026-02-28,12:01:08.79,1,3,"Tumis, Easton",806247,Right,KS_GF,"Hopko, Jack",1000182865,Left,RHO_RAM,Undefined,1,Top,0,1,1,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,80.92214,0.190289,-3.424308,2334.374699,70.013904,8:15,4.98428,2.56219,6.30499,-43.45298,-1.58386,-7.66197,1.53883,-1.23477,74.90292,-7.822164,-4.806726,0.465713,,,,,,,,,,,,3.12465,-0.60835,-2.30702,50,4.97705,7.29809,-117.57304,-0.90928,4.38854,21.58743,-33.02848,KS_GF,RHO_RAM,OlgaMuralField,D1,MAC,20260228-OlgaMuralField-1,13d1a5b0-14c7-11f1-8856-b7273200be51,80.93493,,,6.01922,,,,,,,82b92d15-8606-405e-8732-0c7df695b12e,2026-02-28,17:01:08.79,2026-02-28T12:01:08.7970816-05:00,2026-02-28T17:01:08.7970816Z,,v3,471330,471418,22710fd8c2f44e799acc74d1f7b0e2ee,"Williams, Brody",1000438809,Right,KS_GF,bd021b0a-2f95-49a4-9f83-68d8a0fc104e,54.19694,-118.34112,10.79372,4.9885,0.26588,-16.51424,-2.56391,7.14195,2.19427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2026-02-28,12:01:26.32,1,4,"Tumis, Easton",806247,Right,KS_GF,"Hopko, Jack",1000182865,Left,RHO_RAM,Undefined,1,Top,0,2,1,Fastball,Four-Seam,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,90.83405,-2.446688,-1.908885,2194.200007,175.549833,11:45,5.6922,1.89694,6.88022,-16.65265,16.16548,-1.17295,2.0724,0.05913,82.73708,-5.662535,-2.123236,0.412314,,,,,,,,,,,,0.05406,9.64634,-1.77575,50,5.53077,4.44096,-131.92068,-6.03706,0.09463,29.81454,-15.28844,KS_GF,RHO_RAM,OlgaMuralField,D1,MAC,20260228-OlgaMuralField-1,1e479090-14c7-11f1-8856-b7273200be51,91.41677,,,8.09697,,,,,,,82b92d15-8606-405e-8732-0c7df695b12e,2026-02-28,17:01:26.32,2026-02-28T12:01:26.3254016-05:00,2026-02-28T17:01:26.3254016Z,,v3,471330,471418,22710fd8c2f44e799acc74d1f7b0e2ee,"Williams, Brody",1000438809,Right,KS_GF,0e3cd343-9c41-4165-8b2e-f9ea4d57881c,53.61669,-132.73555,14.90727,5.69006,-5.61921,-7.64422,-1.89709,4.43838,0.04732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2026-02-28,12:01:45.79,1,5,"Tumis, Easton",806247,Right,KS_GF,"Hopko, Jack",1000182865,Left,RHO_RAM,Undefined,1,Top,0,2,2,Slider,Slider,InPlay,Undefined,FlyBall,Out,1,0,,81.62201,-0.554169,-1.815974,2542.971448,79.657599,8:45,5.18271,2.4108,6.27858,-42.38506,-0.84831,-11.95481,1.13956,-0.25983,74.86169,-8.391376,-3.978686,0.463861,99.22265,41.780032,8.919997,4618.104212,108.83825,96.44434,15.94183,318.67994,318.67994,7.346974,6.085979,5.7563,0.02185,-2.27081,50,5.12101,4.18081,-118.61728,-2.43052,8.13344,24.44015,-32.14315,KS_GF,RHO_RAM,OlgaMuralField,D1,MAC,20260228-OlgaMuralField-1,29d0c030-14c7-11f1-8856-b7273200be51,81.25807,133.84332,,6.76031,,,,2.14452,1.31542,0.22628,82b92d15-8606-405e-8732-0c7df695b12e,2026-02-28,17:01:45.79,2026-02-28T12:01:45.7913856-05:00,2026-02-28T17:01:45.7913856Z,FlyBall,v3,471330,471418,22710fd8c2f44e799acc74d1f7b0e2ee,"Williams, Brody",1000438809,Right,KS_GF,abe666aa-01f2-4577-9c87-55ad8789088b,54.22243,-119.48411,12.22008,5.187,-1.29048,-16.07158,-2.41398,3.89234,4.06672,177.621431,2.15194,107.07601,-26.94695,6.46548,-0.95397,0.05979,0.00393,-0.0008,3E-05,1.31619,96.93603,-20.14351,1.00631,0.0213,-0.06055,0.01763,-0.0022,0.0001,0.22755,16.80354,-5.07619,1.26229,-0.19499,0.01395,0.00052,-0.00015,1E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2026-02-28,12:02:26.54,2,1,"Tumis, Easton",806247,Right,KS_GF,"King, Ryan",1000121045,Right,RHO_RAM,Undefined,1,Top,1,0,0,Fastball,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,91.97009,-1.484848,-2.712585,2426.884332,181.605722,12:00,5.30923,2.18434,7.15439,-20.04934,11.59044,0.29598,2.29072,-0.25163,83.84922,-5.335179,-2.658264,0.404844,71.30495,65.452378,51.91263,,,,,127.287,65.41326,70.189853,5.203042,-0.96362,6.98359,-2.02561,50,5.21589,6.32214,-133.66183,-3.97218,-1.7322,30.51962,-19.62049,KS_GF,RHO_RAM,OlgaMuralField,D1,MAC,20260228-OlgaMuralField-1,421732a0-14c7-11f1-8856-b7273200be51,93.10351,110.85153,,8.12087,,,,1.26123,2.27617,0.25885,82b92d15-8606-405e-8732-0c7df695b12e,2026-02-28,17:02:26.54,2026-02-28T12:02:26.5442304-05:00,2026-02-28T17:02:26.5442304Z,Popup,v3,471330,471418,22710fd8c2f44e799acc74d1f7b0e2ee,"Williams, Brody",1000438809,Right,KS_GF,fedea8f7-1f89-4a01-bf9e-f38e937b92f5,53.34364,-134.42313,15.25981,5.30887,-3.48275,-9.81025,-2.18385,6.36534,-0.8661,196.889542,1.25775,26.82704,-12.63703,3.88389,-0.46245,-0.16153,0.0811,-0.01327,0.00077,2.26115,95.42188,-26.27365,4.24451,-1.65362,0.53268,-0.10235,0.00989,-0.00036,0.26107,34.15034,-5.06236,0.85478,0.0764,-0.09673,0.02667,-0.00331,0.00016,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2026-02-28,12:03:00.54,2,2,"Tumis, Easton",806247,Right,KS_GF,"King, Ryan",1000121045,Right,RHO_RAM,Undefined,1,Top,1,0,1,Fastball,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,88.58085,-0.713874,-2.140479,2387.303957,142.181665,10:45,5.2292,2.1885,6.86914,-28.29159,6.14386,-3.90866,2.22045,-0.089,80.91581,-6.058298,-2.854673,0.422352,,,,,,,,,,,,1.43969,3.82705,-2.05142,50,5.17391,4.95665,-128.76092,-2.411,2.40353,28.12764,-25.7849,KS_GF,RHO_RAM,OlgaMuralField,D1,MAC,20260228-OlgaMuralField-1,565f7560-14c7-11f1-8856-b7273200be51,89.24419,,,7.66504,,,,,,,82b92d15-8606-405e-8732-0c7df695b12e,2026-02-28,17:03:00.54,2026-02-28T12:03:00.5453312-05:00,2026-02-28T17:03:00.5453312Z,,v3,471330,471418,22710fd8c2f44e799acc74d1f7b0e2ee,"Williams, Brody",1000438809,Right,KS_GF,2939ac5a-c6ac-4cb8-ab94-4d1397e232a5,53.6283,-129.55109,14.06382,5.23147,-1.68664,-12.89245,-2.18972,4.88913,1.20177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2026-02-28,12:03:20.36,2,3,"Tumis, Easton",806247,Right,KS_GF,"King, Ryan",1000121045,Right,RHO_RAM,Undefined,1,Top,1,0,2,Fastball,Slider,InPlay,Undefined,LineDrive,Double,0,0,,87.3612,0.367069,-1.991538,2395.940532,116.292776,10:00,5.38019,2.09905,6.86782,-31.36742,3.73244,-5.46878,3.10101,-0.17258,80.40031,-5.532577,-2.990588,0.426407,99.7306,25.450099,-21.123961,1812.838943,102.16656,48.74327,-40.76672,366.98535,360.28331,-23.487097,4.605521,2.39307,2.17209,-1.9707,50,5.39218,4.60998,-127.13924,-0.07483,3.9268,25.45761,-28.60986,KS_GF,RHO_RAM,OlgaMuralField,D1,MAC,20260228-OlgaMuralField-1,62420fa0-14c7-11f1-8856-b7273200be51,88.3955,68.23141,,6.96089,,,,0.97071,3.08837,0.18358,82b92d15-8606-405e-8732-0c7df695b12e,2026-02-28,17:03:20.36,2026-02-28T12:03:20.3674624-05:00,2026-02-28T17:03:20.3674624Z,FlyBall,v3,471330,471418,22710fd8c2f44e799acc74d1f7b0e2ee,"Williams, Brody",1000438809,Right,KS_GF,d75d168f-5150-4163-96ad-2d2f6c36c81c,53.6327,-127.86456,12.72881,5.3827,0.74031,-14.30493,-2.10045,4.4981,1.9634,165.94546,0.97076,123.20216,-23.05523,5.39063,-1.25877,0.29147,-0.05511,0.00652,-0.00033,3.08884,62.84122,-16.90586,0.91131,0.08868,-0.1213,0.03852,-0.00537,0.00028,0.18417,-47.61073,6.22167,-1.16346,0.23167,-0.04534,0.00756,-0.0008,4E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2026-02-28,12:04:09.88,3,1,"Tumis, Easton",806247,Right,KS_GF,"Moroney, Reece",814964,Right,RHO_RAM,Undefined,1,Top,1,0,0,Slider,Slider,InPlay,Undefined,LineDrive,Out,1,0,,80.98244,1.398363,-1.728269,2473.365717,72.073253,8:30,5.15613,2.42286,6.48686,-44.7314,-2.6754,-12.60997,2.71317,-0.21516,73.69686,-6.939593,-4.015591,0.466751,100.27909,19.544925,6.78249,2868.840986,108.08778,33.54113,20.42136,320.54021,310.98018,18.053433,3.540302,6.07489,-1.44303,-2.29638,50,5.23505,3.99477,-117.64287,1.55137,8.40648,24.93731,-34.17095,KS_GF,RHO_RAM,OlgaMuralField,D1,MAC,20260228-OlgaMuralField-1,7fc57350-14c7-11f1-8856-b7273200be51,80.75491,41.07352,,7.28559,,,,1.29706,2.7234,0.20747,82b92d15-8606-405e-8732-0c7df695b12e,2026-02-28,17:04:09.88,2026-02-28T12:04:09.8879488-05:00,2026-02-28T17:04:09.8879488Z,LineDrive,v3,471330,471418,22710fd8c2f44e799acc74d1f7b0e2ee,"Williams, Brody",1000438809,Right,KS_GF,cb2f37ec-d2c5-43e0-8471-68ddd76dad95,54.01263,-118.49039,12.46865,5.16259,2.71271,-17.08548,-2.42729,3.70907,4.20324,240.618975,1.29661,137.64624,-23.96425,4.83988,-1.16444,0.32178,-0.08593,0.0143,-0.001,2.7237,49.19389,-17.42249,1.03419,0.10693,-0.12257,0.04514,-0.00771,0.00048,0.20732,16.37396,9.82492,-4.06306,1.15666,-0.2369,0.0325,-0.00224,0,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2026-02-28,12:04:54.45,4,1,"Tumis, Easton",806247,Right,KS_GF,"Grotyohann, Connor",1000242930,Right,RHO_RAM,Undefined,1,Top,2,0,0,Fastball,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,89.47812,-1.565779,-3.174728,2369.893436,143.97372,10:45,5.1913,2.39993,6.89115,-29.72529,4.23528,-2.24756,1.28517,-0.68261,81.48615,-7.163235,-3.585158,0.419429,,,,,,,,,,,,0.21028,3.07717,-2.19873,50,5.08201,7.28642,-129.88984,-4.41482,0.35517,30.09396,-26.97681,KS_GF,RHO_RAM,OlgaMuralField,D1,MAC,20260228-OlgaMuralField-1,9a7ac2e0-14c7-11f1-8856-b7273200be51,89.86599,,,7.99196,,,,,,,82b92d15-8606-405e-8732-0c7df695b12e,2026-02-28,17:04:54.45,2026-02-28T12:04:54.4579584-05:00,2026-02-28T17:04:54.4579584Z,,v3,471330,471418,22710fd8c2f44e799acc74d1f7b0e2ee,"Williams, Brody",1000438809,Right,KS_GF,e37268c3-0a0a-4d16-8b3e-bef735f82d2a,53.60694,-130.72286,15.04698,5.19388,-3.66809,-13.48841,-2.40029,7.27659,0.17759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
